"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"42",2008,"August","PB",31,"cm","Unknown","Gear is HnL",1,1
"43",2009,"July","PL",33,"cm","Unknown","Gear is HnL",1,1
"44",2009,"July","PL",36,"cm","Unknown","Gear is HnL",1,1
"45",2009,"July","PL",35,"cm","Unknown","Gear is HnL",1,1
"46",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"47",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"48",2008,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"49",2008,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"50",2008,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"51",2008,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"52",2008,"August","AN",37,"cm","Unknown","Gear is HnL",1,1
"53",2008,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"54",2008,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"55",2008,"August","AN",38,"cm","Unknown","Gear is HnL",1,1
"56",2008,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"57",2008,"August","AN",29,"cm","Unknown","Gear is HnL",0,1
"58",2008,"August","AN",36,"cm","Unknown","Gear is HnL",0,1
"59",2008,"August","AN",32,"cm","Unknown","Gear is HnL",0,1
"60",2008,"August","AN",31,"cm","Unknown","Gear is HnL",0,1
"61",2008,"August","AN",34,"cm","Unknown","Gear is HnL",0,1
"62",2008,"August","AN",26,"cm","Unknown","Gear is HnL",0,1
"63",2008,"August","AN",29,"cm","Unknown","Gear is HnL",0,1
"64",2008,"August","AN",30,"cm","Unknown","Gear is HnL",0,1
"65",2008,"August","AN",34,"cm","Unknown","Gear is HnL",0,1
"66",2008,"August","AN",27,"cm","Unknown","Gear is HnL",0,1
"67",2008,"August","AN",30,"cm","Unknown","Gear is HnL",0,1
"68",2009,"September","PB",35,"cm","Unknown","Gear is HnL",1,1
"69",2009,"September","PB",37,"cm","Unknown","Gear is HnL",1,1
"70",2009,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"71",2009,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"72",2009,"September","PB",36,"cm","Unknown","Gear is HnL",1,1
"73",2009,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"74",2009,"September","PB",36,"cm","Unknown","Gear is HnL",1,1
"75",2009,"September","PB",34,"cm","Unknown","Gear is HnL",1,1
"76",2012,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"77",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"78",2012,"August","AN",26,"cm","Unknown","Gear is HnL",1,1
"79",2012,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"80",2012,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"81",2012,"August","AN",25,"cm","Unknown","Gear is HnL",1,1
"82",2012,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"83",2012,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"84",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"85",2012,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"86",2012,"August","AN",21,"cm","Unknown","Gear is HnL",1,1
"87",2012,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"88",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"89",2012,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"90",2012,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"91",2012,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"92",2009,"August","AN",35,"cm","Unknown","Gear is HnL",1,1
"93",2007,"October","AN",30,"cm","Unknown","Gear is HnL",1,1
"94",2007,"October","AN",33,"cm","Unknown","Gear is HnL",1,1
"95",2007,"October","AN",32,"cm","Unknown","Gear is HnL",1,1
"96",2007,"October","AN",33,"cm","Unknown","Gear is HnL",1,1
"97",2010,"August","BL",32,"cm","Unknown","Gear is HnL",1,1
"98",2010,"August","BL",34,"cm","Unknown","Gear is HnL",1,1
"99",2008,"August","PB",34,"cm","Unknown","Gear is HnL",1,1
"100",2008,"August","PB",36,"cm","Unknown","Gear is HnL",1,1
"101",2008,"August","PB",36,"cm","Unknown","Gear is HnL",0,1
"102",2008,"August","PB",35,"cm","Unknown","Gear is HnL",0,1
"103",2008,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"104",2008,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"105",2008,"August","PB",36,"cm","Unknown","Gear is HnL",0,1
"106",2008,"July","PL",31,"cm","Unknown","Gear is HnL",0,1
"107",2008,"July","PL",31,"cm","Unknown","Gear is HnL",0,1
"108",2008,"July","PL",32,"cm","Unknown","Gear is HnL",0,1
"109",2009,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"110",2010,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"111",2010,"August","PB",35,"cm","Unknown","Gear is HnL",0,1
"112",2011,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"113",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"114",2007,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"115",2007,"September","PB",30,"cm","Unknown","Gear is HnL",0,1
"116",2007,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"117",2007,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"118",2007,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"119",2007,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"120",2007,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"121",2007,"September","AN",35,"cm","Unknown","Gear is HnL",0,1
"122",2007,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"123",2007,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"124",2007,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"125",2007,"August","PB",34,"cm","Unknown","Gear is HnL",0,1
"126",2007,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"127",2007,"August","PB",34,"cm","Unknown","Gear is HnL",0,1
"128",2008,"September","PB",33,"cm","Unknown","Gear is HnL",0,1
"129",2008,"September","PB",33,"cm","Unknown","Gear is HnL",0,1
"130",2008,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"131",2008,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"132",2008,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"133",2008,"September","PB",31,"cm","Unknown","Gear is HnL",0,1
"134",2008,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"135",2013,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"136",2013,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"137",2013,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"138",2013,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"139",2013,"July","PB",29,"cm","Unknown","Gear is HnL",0,1
"140",2013,"July","PB",36,"cm","Unknown","Gear is HnL",0,1
"141",2013,"July","PB",29,"cm","Unknown","Gear is HnL",0,1
"142",2013,"July","PB",31,"cm","Unknown","Gear is HnL",0,1
"143",2013,"July","PB",28,"cm","Unknown","Gear is HnL",0,1
"144",2013,"July","PB",35,"cm","Unknown","Gear is HnL",0,1
"145",2013,"July","PB",30,"cm","Unknown","Gear is HnL",0,1
"146",2013,"July","PB",33,"cm","Unknown","Gear is HnL",0,1
"147",2013,"July","PB",35,"cm","Unknown","Gear is HnL",0,1
"148",2013,"July","PB",31,"cm","Unknown","Gear is HnL",0,1
"149",2013,"July","PB",32,"cm","Unknown","Gear is HnL",0,1
"150",2008,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"151",2008,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"152",2008,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"153",2008,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"154",2008,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"155",2008,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"156",2008,"September","PB",34,"cm","Unknown","Gear is HnL",1,1
"157",2008,"September","PB",35,"cm","Unknown","Gear is HnL",1,1
"158",2008,"September","PB",31,"cm","Unknown","Gear is HnL",1,1
"159",2008,"September","PB",35,"cm","Unknown","Gear is HnL",1,1
"160",2011,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"161",2011,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"162",2011,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"163",2007,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"164",2007,"October","PB",28,"cm","Unknown","Gear is HnL",0,1
"165",2007,"October","PB",30,"cm","Unknown","Gear is HnL",0,1
"166",2010,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"167",2010,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"168",2010,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"169",2012,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"170",2012,"August","PB",31,"cm","Unknown","Gear is HnL",1,1
"171",2012,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"172",2007,"September","PB",36,"cm","Unknown","Gear is HnL",0,1
"173",2007,"September","PB",31,"cm","Unknown","Gear is HnL",0,1
"174",2007,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"175",2007,"September","PB",35,"cm","Unknown","Gear is HnL",0,1
"176",2007,"September","PB",35,"cm","Unknown","Gear is HnL",0,1
"177",2007,"September","PB",38,"cm","Unknown","Gear is HnL",0,1
"178",2007,"September","PB",32,"cm","Unknown","Gear is HnL",0,1
"179",2007,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"180",2007,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"181",2007,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"182",2007,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"183",2007,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"184",2008,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"185",2008,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"186",2008,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"187",2008,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"188",2007,"October","AN",34,"cm","Unknown","Gear is HnL",0,1
"189",2007,"October","AN",26,"cm","Unknown","Gear is HnL",0,1
"190",2007,"October","AN",30,"cm","Unknown","Gear is HnL",0,1
"191",2007,"October","AN",31,"cm","Unknown","Gear is HnL",0,1
"192",2007,"October","AN",32,"cm","Unknown","Gear is HnL",0,1
"193",2007,"October","AN",32,"cm","Unknown","Gear is HnL",0,1
"194",2007,"October","AN",33,"cm","Unknown","Gear is HnL",0,1
"195",2007,"October","AN",34,"cm","Unknown","Gear is HnL",0,1
"196",2007,"October","AN",29,"cm","Unknown","Gear is HnL",0,1
"197",2007,"October","AN",34,"cm","Unknown","Gear is HnL",0,1
"198",2007,"October","AN",26,"cm","Unknown","Gear is HnL",0,1
"199",2007,"October","AN",31,"cm","Unknown","Gear is HnL",0,1
"200",2007,"October","AN",29,"cm","Unknown","Gear is HnL",0,1
"201",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"202",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"203",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"204",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"205",2013,"August","PB",25,"cm","Unknown","Gear is HnL",0,1
"206",2013,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"207",2013,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"208",2013,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"209",2013,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"210",2013,"August","PB",34,"cm","Unknown","Gear is HnL",0,1
"211",2013,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"212",2013,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"213",2013,"August","PB",23,"cm","Unknown","Gear is HnL",0,1
"214",2013,"August","PB",31,"cm","Unknown","Gear is HnL",0,1
"215",2013,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"216",2013,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"217",2013,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"218",2013,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"219",2013,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"220",2007,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"221",2007,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"222",2007,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"223",2007,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"224",2007,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"225",2007,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"226",2007,"September","AN",34,"cm","Unknown","Gear is HnL",1,1
"227",2007,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"228",2007,"September","AN",35,"cm","Unknown","Gear is HnL",1,1
"229",2007,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"230",2007,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"231",2009,"August","AN",27,"cm","Unknown","Gear is HnL",0,1
"232",2009,"August","AN",35,"cm","Unknown","Gear is HnL",0,1
"233",2009,"August","AN",25,"cm","Unknown","Gear is HnL",0,1
"234",2009,"August","AN",36,"cm","Unknown","Gear is HnL",0,1
"235",2009,"August","AN",25,"cm","Unknown","Gear is HnL",0,1
"236",2009,"August","AN",32,"cm","Unknown","Gear is HnL",0,1
"237",2009,"August","AN",35,"cm","Unknown","Gear is HnL",0,1
"238",2009,"August","AN",34,"cm","Unknown","Gear is HnL",0,1
"239",2009,"August","AN",36,"cm","Unknown","Gear is HnL",0,1
"240",2009,"August","AN",36,"cm","Unknown","Gear is HnL",0,1
"241",2009,"August","AN",31,"cm","Unknown","Gear is HnL",0,1
"242",2009,"August","AN",33,"cm","Unknown","Gear is HnL",0,1
"243",2009,"August","AN",35,"cm","Unknown","Gear is HnL",0,1
"244",2009,"August","AN",30,"cm","Unknown","Gear is HnL",0,1
"245",2009,"August","AN",26,"cm","Unknown","Gear is HnL",0,1
"246",2009,"August","AN",25,"cm","Unknown","Gear is HnL",0,1
"247",2009,"August","AN",24,"cm","Unknown","Gear is HnL",0,1
"248",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"249",2007,"August","PL",25,"cm","Unknown","Gear is HnL",0,1
"250",2007,"August","PL",35,"cm","Unknown","Gear is HnL",0,1
"251",2007,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"252",2011,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"253",2011,"August","AN",39,"cm","Unknown","Gear is HnL",1,1
"254",2011,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"255",2011,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"256",2011,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"257",2011,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"258",2011,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"259",2011,"August","AN",23,"cm","Unknown","Gear is HnL",1,1
"260",2011,"August","AN",25,"cm","Unknown","Gear is HnL",1,1
"261",2011,"August","AN",38,"cm","Unknown","Gear is HnL",1,1
"262",2011,"August","AN",25,"cm","Unknown","Gear is HnL",1,1
"263",2011,"August","AN",25,"cm","Unknown","Gear is HnL",1,1
"264",2011,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"265",2011,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"266",2011,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"267",2011,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"268",2011,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"269",2011,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"270",2011,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"271",2011,"August","AN",25,"cm","Unknown","Gear is HnL",1,1
"272",2011,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"273",2011,"August","AN",32,"cm","Unknown","Gear is HnL",1,1
"274",2011,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"275",2011,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"276",2011,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"277",2011,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"278",2011,"August","BL",31,"cm","Unknown","Gear is HnL",0,1
"279",2011,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"280",2008,"July","PB",31,"cm","Unknown","Gear is HnL",1,1
"281",2008,"July","PB",31,"cm","Unknown","Gear is HnL",1,1
"282",2008,"July","PB",32,"cm","Unknown","Gear is HnL",1,1
"283",2008,"July","PB",34,"cm","Unknown","Gear is HnL",1,1
"284",2007,"September","PB",35,"cm","Unknown","Gear is HnL",1,1
"285",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"286",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"287",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"288",2007,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"289",2007,"August","PL",31,"cm","Unknown","Gear is HnL",0,1
"290",2007,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"291",2007,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"292",2007,"August","PL",25,"cm","Unknown","Gear is HnL",0,1
"293",2007,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"294",2007,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"295",2007,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"296",2007,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"297",2007,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"298",2007,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"299",2007,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"300",2007,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"301",2008,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"302",2007,"October","AN",31,"cm","Unknown","Gear is HnL",0,1
"303",2007,"October","AN",28,"cm","Unknown","Gear is HnL",0,1
"304",2007,"October","AN",30,"cm","Unknown","Gear is HnL",0,1
"305",2007,"October","AN",28,"cm","Unknown","Gear is HnL",0,1
"306",2007,"October","AN",31,"cm","Unknown","Gear is HnL",0,1
"307",2007,"October","AN",32,"cm","Unknown","Gear is HnL",0,1
"308",2008,"July","AN",38,"cm","Unknown","Gear is HnL",1,1
"309",2008,"July","AN",36,"cm","Unknown","Gear is HnL",1,1
"310",2008,"July","AN",30,"cm","Unknown","Gear is HnL",1,1
"311",2008,"July","AN",31,"cm","Unknown","Gear is HnL",1,1
"312",2008,"July","AN",34,"cm","Unknown","Gear is HnL",1,1
"313",2008,"July","AN",30,"cm","Unknown","Gear is HnL",1,1
"314",2008,"July","AN",37,"cm","Unknown","Gear is HnL",1,1
"315",2008,"July","AN",35,"cm","Unknown","Gear is HnL",1,1
"316",2008,"July","AN",28,"cm","Unknown","Gear is HnL",1,1
"317",2008,"July","AN",31,"cm","Unknown","Gear is HnL",1,1
"318",2008,"July","AN",37,"cm","Unknown","Gear is HnL",1,1
"319",2008,"July","AN",36,"cm","Unknown","Gear is HnL",1,1
"320",2008,"July","AN",33,"cm","Unknown","Gear is HnL",1,1
"321",2008,"July","AN",35,"cm","Unknown","Gear is HnL",1,1
"322",2008,"July","AN",38,"cm","Unknown","Gear is HnL",1,1
"323",2007,"October","PB",34,"cm","Unknown","Gear is HnL",0,1
"324",2010,"July","PB",26,"cm","Unknown","Gear is HnL",0,1
"325",2008,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"326",2008,"July","PB",24,"cm","Unknown","Gear is HnL",1,1
"327",2008,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"328",2008,"July","PB",34,"cm","Unknown","Gear is HnL",1,1
"329",2008,"July","PB",34,"cm","Unknown","Gear is HnL",1,1
"330",2008,"July","PB",32,"cm","Unknown","Gear is HnL",1,1
"331",2008,"July","PB",35,"cm","Unknown","Gear is HnL",1,1
"332",2008,"July","PB",34,"cm","Unknown","Gear is HnL",0,1
"333",2008,"July","PB",37,"cm","Unknown","Gear is HnL",0,1
"334",2008,"July","PB",32,"cm","Unknown","Gear is HnL",0,1
"335",2008,"July","PB",35,"cm","Unknown","Gear is HnL",0,1
"336",2008,"July","PB",32,"cm","Unknown","Gear is HnL",0,1
"337",2008,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"338",2008,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"339",2008,"September","PB",31,"cm","Unknown","Gear is HnL",1,1
"340",2008,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"341",2008,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"342",2009,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"343",2009,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"344",2009,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"345",2009,"September","PB",37,"cm","Unknown","Gear is HnL",1,1
"346",2009,"September","PB",34,"cm","Unknown","Gear is HnL",1,1
"347",2007,"October","PB",32,"cm","Unknown","Gear is HnL",0,1
"348",2011,"August","BL",38,"cm","Unknown","Gear is HnL",0,1
"349",2011,"August","BL",36,"cm","Unknown","Gear is HnL",0,1
"350",2012,"August","BL",33,"cm","Unknown","Gear is HnL",0,1
"351",2012,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"352",2011,"September","PB",31,"cm","Unknown","Gear is HnL",0,1
"353",2011,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"354",2011,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"355",2011,"September","PB",30,"cm","Unknown","Gear is HnL",0,1
"356",2011,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"357",2011,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"358",2011,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"359",2011,"September","PB",31,"cm","Unknown","Gear is HnL",0,1
"360",2011,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"361",2011,"September","PB",31,"cm","Unknown","Gear is HnL",0,1
"362",2011,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"363",2007,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"364",2007,"August","PL",34,"cm","Unknown","Gear is HnL",0,1
"365",2007,"August","PL",20,"cm","Unknown","Gear is HnL",0,1
"366",2007,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"367",2007,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"368",2007,"August","PL",26,"cm","Unknown","Gear is HnL",0,1
"369",2007,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"370",2007,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"371",2009,"August","BL",33,"cm","Unknown","Gear is HnL",0,1
"372",2009,"August","BL",31,"cm","Unknown","Gear is HnL",0,1
"373",2009,"August","BL",33,"cm","Unknown","Gear is HnL",0,1
"374",2009,"August","BL",35,"cm","Unknown","Gear is HnL",0,1
"375",2008,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"376",2008,"July","PB",33,"cm","Unknown","Gear is HnL",1,1
"377",2008,"July","PB",31,"cm","Unknown","Gear is HnL",1,1
"378",2008,"July","PB",31,"cm","Unknown","Gear is HnL",1,1
"379",2008,"July","PB",32,"cm","Unknown","Gear is HnL",1,1
"380",2008,"July","PB",33,"cm","Unknown","Gear is HnL",1,1
"381",2008,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"382",2008,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"383",2008,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"384",2008,"September","PB",34,"cm","Unknown","Gear is HnL",1,1
"385",2008,"September","BL",34,"cm","Unknown","Gear is HnL",0,1
"386",2007,"September","AN",33,"cm","Unknown","Gear is HnL",0,1
"387",2007,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"388",2007,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"389",2007,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"390",2007,"September","AN",21,"cm","Unknown","Gear is HnL",0,1
"391",2007,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"392",2007,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"393",2007,"September","AN",32,"cm","Unknown","Gear is HnL",0,1
"394",2007,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"395",2007,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"396",2008,"August","PL",31,"cm","Unknown","Gear is HnL",0,1
"397",2007,"October","AN",29,"cm","Unknown","Gear is HnL",0,1
