"","Year","Month","sample_Idcellday","Site","Count","Biomass","SampleArea","AreaUnits","DistanceFromBorder","SampleType","MPA"
"82",2009,"August","ANM08180917","All",12,4569.91871652922,0.25,"sq_km",1371.5,"HnL","1"
"83",2009,"August","ANM08180921","All",15,5303.38271198143,0.25,"sq_km",1376.3,"HnL","1"
"84",2009,"August","ANM08200913","All",14,5216.77472377351,0.25,"sq_km",327.6,"HnL","1"
"85",2009,"August","ANM08200915","All",33,10183.5995568469,0.25,"sq_km",327.4,"HnL","1"
"86",2009,"August","ANM08200918","All",24,10239.503572932,0.25,"sq_km",1655.6,"HnL","1"
"87",2009,"August","ANM08200919","All",9,3263.21595636958,0.25,"sq_km",1552,"HnL","1"
"88",2009,"August","ANR08170904","All",2,677.870874545364,0.25,"sq_km",10943,"HnL","0"
"89",2009,"August","ANR08170905","All",5,1889.29778025885,0.25,"sq_km",9890.5,"HnL","0"
"90",2009,"August","ANR08170907","All",2,758.579780393722,0.25,"sq_km",7427.6,"HnL","0"
"91",2009,"August","ANR08190901","All",8,3179.16957144322,0.25,"sq_km",12767.1,"HnL","0"
"92",2009,"August","ANR08190902","All",3,1196.66137001017,0.25,"sq_km",12250.5,"HnL","0"
"93",2009,"August","ANR08190907","All",7,2586.34702832835,0.25,"sq_km",7427.6,"HnL","0"
"94",2009,"August","ANR08190909","All",26,10149.8715103139,0.25,"sq_km",3910.2,"HnL","0"
"95",2009,"July","ANM07270917","All",2,779.223820202356,0.25,"sq_km",1371.5,"HnL","1"
"96",2009,"July","ANM07270919","All",10,3294.64146639633,0.25,"sq_km",1552,"HnL","1"
"97",2009,"July","ANM07270922","All",1,364.858834341248,0.25,"sq_km",1925.7,"HnL","1"
"98",2009,"July","ANM07290914","All",14,4237.13389720503,0.25,"sq_km",327.5,"HnL","1"
"99",2009,"July","ANM07290917","All",15,6342.82825656017,0.25,"sq_km",1371.5,"HnL","1"
"100",2009,"July","ANM07290919","All",24,7758.992521996,0.25,"sq_km",1552,"HnL","1"
"101",2009,"July","ANM07290922","All",21,7176.84955891563,0.25,"sq_km",1925.7,"HnL","1"
"102",2009,"July","ANR07280907","All",6,2559.68762161625,0.25,"sq_km",7427.6,"HnL","0"
"103",2009,"July","ANR07280908","All",2,779.223820202356,0.25,"sq_km",6550.3,"HnL","0"
"104",2009,"July","ANR07280910","All",2,732.92402002443,0.25,"sq_km",3500.7,"HnL","0"
"105",2009,"July","ANR07280911","All",13,5723.2290416243,0.25,"sq_km",3227.8,"HnL","0"
"106",2009,"July","ANR07300903","All",10,3779.35148895757,0.25,"sq_km",11680.5,"HnL","0"
"107",2009,"July","ANR07300905","All",7,3213.59073859253,0.25,"sq_km",9890.5,"HnL","0"
"108",2009,"July","ANR07300906","All",14,6370.52571548871,0.25,"sq_km",7994.8,"HnL","0"
"109",2009,"July","ANR07300907","All",11,3821.9656124163,0.25,"sq_km",7427.6,"HnL","0"
"110",2010,"August","ANM08171013","All",17,6751.24743601906,0.25,"sq_km",327.6,"HnL","1"
"111",2010,"August","ANM08171015","All",10,3186.18507509567,0.25,"sq_km",327.4,"HnL","1"
"112",2010,"August","ANM08171016","All",12,4394.47238087266,0.25,"sq_km",853.2,"HnL","1"
"113",2010,"August","ANM08171018","All",33,13383.9086579396,0.25,"sq_km",1655.6,"HnL","1"
"114",2010,"August","ANM08191012","All",12,4501.17018294787,0.25,"sq_km",246.2,"HnL","1"
"115",2010,"August","ANM08191017","All",12,4449.98904821791,0.25,"sq_km",1371.5,"HnL","1"
"116",2010,"August","ANM08191019","All",13,4636.79580511033,0.25,"sq_km",1552,"HnL","1"
"117",2010,"August","ANM08191020","All",1,325.106348915208,0.25,"sq_km",1015.8,"HnL","1"
"118",2010,"August","ANR08181006","All",5,1640.89541421356,0.25,"sq_km",7994.8,"HnL","0"
"119",2010,"August","ANR08181007","All",7,2737.14122469654,0.25,"sq_km",7427.6,"HnL","0"
"120",2010,"August","ANR08181010","All",18,5201.39112386215,0.25,"sq_km",3500.7,"HnL","0"
"121",2010,"August","ANR08201002","All",2,548.859752173424,0.25,"sq_km",12250.5,"HnL","0"
"122",2010,"August","ANR08201004","All",7,3103.60536008783,0.25,"sq_km",10943,"HnL","0"
"123",2010,"August","ANR08201005","All",5,2224.28755625782,0.25,"sq_km",9890.5,"HnL","0"
"124",2010,"August","ANR08201008","All",8,2735.73864212376,0.25,"sq_km",6550.3,"HnL","0"
"125",2010,"September","ANM09141013","All",21,8073.56968882791,0.25,"sq_km",327.6,"HnL","1"
"126",2010,"September","ANM09141014","All",31,10330.5748015358,0.25,"sq_km",327.5,"HnL","1"
"127",2010,"September","ANM09141018","All",23,9441.94356925484,0.25,"sq_km",1655.6,"HnL","1"
"128",2010,"September","ANM09141022","All",44,15970.7003156437,0.25,"sq_km",1925.7,"HnL","1"
"129",2010,"September","ANM09161012","All",17,6234.27046755,0.25,"sq_km",246.2,"HnL","1"
"130",2010,"September","ANM09161016","All",15,5419.22597665462,0.25,"sq_km",853.2,"HnL","1"
"131",2010,"September","ANM09161017","All",31,12247.4203857202,0.25,"sq_km",1371.5,"HnL","1"
"132",2010,"September","ANM09161021","All",9,3063.78461749444,0.25,"sq_km",1376.3,"HnL","1"
"133",2010,"September","ANR09131001","All",8,2345.36597883298,0.25,"sq_km",12767.1,"HnL","0"
"134",2010,"September","ANR09131005","All",7,3288.66836884239,0.25,"sq_km",9890.5,"HnL","0"
"135",2010,"September","ANR09131009","All",24,8520.77176184068,0.25,"sq_km",3910.2,"HnL","0"
"136",2010,"September","ANR09131010","All",33,11041.5404519763,0.25,"sq_km",3500.7,"HnL","0"
"137",2010,"September","ANR09151003","All",3,868.218908763086,0.25,"sq_km",11680.5,"HnL","0"
"138",2010,"September","ANR09151006","All",4,1700.55501799188,0.25,"sq_km",7994.8,"HnL","0"
"139",2010,"September","ANR09151007","All",6,2275.07067958344,0.25,"sq_km",7427.6,"HnL","0"
"140",2010,"September","ANR09151011","All",10,4326.51674317697,0.25,"sq_km",3227.8,"HnL","0"
"141",2011,"August","ANM08151112","All",4,1964.02312529257,0.25,"sq_km",246.2,"HnL","1"
"142",2011,"August","ANM08151114","All",6,2334.60052237182,0.25,"sq_km",327.5,"HnL","1"
"143",2011,"August","ANM08151116","All",6,2457.06432999188,0.25,"sq_km",853.2,"HnL","1"
"144",2011,"August","ANM08151120","All",3,1137.53533979172,0.25,"sq_km",1015.8,"HnL","1"
"145",2011,"August","ANM08171113","All",10,4153.15240890103,0.25,"sq_km",327.6,"HnL","1"
"146",2011,"August","ANM08171115","All",12,4698.52602633122,0.25,"sq_km",327.4,"HnL","1"
"147",2011,"August","ANM08171117","All",22,7804.6851060601,0.25,"sq_km",1371.5,"HnL","1"
"148",2011,"August","ANM08171121","All",8,2956.94802789708,0.25,"sq_km",1376.3,"HnL","1"
"149",2011,"August","ANR08161105","All",2,868.75248232296,0.25,"sq_km",9890.5,"HnL","0"
"150",2011,"August","ANR08161106","All",6,2018.58047859533,0.25,"sq_km",7994.8,"HnL","0"
"151",2011,"August","ANR08161109","All",12,4264.1890889077,0.25,"sq_km",3910.2,"HnL","0"
"152",2011,"August","ANR08161111","All",5,2377.22865481528,0.25,"sq_km",3227.8,"HnL","0"
"153",2011,"August","ANR08181101","All",3,944.651315668465,0.25,"sq_km",12767.1,"HnL","0"
"154",2011,"August","ANR08181102","All",5,1973.08265144052,0.25,"sq_km",12250.5,"HnL","0"
"155",2011,"August","ANR08181103","All",4,1303.49795960753,0.25,"sq_km",11680.5,"HnL","0"
"156",2011,"August","ANR08181107","All",7,3000.44043822492,0.25,"sq_km",7427.6,"HnL","0"
"157",2011,"October","ANM10101115","All",10,3459.31118291285,0.25,"sq_km",327.4,"HnL","1"
"158",2011,"October","ANM10101117","All",24,9492.61727895867,0.25,"sq_km",1371.5,"HnL","1"
"159",2011,"October","ANM10101121","All",10,4137.97577801664,0.25,"sq_km",1376.3,"HnL","1"
"160",2011,"October","ANM10101122","All",20,8024.47662604129,0.25,"sq_km",1925.7,"HnL","1"
"161",2011,"September","ANM09141112","All",2,908.234942574296,0.25,"sq_km",246.2,"HnL","1"
"162",2011,"September","ANM09141113","All",8,3114.5691593895,0.25,"sq_km",327.6,"HnL","1"
"163",2011,"September","ANM09141116","All",20,7324.22575392097,0.25,"sq_km",853.2,"HnL","1"
"164",2011,"September","ANM09141119","All",10,3217.11780424946,0.25,"sq_km",1552,"HnL","1"
"165",2011,"September","ANR09131101","All",3,1183.83513996964,0.25,"sq_km",12767.1,"HnL","0"
"166",2011,"September","ANR09131105","All",3,1266.08599684921,0.25,"sq_km",9890.5,"HnL","0"
"167",2011,"September","ANR09131109","All",20,8001.88825347179,0.25,"sq_km",3910.2,"HnL","0"
"168",2011,"September","ANR09131110","All",9,2624.9726499966,0.25,"sq_km",3500.7,"HnL","0"
"169",2011,"September","ANR09151102","All",1,503.893647981712,0.25,"sq_km",12250.5,"HnL","0"
"170",2011,"September","ANR09151103","All",1,454.117471287148,0.25,"sq_km",11680.5,"HnL","0"
"171",2011,"September","ANR09151106","All",3,1415.60496707265,0.25,"sq_km",7994.8,"HnL","0"
"172",2011,"September","ANR09151107","All",2,689.965183256456,0.25,"sq_km",7427.6,"HnL","0"
"173",2012,"August","ANM08141212","All",13,5013.01202670632,0.25,"sq_km",246.2,"HnL","1"
"174",2012,"August","ANM08141213","All",37,15559.9144834481,0.25,"sq_km",327.6,"HnL","1"
"175",2012,"August","ANM08141214","All",19,6692.80798220747,0.25,"sq_km",327.5,"HnL","1"
"176",2012,"August","ANM08141216","All",15,5553.18333438726,0.25,"sq_km",853.2,"HnL","1"
"177",2012,"August","ANM08161217","All",3,1365.82879037808,0.25,"sq_km",1371.5,"HnL","1"
"178",2012,"August","ANM08161218","All",28,12510.1698005152,0.25,"sq_km",1655.6,"HnL","1"
"179",2012,"August","ANM08161219","All",22,8241.30747549479,0.25,"sq_km",1552,"HnL","1"
"180",2012,"August","ANM08161220","All",16,7318.70768495571,0.25,"sq_km",1015.8,"HnL","1"
"181",2012,"August","ANR08151205","All",4,1655.06524751573,0.25,"sq_km",9890.5,"HnL","0"
"182",2012,"August","ANR08151206","All",4,1684.38782454141,0.25,"sq_km",7994.8,"HnL","0"
"183",2012,"August","ANR08151207","All",4,1498.99408236304,0.25,"sq_km",7427.6,"HnL","0"
"184",2012,"August","ANR08151211","All",34,15520.9420779368,0.25,"sq_km",3227.8,"HnL","0"
"185",2012,"August","ANR08171201","All",3,1362.35241386144,0.25,"sq_km",12767.1,"HnL","0"
"186",2012,"August","ANR08171202","All",5,1976.15521538723,0.25,"sq_km",12250.5,"HnL","0"
"187",2012,"August","ANR08171209","All",19,6527.56909632999,0.25,"sq_km",3910.2,"HnL","0"
"188",2012,"August","ANR08171210","All",14,4900.51923873867,0.25,"sq_km",3500.7,"HnL","0"
"189",2012,"September","ANM09051216","All",10,3979.27518138974,0.25,"sq_km",853.2,"HnL","1"
"190",2012,"September","ANM09051217","All",15,6533.35696908169,0.25,"sq_km",1371.5,"HnL","1"
"191",2012,"September","ANM09051220","All",5,2405.04434136449,0.25,"sq_km",1015.8,"HnL","1"
"192",2012,"September","ANM09051221","All",10,3661.54836084823,0.25,"sq_km",1376.3,"HnL","1"
"193",2012,"September","ANM09071214","All",34,11565.9166498671,0.25,"sq_km",327.5,"HnL","1"
"194",2012,"September","ANM09071215","All",13,4913.13073254311,0.25,"sq_km",327.4,"HnL","1"
"195",2012,"September","ANM09071220","All",13,4752.78390046203,0.25,"sq_km",1015.8,"HnL","1"
"196",2012,"September","ANM09071222","All",25,10778.308739572,0.25,"sq_km",1925.7,"HnL","1"
"197",2012,"September","ANR09041205","All",4,1561.52020435141,0.25,"sq_km",9890.5,"HnL","0"
"198",2012,"September","ANR09041206","All",4,1544.89254558649,0.25,"sq_km",7994.8,"HnL","0"
"199",2012,"September","ANR09041210","All",10,2645.62400915698,0.25,"sq_km",3500.7,"HnL","0"
"200",2012,"September","ANR09041211","All",11,5308.12713430684,0.25,"sq_km",3227.8,"HnL","0"
"201",2012,"September","ANR09061201","All",3,1236.81766800614,0.25,"sq_km",12767.1,"HnL","0"
"202",2012,"September","ANR09061206","All",4,1730.68762471933,0.25,"sq_km",7994.8,"HnL","0"
"203",2012,"September","ANR09061210","All",17,4647.33264177375,0.25,"sq_km",3500.7,"HnL","0"
"204",2012,"September","ANR09061211","All",12,5313.97458952528,0.25,"sq_km",3227.8,"HnL","0"
"205",2013,"August","ANM08131313","All",8,3476.90618713703,0.25,"sq_km",327.6,"HnL","1"
"206",2013,"August","ANM08131314","All",14,5449.353732304,0.25,"sq_km",327.5,"HnL","1"
"207",2013,"August","ANM08131320","All",3,1322.86995361011,0.25,"sq_km",1015.8,"HnL","1"
"208",2013,"August","ANM08131321","All",2,911.711319090935,0.25,"sq_km",1376.3,"HnL","1"
"209",2013,"August","ANM08151313","All",1,503.893647981712,0.25,"sq_km",327.6,"HnL","1"
"210",2013,"August","ANM08151322","All",2,911.711319090935,0.25,"sq_km",1925.7,"HnL","1"
"211",2013,"August","ANR08121304","All",1,169.786960784987,0.25,"sq_km",10943,"HnL","0"
"212",2013,"August","ANR08121308","All",1,223.753403258216,0.25,"sq_km",6550.3,"HnL","0"
"213",2013,"August","ANR08141308","All",2,515.948742564731,0.25,"sq_km",6550.3,"HnL","0"
"214",2013,"September","ANM09231313","All",10,4775.72568142789,0.25,"sq_km",327.6,"HnL","1"
"215",2013,"September","ANM09231316","All",10,4742.79053592844,0.25,"sq_km",853.2,"HnL","1"
"216",2013,"September","ANM09231318","All",22,11097.163824927,0.25,"sq_km",1655.6,"HnL","1"
"217",2013,"September","ANM09231319","All",10,4640.44038619397,0.25,"sq_km",1552,"HnL","1"
"218",2013,"September","ANM09271312","All",1,407.817671109223,0.25,"sq_km",246.2,"HnL","1"
"219",2013,"September","ANM09271315","All",6,2291.04354432785,0.25,"sq_km",327.4,"HnL","1"
"220",2013,"September","ANM09271318","All",11,5350.81436601099,0.25,"sq_km",1655.6,"HnL","1"
"221",2013,"September","ANM09271319","All",8,3548.04382431641,0.25,"sq_km",1552,"HnL","1"
"222",2013,"September","ANR09241301","All",1,89.8388071918747,0.25,"sq_km",12767.1,"HnL","0"
"223",2013,"September","ANR09241309","All",2,861.935142396371,0.25,"sq_km",3910.2,"HnL","0"
"224",2013,"September","ANR09281301","All",1,407.817671109223,0.25,"sq_km",12767.1,"HnL","0"
"225",2013,"September","ANR09281304","All",1,125.489311671573,0.25,"sq_km",10943,"HnL","0"
"226",2013,"September","ANR09281310","All",2,650.212697830415,0.25,"sq_km",3500.7,"HnL","0"
"227",2013,"September","ANR09281311","All",3,1426.03487547301,0.25,"sq_km",3227.8,"HnL","0"
