"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"290",2010,"August","AN",24,"cm","Unknown","Gear is HnL",0,1
"291",2010,"August","AN",29,"cm","Unknown","Gear is HnL",0,1
"292",2011,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"293",2011,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"294",2011,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"295",2011,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"296",2011,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"297",2011,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"298",2011,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"299",2011,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"300",2011,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"301",2011,"August","AN",26,"cm","Unknown","Gear is HnL",1,1
"302",2011,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"303",2011,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"304",2009,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"305",2009,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"306",2009,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"307",2009,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"308",2009,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"309",2009,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"310",2009,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"311",2009,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"312",2009,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"313",2009,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"314",2009,"August","AN",26,"cm","Unknown","Gear is HnL",1,1
"315",2009,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"316",2009,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"317",2009,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"318",2009,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"319",2008,"July","AN",29,"cm","Unknown","Gear is HnL",0,1
"320",2008,"July","AN",30,"cm","Unknown","Gear is HnL",0,1
"321",2009,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"322",2009,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"323",2009,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"324",2009,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"325",2009,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"326",2009,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"327",2009,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"328",2009,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"329",2009,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"330",2009,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"331",2009,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"332",2009,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"333",2008,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"334",2008,"September","AN",28,"cm","Unknown","Gear is HnL",0,1
"335",2008,"September","AN",27,"cm","Unknown","Gear is HnL",0,1
"336",2008,"September","AN",27,"cm","Unknown","Gear is HnL",0,1
"337",2010,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"338",2010,"September","AN",28,"cm","Unknown","Gear is HnL",0,1
"339",2010,"September","AN",27,"cm","Unknown","Gear is HnL",0,1
"340",2010,"September","AN",31,"cm","Unknown","Gear is HnL",0,1
"341",2010,"September","AN",25,"cm","Unknown","Gear is HnL",0,1
"342",2010,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"343",2010,"September","AN",27,"cm","Unknown","Gear is HnL",0,1
"344",2010,"September","AN",25,"cm","Unknown","Gear is HnL",0,1
"345",2010,"September","AN",26,"cm","Unknown","Gear is HnL",0,1
"346",2010,"September","AN",26,"cm","Unknown","Gear is HnL",0,1
"347",2010,"September","AN",20,"cm","Unknown","Gear is HnL",0,1
"348",2010,"September","AN",28,"cm","Unknown","Gear is HnL",0,1
"349",2010,"September","AN",25,"cm","Unknown","Gear is HnL",0,1
"350",2010,"September","AN",24,"cm","Unknown","Gear is HnL",0,1
"351",2010,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"352",2010,"September","AN",28,"cm","Unknown","Gear is HnL",0,1
"353",2010,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"354",2010,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"355",2010,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"356",2010,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"357",2010,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"358",2010,"September","AN",28,"cm","Unknown","Gear is HnL",0,1
"359",2010,"September","AN",29,"cm","Unknown","Gear is HnL",0,1
"360",2010,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"361",2008,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"362",2008,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"363",2008,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"364",2008,"September","AN",28,"cm","Unknown","Gear is HnL",1,1
"365",2008,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"366",2011,"August","AN",25,"cm","Unknown","Gear is HnL",1,1
"367",2011,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"368",2011,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"369",2011,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"370",2011,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"371",2011,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"372",2011,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"373",2011,"August","AN",26,"cm","Unknown","Gear is HnL",1,1
"374",2008,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"375",2008,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"376",2008,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"377",2008,"September","AN",28,"cm","Unknown","Gear is HnL",1,1
"378",2008,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"379",2008,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"380",2009,"July","AN",26,"cm","Unknown","Gear is HnL",1,1
"381",2009,"July","AN",26,"cm","Unknown","Gear is HnL",1,1
"382",2009,"July","AN",27,"cm","Unknown","Gear is HnL",1,1
"383",2009,"July","AN",25,"cm","Unknown","Gear is HnL",1,1
"384",2009,"July","AN",29,"cm","Unknown","Gear is HnL",1,1
"385",2009,"July","AN",26,"cm","Unknown","Gear is HnL",1,1
"386",2009,"July","AN",28,"cm","Unknown","Gear is HnL",1,1
"387",2009,"July","AN",27,"cm","Unknown","Gear is HnL",1,1
"388",2009,"July","AN",NA,"cm","Unknown","Gear is HnL",1,1
"389",2009,"July","AN",26,"cm","Unknown","Gear is HnL",1,1
"390",2009,"July","AN",26,"cm","Unknown","Gear is HnL",1,1
"391",2009,"July","AN",31,"cm","Unknown","Gear is HnL",1,1
"392",2009,"July","AN",26,"cm","Unknown","Gear is HnL",1,1
"393",2009,"July","AN",27,"cm","Unknown","Gear is HnL",1,1
"394",2010,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"395",2010,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"396",2010,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"397",2010,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
