"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"50",2007,"August","AN",16,"cm","Unknown","Gear is HnL",1,1
"51",2010,"August","AN",49,"cm","Unknown","Gear is HnL",1,1
"52",2010,"August","AN",43,"cm","Unknown","Gear is HnL",1,1
"53",2011,"September","AN",46,"cm","Unknown","Gear is HnL",0,1
"54",2010,"August","AN",61,"cm","Unknown","Gear is HnL",0,1
"55",2011,"August","AN",52,"cm","Unknown","Gear is HnL",1,1
"56",2011,"August","AN",45,"cm","Unknown","Gear is HnL",1,1
"57",2011,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"58",2013,"August","AN",66,"cm","Unknown","Gear is HnL",0,1
"59",2013,"August","AN",60,"cm","Unknown","Gear is HnL",0,1
"60",2013,"August","AN",56,"cm","Unknown","Gear is HnL",0,1
"61",2013,"August","AN",64,"cm","Unknown","Gear is HnL",0,1
"62",2009,"August","AN",56,"cm","Unknown","Gear is HnL",1,1
"63",2009,"August","AN",38,"cm","Unknown","Gear is HnL",1,1
"64",2009,"August","AN",67,"cm","Unknown","Gear is HnL",1,1
"65",2008,"July","AN",45,"cm","Unknown","Gear is HnL",0,1
"66",2009,"August","AN",52,"cm","Unknown","Gear is HnL",1,1
"67",2010,"September","AN",44,"cm","Unknown","Gear is HnL",0,1
"68",2010,"September","AN",47,"cm","Unknown","Gear is HnL",0,1
"69",2010,"September","AN",37,"cm","Unknown","Gear is HnL",0,1
"70",2010,"September","AN",53,"cm","Unknown","Gear is HnL",0,1
"71",2011,"August","AN",50,"cm","Unknown","Gear is HnL",1,1
"72",2011,"August","AN",70,"cm","Unknown","Gear is HnL",1,1
"73",2011,"August","AN",60,"cm","Unknown","Gear is HnL",1,1
"74",2011,"August","AN",55,"cm","Unknown","Gear is HnL",1,1
"75",2011,"August","AN",56,"cm","Unknown","Gear is HnL",1,1
"76",2011,"August","AN",51,"cm","Unknown","Gear is HnL",1,1
"77",2008,"September","AN",58,"cm","Unknown","Gear is HnL",1,1
"78",2008,"September","AN",60,"cm","Unknown","Gear is HnL",1,1
"79",2008,"September","AN",75,"cm","Unknown","Gear is HnL",1,1
"80",2008,"September","AN",61,"cm","Unknown","Gear is HnL",1,1
"81",2010,"August","AN",44,"cm","Unknown","Gear is HnL",1,1
"82",2010,"August","AN",60,"cm","Unknown","Gear is HnL",1,1
"83",2010,"August","AN",71,"cm","Unknown","Gear is HnL",1,1
"84",2008,"August","AN",64,"cm","Unknown","Gear is HnL",1,1
"85",2009,"July","AN",44,"cm","Unknown","Gear is HnL",1,1
"86",2009,"July","AN",37,"cm","Unknown","Gear is HnL",0,1
"87",2009,"July","AN",47,"cm","Unknown","Gear is HnL",0,1
"88",2008,"August","AN",63,"cm","Unknown","Gear is HnL",1,1
"89",2008,"August","AN",64,"cm","Unknown","Gear is HnL",1,1
"90",2008,"August","AN",76,"cm","Unknown","Gear is HnL",1,1
"91",2008,"August","AN",66,"cm","Unknown","Gear is HnL",1,1
"92",2013,"August","AN",55,"cm","Unknown","Gear is HnL",1,1
"93",2013,"August","AN",59,"cm","Unknown","Gear is HnL",1,1
"94",2013,"August","AN",66,"cm","Unknown","Gear is HnL",1,1
"95",2013,"August","AN",68,"cm","Unknown","Gear is HnL",1,1
"96",2013,"August","AN",63,"cm","Unknown","Gear is HnL",1,1
"97",2013,"August","AN",34,"cm","Unknown","Gear is HnL",1,1
"98",2013,"August","AN",74,"cm","Unknown","Gear is HnL",1,1
"99",2013,"August","AN",54,"cm","Unknown","Gear is HnL",1,1
"100",2013,"August","AN",54,"cm","Unknown","Gear is HnL",1,1
"101",2013,"August","AN",36,"cm","Unknown","Gear is HnL",1,1
"102",2013,"August","AN",80,"cm","Unknown","Gear is HnL",1,1
"103",2013,"August","AN",72,"cm","Unknown","Gear is HnL",1,1
"104",2010,"August","AN",54,"cm","Unknown","Gear is HnL",1,1
"105",2009,"July","AN",62,"cm","Unknown","Gear is HnL",1,1
"106",2009,"July","AN",74,"cm","Unknown","Gear is HnL",1,1
"107",2009,"July","AN",78,"cm","Unknown","Gear is HnL",1,1
"108",2009,"July","AN",65,"cm","Unknown","Gear is HnL",1,1
"109",2009,"July","AN",66,"cm","Unknown","Gear is HnL",1,1
"110",2009,"July","AN",45,"cm","Unknown","Gear is HnL",1,1
"111",2009,"July","AN",29,"cm","Unknown","Gear is HnL",1,1
"112",2008,"September","AN",52,"cm","Unknown","Gear is HnL",1,1
"113",2008,"September","AN",36,"cm","Unknown","Gear is HnL",1,1
"114",2008,"September","AN",65,"cm","Unknown","Gear is HnL",1,1
"115",2008,"September","AN",66,"cm","Unknown","Gear is HnL",1,1
"116",2008,"September","AN",64,"cm","Unknown","Gear is HnL",1,1
"117",2011,"September","AN",43,"cm","Unknown","Gear is HnL",0,1
"118",2011,"September","AN",47,"cm","Unknown","Gear is HnL",0,1
"119",2011,"September","AN",67,"cm","Unknown","Gear is HnL",1,1
"120",2011,"September","AN",62,"cm","Unknown","Gear is HnL",1,1
"121",2011,"September","AN",56,"cm","Unknown","Gear is HnL",1,1
"122",2011,"September","AN",49,"cm","Unknown","Gear is HnL",1,1
"123",2011,"September","AN",56,"cm","Unknown","Gear is HnL",1,1
"124",2011,"September","AN",61,"cm","Unknown","Gear is HnL",1,1
"125",2008,"August","AN",59,"cm","Unknown","Gear is HnL",1,1
"126",2008,"August","AN",63,"cm","Unknown","Gear is HnL",0,1
"127",2008,"July","AN",71,"cm","Unknown","Gear is HnL",0,1
"128",2008,"July","AN",79,"cm","Unknown","Gear is HnL",1,1
"129",2008,"September","AN",75,"cm","Unknown","Gear is HnL",0,1
"130",2008,"September","AN",70,"cm","Unknown","Gear is HnL",0,1
"131",2008,"August","AN",67,"cm","Unknown","Gear is HnL",1,1
"132",2008,"August","AN",79,"cm","Unknown","Gear is HnL",0,1
"133",2011,"September","AN",51,"cm","Unknown","Gear is HnL",0,1
"134",2008,"September","AN",44,"cm","Unknown","Gear is HnL",1,1
"135",2008,"September","AN",57,"cm","Unknown","Gear is HnL",1,1
"136",2008,"September","AN",38,"cm","Unknown","Gear is HnL",1,1
"137",2010,"September","AN",39,"cm","Unknown","Gear is HnL",0,1
"138",2008,"July","AN",61,"cm","Unknown","Gear is HnL",0,1
"139",2008,"August","AN",58,"cm","Unknown","Gear is HnL",1,1
"140",2010,"September","AN",45,"cm","Unknown","Gear is HnL",0,1
"141",2010,"September","AN",47,"cm","Unknown","Gear is HnL",0,1
"142",2010,"September","AN",51,"cm","Unknown","Gear is HnL",0,1
"143",2010,"September","AN",39,"cm","Unknown","Gear is HnL",0,1
"144",2008,"July","AN",78,"cm","Unknown","Gear is HnL",0,1
"145",2008,"July","AN",72,"cm","Unknown","Gear is HnL",0,1
"146",2008,"July","AN",72,"cm","Unknown","Gear is HnL",0,1
"147",2008,"August","AN",58,"cm","Unknown","Gear is HnL",1,1
"148",2008,"August","AN",77,"cm","Unknown","Gear is HnL",1,1
"149",2008,"July","AN",61,"cm","Unknown","Gear is HnL",1,1
"150",2008,"July","AN",63,"cm","Unknown","Gear is HnL",1,1
"151",2008,"July","AN",31,"cm","Unknown","Gear is HnL",1,1
"152",2009,"July","AN",62,"cm","Unknown","Gear is HnL",0,1
"153",2009,"July","AN",62,"cm","Unknown","Gear is HnL",0,1
"154",2009,"July","AN",45,"cm","Unknown","Gear is HnL",0,1
"155",2011,"September","AN",45,"cm","Unknown","Gear is HnL",0,1
"156",2011,"August","AN",68,"cm","Unknown","Gear is HnL",1,1
"157",2011,"August","AN",43,"cm","Unknown","Gear is HnL",1,1
"158",2010,"September","AN",59,"cm","Unknown","Gear is HnL",1,1
"159",2010,"September","AN",75,"cm","Unknown","Gear is HnL",1,1
"160",2010,"September","AN",68,"cm","Unknown","Gear is HnL",1,1
"161",2010,"September","AN",58,"cm","Unknown","Gear is HnL",1,1
"162",2008,"July","AN",85,"cm","Unknown","Gear is HnL",0,1
"163",2008,"July","AN",63,"cm","Unknown","Gear is HnL",1,1
"164",2010,"August","AN",58,"cm","Unknown","Gear is HnL",1,1
"165",2010,"August","AN",41,"cm","Unknown","Gear is HnL",1,1
"166",2010,"August","AN",53,"cm","Unknown","Gear is HnL",1,1
"167",2010,"August","AN",59,"cm","Unknown","Gear is HnL",1,1
"168",2010,"August","AN",52,"cm","Unknown","Gear is HnL",1,1
"169",2010,"August","AN",60,"cm","Unknown","Gear is HnL",1,1
"170",2010,"August","AN",45,"cm","Unknown","Gear is HnL",1,1
"171",2010,"August","AN",43,"cm","Unknown","Gear is HnL",1,1
"172",2013,"August","AN",69,"cm","Unknown","Gear is HnL",0,1
"173",2013,"August","AN",58,"cm","Unknown","Gear is HnL",0,1
"174",2013,"August","AN",36,"cm","Unknown","Gear is HnL",0,1
"175",2007,"August","AN",60,"cm","Unknown","Gear is HnL",0,1
"176",2007,"August","AN",75,"cm","Unknown","Gear is HnL",0,1
"177",2011,"September","AN",56,"cm","Unknown","Gear is HnL",0,1
"178",2011,"September","AN",30,"cm","Unknown","Gear is HnL",0,1
"179",2011,"September","AN",38,"cm","Unknown","Gear is HnL",1,1
"180",2011,"September","AN",65,"cm","Unknown","Gear is HnL",1,1
"181",2011,"September","AN",46,"cm","Unknown","Gear is HnL",1,1
"182",2013,"August","AN",52,"cm","Unknown","Gear is HnL",0,1
"183",2013,"August","AN",69,"cm","Unknown","Gear is HnL",0,1
"184",2013,"August","AN",71,"cm","Unknown","Gear is HnL",0,1
"185",2013,"August","AN",57,"cm","Unknown","Gear is HnL",0,1
"186",2013,"August","AN",56,"cm","Unknown","Gear is HnL",0,1
"187",2013,"August","AN",75,"cm","Unknown","Gear is HnL",0,1
"188",2012,"September","AN",67,"cm","Unknown","Gear is HnL",1,1
"189",2012,"September","AN",78,"cm","Unknown","Gear is HnL",1,1
"190",2012,"September","AN",63,"cm","Unknown","Gear is HnL",1,1
"191",2012,"September","AN",54,"cm","Unknown","Gear is HnL",1,1
"192",2012,"September","AN",82,"cm","Unknown","Gear is HnL",1,1
"193",2012,"September","AN",66,"cm","Unknown","Gear is HnL",1,1
"194",2012,"September","AN",50,"cm","Unknown","Gear is HnL",1,1
"195",2012,"September","AN",56,"cm","Unknown","Gear is HnL",1,1
"196",2012,"September","AN",67,"cm","Unknown","Gear is HnL",1,1
"197",2012,"September","AN",72,"cm","Unknown","Gear is HnL",1,1
"198",2012,"September","AN",68,"cm","Unknown","Gear is HnL",1,1
"199",2012,"September","AN",56,"cm","Unknown","Gear is HnL",1,1
"200",2008,"September","AN",80,"cm","Unknown","Gear is HnL",0,1
"201",2008,"September","AN",79,"cm","Unknown","Gear is HnL",0,1
"202",2010,"September","AN",68,"cm","Unknown","Gear is HnL",0,1
"203",2010,"August","AN",58,"cm","Unknown","Gear is HnL",0,1
"204",2013,"September","AN",72,"cm","Unknown","Gear is HnL",1,1
"205",2013,"September","AN",77,"cm","Unknown","Gear is HnL",1,1
"206",2013,"September","AN",47,"cm","Unknown","Gear is HnL",1,1
"207",2013,"September","AN",62,"cm","Unknown","Gear is HnL",1,1
"208",2013,"September","AN",52,"cm","Unknown","Gear is HnL",1,1
"209",2013,"September","AN",70,"cm","Unknown","Gear is HnL",1,1
"210",2012,"September","AN",49,"cm","Unknown","Gear is HnL",1,1
"211",2012,"September","AN",41,"cm","Unknown","Gear is HnL",1,1
"212",2012,"September","AN",38,"cm","Unknown","Gear is HnL",1,1
"213",2012,"September","AN",56,"cm","Unknown","Gear is HnL",1,1
"214",2012,"September","AN",62,"cm","Unknown","Gear is HnL",1,1
"215",2012,"September","AN",54,"cm","Unknown","Gear is HnL",1,1
"216",2012,"September","AN",58,"cm","Unknown","Gear is HnL",1,1
"217",2013,"August","AN",71,"cm","Unknown","Gear is HnL",0,1
"218",2013,"August","AN",62,"cm","Unknown","Gear is HnL",0,1
"219",2013,"August","AN",60,"cm","Unknown","Gear is HnL",0,1
"220",2013,"August","AN",54,"cm","Unknown","Gear is HnL",0,1
"221",2013,"August","AN",51,"cm","Unknown","Gear is HnL",0,1
"222",2013,"August","AN",52,"cm","Unknown","Gear is HnL",0,1
"223",2013,"August","AN",75,"cm","Unknown","Gear is HnL",0,1
"224",2013,"August","AN",75,"cm","Unknown","Gear is HnL",0,1
"225",2013,"September","AN",67,"cm","Unknown","Gear is HnL",1,1
"226",2013,"September","AN",64,"cm","Unknown","Gear is HnL",1,1
"227",2013,"September","AN",71,"cm","Unknown","Gear is HnL",1,1
"228",2013,"September","AN",58,"cm","Unknown","Gear is HnL",1,1
"229",2013,"September","AN",54,"cm","Unknown","Gear is HnL",1,1
"230",2013,"September","AN",56,"cm","Unknown","Gear is HnL",1,1
"231",2013,"September","AN",59,"cm","Unknown","Gear is HnL",1,1
"232",2013,"September","AN",60,"cm","Unknown","Gear is HnL",1,1
"233",2013,"September","AN",61,"cm","Unknown","Gear is HnL",1,1
"234",2013,"September","AN",65,"cm","Unknown","Gear is HnL",1,1
"235",2013,"September","AN",55,"cm","Unknown","Gear is HnL",1,1
"236",2013,"September","AN",63,"cm","Unknown","Gear is HnL",1,1
"237",2013,"September","AN",44,"cm","Unknown","Gear is HnL",1,1
"238",2013,"September","AN",54,"cm","Unknown","Gear is HnL",1,1
"239",2013,"September","AN",60,"cm","Unknown","Gear is HnL",1,1
"240",2013,"September","AN",63,"cm","Unknown","Gear is HnL",1,1
"241",2013,"September","AN",64,"cm","Unknown","Gear is HnL",1,1
"242",2013,"September","AN",63,"cm","Unknown","Gear is HnL",1,1
"243",2013,"September","AN",54,"cm","Unknown","Gear is HnL",1,1
"244",2013,"September","AN",60,"cm","Unknown","Gear is HnL",1,1
"245",2012,"September","AN",28,"cm","Unknown","Gear is HnL",1,1
"246",2012,"September","AN",58,"cm","Unknown","Gear is HnL",1,1
"247",2012,"September","AN",53,"cm","Unknown","Gear is HnL",1,1
"248",2012,"September","AN",43,"cm","Unknown","Gear is HnL",1,1
"249",2012,"September","AN",47,"cm","Unknown","Gear is HnL",1,1
"250",2012,"September","AN",54,"cm","Unknown","Gear is HnL",1,1
"251",2012,"September","AN",39,"cm","Unknown","Gear is HnL",1,1
"252",2012,"September","AN",63,"cm","Unknown","Gear is HnL",1,1
"253",2012,"September","AN",56,"cm","Unknown","Gear is HnL",1,1
"254",2008,"July","AN",55,"cm","Unknown","Gear is HnL",1,1
"255",2008,"July","AN",60,"cm","Unknown","Gear is HnL",1,1
"256",2013,"September","AN",65,"cm","Unknown","Gear is HnL",1,1
"257",2013,"September","AN",54,"cm","Unknown","Gear is HnL",1,1
"258",2013,"September","AN",59,"cm","Unknown","Gear is HnL",1,1
"259",2013,"September","AN",59,"cm","Unknown","Gear is HnL",1,1
"260",2013,"September","AN",50,"cm","Unknown","Gear is HnL",1,1
"261",2013,"September","AN",60,"cm","Unknown","Gear is HnL",1,1
"262",2013,"September","AN",78,"cm","Unknown","Gear is HnL",1,1
"263",2013,"September","AN",61,"cm","Unknown","Gear is HnL",1,1
"264",2013,"September","AN",64,"cm","Unknown","Gear is HnL",1,1
"265",2013,"September","AN",68,"cm","Unknown","Gear is HnL",1,1
"266",2013,"August","AN",64,"cm","Unknown","Gear is HnL",1,1
"267",2013,"August","AN",47,"cm","Unknown","Gear is HnL",1,1
"268",2013,"August","AN",45,"cm","Unknown","Gear is HnL",1,1
"269",2013,"August","AN",62,"cm","Unknown","Gear is HnL",1,1
"270",2013,"August","AN",83,"cm","Unknown","Gear is HnL",1,1
"271",2013,"August","AN",74,"cm","Unknown","Gear is HnL",1,1
"272",2013,"August","AN",62,"cm","Unknown","Gear is HnL",1,1
"273",2013,"August","AN",61,"cm","Unknown","Gear is HnL",1,1
"274",2013,"August","AN",63,"cm","Unknown","Gear is HnL",1,1
"275",2013,"August","AN",39,"cm","Unknown","Gear is HnL",1,1
"276",2013,"August","AN",58,"cm","Unknown","Gear is HnL",1,1
"277",2013,"August","AN",25,"cm","Unknown","Gear is HnL",1,1
"278",2013,"August","AN",54,"cm","Unknown","Gear is HnL",1,1
"279",2013,"August","AN",70,"cm","Unknown","Gear is HnL",1,1
"280",2013,"August","AN",68,"cm","Unknown","Gear is HnL",1,1
"281",2012,"September","AN",70,"cm","Unknown","Gear is HnL",0,1
"282",2012,"August","AN",90,"cm","Unknown","Gear is HnL",1,1
"283",2012,"August","AN",68,"cm","Unknown","Gear is HnL",1,1
"284",2012,"August","AN",56,"cm","Unknown","Gear is HnL",1,1
"285",2012,"August","AN",71,"cm","Unknown","Gear is HnL",1,1
"286",2012,"September","AN",68,"cm","Unknown","Gear is HnL",0,1
"287",2013,"September","AN",46,"cm","Unknown","Gear is HnL",0,1
"288",2013,"September","AN",44,"cm","Unknown","Gear is HnL",0,1
"289",2013,"September","AN",67,"cm","Unknown","Gear is HnL",0,1
"290",2013,"September","AN",70,"cm","Unknown","Gear is HnL",0,1
"291",2013,"September","AN",63,"cm","Unknown","Gear is HnL",0,1
"292",2013,"September","AN",66,"cm","Unknown","Gear is HnL",0,1
"293",2013,"September","AN",72,"cm","Unknown","Gear is HnL",0,1
"294",2013,"August","AN",64,"cm","Unknown","Gear is HnL",1,1
"295",2013,"August","AN",41,"cm","Unknown","Gear is HnL",1,1
"296",2007,"August","AN",54,"cm","Unknown","Gear is HnL",0,1
"297",2007,"August","AN",55,"cm","Unknown","Gear is HnL",0,1
"298",2007,"August","AN",46,"cm","Unknown","Gear is HnL",0,1
"299",2010,"September","AN",59,"cm","Unknown","Gear is HnL",1,1
"300",2010,"September","AN",50,"cm","Unknown","Gear is HnL",1,1
"301",2010,"August","AN",67,"cm","Unknown","Gear is HnL",0,1
"302",2010,"August","AN",39,"cm","Unknown","Gear is HnL",0,1
"303",2011,"August","AN",72,"cm","Unknown","Gear is HnL",0,1
"304",2010,"August","AN",60,"cm","Unknown","Gear is HnL",0,1
"305",2012,"August","AN",70,"cm","Unknown","Gear is HnL",0,1
"306",2012,"August","AN",47,"cm","Unknown","Gear is HnL",0,1
"307",2012,"August","AN",59,"cm","Unknown","Gear is HnL",0,1
"308",2010,"September","AN",40,"cm","Unknown","Gear is HnL",1,1
"309",2010,"September","AN",40,"cm","Unknown","Gear is HnL",1,1
"310",2012,"August","AN",62,"cm","Unknown","Gear is HnL",0,1
"311",2012,"August","AN",54,"cm","Unknown","Gear is HnL",0,1
"312",2012,"August","AN",63,"cm","Unknown","Gear is HnL",0,1
"313",2007,"August","AN",63,"cm","Unknown","Gear is HnL",0,1
"314",2010,"September","AN",72,"cm","Unknown","Gear is HnL",1,1
"315",2012,"August","AN",51,"cm","Unknown","Gear is HnL",0,1
"316",2012,"August","AN",61,"cm","Unknown","Gear is HnL",0,1
"317",2012,"August","AN",55,"cm","Unknown","Gear is HnL",0,1
"318",2012,"August","AN",66,"cm","Unknown","Gear is HnL",0,1
"319",2012,"August","AN",71,"cm","Unknown","Gear is HnL",0,1
"320",2012,"August","AN",53,"cm","Unknown","Gear is HnL",0,1
"321",2012,"August","AN",51,"cm","Unknown","Gear is HnL",0,1
"322",2012,"August","AN",69,"cm","Unknown","Gear is HnL",1,1
"323",2012,"August","AN",41,"cm","Unknown","Gear is HnL",1,1
"324",2012,"August","AN",50,"cm","Unknown","Gear is HnL",1,1
"325",2012,"August","AN",38,"cm","Unknown","Gear is HnL",1,1
"326",2012,"August","AN",67,"cm","Unknown","Gear is HnL",1,1
"327",2012,"August","AN",56,"cm","Unknown","Gear is HnL",1,1
"328",2012,"August","AN",45,"cm","Unknown","Gear is HnL",1,1
"329",2009,"August","AN",78,"cm","Unknown","Gear is HnL",0,1
"330",2013,"August","AN",51,"cm","Unknown","Gear is HnL",1,1
"331",2013,"August","AN",72,"cm","Unknown","Gear is HnL",1,1
"332",2013,"August","AN",61,"cm","Unknown","Gear is HnL",1,1
"333",2013,"August","AN",59,"cm","Unknown","Gear is HnL",1,1
"334",2013,"August","AN",53,"cm","Unknown","Gear is HnL",1,1
"335",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"336",2013,"August","AN",52,"cm","Unknown","Gear is HnL",1,1
"337",2013,"August","AN",31,"cm","Unknown","Gear is HnL",1,1
"338",2013,"August","AN",58,"cm","Unknown","Gear is HnL",1,1
"339",2013,"August","AN",73,"cm","Unknown","Gear is HnL",1,1
"340",2013,"August","AN",61,"cm","Unknown","Gear is HnL",1,1
"341",2013,"August","AN",56,"cm","Unknown","Gear is HnL",1,1
"342",2013,"August","AN",37,"cm","Unknown","Gear is HnL",1,1
"343",2013,"August","AN",61,"cm","Unknown","Gear is HnL",1,1
"344",2013,"August","AN",48,"cm","Unknown","Gear is HnL",1,1
"345",2013,"August","AN",63,"cm","Unknown","Gear is HnL",1,1
"346",2013,"August","AN",56,"cm","Unknown","Gear is HnL",1,1
"347",2013,"August","AN",66,"cm","Unknown","Gear is HnL",1,1
"348",2013,"August","AN",64,"cm","Unknown","Gear is HnL",1,1
"349",2013,"August","AN",52,"cm","Unknown","Gear is HnL",1,1
"350",2013,"August","AN",64,"cm","Unknown","Gear is HnL",1,1
"351",2013,"August","AN",61,"cm","Unknown","Gear is HnL",1,1
"352",2012,"August","AN",44,"cm","Unknown","Gear is HnL",1,1
"353",2012,"August","AN",56,"cm","Unknown","Gear is HnL",1,1
"354",2012,"August","AN",58,"cm","Unknown","Gear is HnL",1,1
"355",2009,"August","AN",64,"cm","Unknown","Gear is HnL",0,1
"356",2009,"August","AN",33,"cm","Unknown","Gear is HnL",0,1
"357",2012,"August","AN",47,"cm","Unknown","Gear is HnL",1,1
"358",2012,"August","AN",56,"cm","Unknown","Gear is HnL",1,1
"359",2012,"August","AN",55,"cm","Unknown","Gear is HnL",1,1
"360",2012,"August","AN",57,"cm","Unknown","Gear is HnL",1,1
"361",2012,"August","AN",62,"cm","Unknown","Gear is HnL",1,1
"362",2012,"August","AN",51,"cm","Unknown","Gear is HnL",1,1
"363",2012,"August","AN",70,"cm","Unknown","Gear is HnL",1,1
"364",2012,"August","AN",37,"cm","Unknown","Gear is HnL",1,1
"365",2012,"August","AN",56,"cm","Unknown","Gear is HnL",1,1
"366",2012,"August","AN",59,"cm","Unknown","Gear is HnL",1,1
"367",2012,"August","AN",45,"cm","Unknown","Gear is HnL",1,1
"368",2012,"August","AN",61,"cm","Unknown","Gear is HnL",1,1
"369",2012,"August","AN",69,"cm","Unknown","Gear is HnL",1,1
"370",2012,"August","AN",77,"cm","Unknown","Gear is HnL",1,1
"371",2009,"July","AN",61,"cm","Unknown","Gear is HnL",0,1
"372",2013,"September","AN",57,"cm","Unknown","Gear is HnL",1,1
"373",2013,"September","AN",66,"cm","Unknown","Gear is HnL",1,1
"374",2013,"September","AN",73,"cm","Unknown","Gear is HnL",1,1
"375",2013,"September","AN",82,"cm","Unknown","Gear is HnL",1,1
"376",2013,"September","AN",65,"cm","Unknown","Gear is HnL",1,1
"377",2013,"September","AN",61,"cm","Unknown","Gear is HnL",1,1
"378",2012,"September","AN",44,"cm","Unknown","Gear is HnL",1,1
"379",2012,"September","AN",61,"cm","Unknown","Gear is HnL",1,1
"380",2012,"September","AN",54,"cm","Unknown","Gear is HnL",1,1
"381",2012,"September","AN",64,"cm","Unknown","Gear is HnL",1,1
"382",2012,"September","AN",46,"cm","Unknown","Gear is HnL",1,1
"383",2012,"September","AN",44,"cm","Unknown","Gear is HnL",1,1
"384",2012,"September","AN",80,"cm","Unknown","Gear is HnL",1,1
"385",2012,"September","AN",43,"cm","Unknown","Gear is HnL",1,1
"386",2012,"September","AN",46,"cm","Unknown","Gear is HnL",1,1
"387",2012,"September","AN",62,"cm","Unknown","Gear is HnL",1,1
"388",2007,"August","AN",60,"cm","Unknown","Gear is HnL",0,1
"389",2007,"August","AN",87,"cm","Unknown","Gear is HnL",0,1
"390",2009,"August","AN",47,"cm","Unknown","Gear is HnL",0,1
"391",2009,"August","AN",47,"cm","Unknown","Gear is HnL",0,1
"392",2012,"September","AN",56,"cm","Unknown","Gear is HnL",1,1
"393",2012,"September","AN",54,"cm","Unknown","Gear is HnL",1,1
"394",2012,"September","AN",56,"cm","Unknown","Gear is HnL",1,1
"395",2012,"September","AN",48,"cm","Unknown","Gear is HnL",1,1
"396",2012,"September","AN",47,"cm","Unknown","Gear is HnL",1,1
"397",2012,"September","AN",46,"cm","Unknown","Gear is HnL",1,1
