"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"58",2010,"August","BL",46,"cm","Unknown","Gear is HnL",1,1
"59",2007,"August","PL",35,"cm","Unknown","Gear is HnL",0,1
"60",2007,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"61",2007,"August","PL",35,"cm","Unknown","Gear is HnL",0,1
"62",2010,"September","BL",28,"cm","Unknown","Gear is HnL",1,1
"63",2010,"September","BL",43,"cm","Unknown","Gear is HnL",1,1
"64",2011,"August","BL",31,"cm","Unknown","Gear is HnL",0,1
"65",2010,"September","BL",37,"cm","Unknown","Gear is HnL",1,1
"66",2010,"September","BL",46,"cm","Unknown","Gear is HnL",1,1
"67",2010,"September","BL",46,"cm","Unknown","Gear is HnL",1,1
"68",2010,"September","BL",40,"cm","Unknown","Gear is HnL",1,1
"69",2010,"September","BL",27,"cm","Unknown","Gear is HnL",1,1
"70",2009,"August","PL",33,"cm","Unknown","Gear is HnL",0,1
"71",2012,"September","PL",29,"cm","Unknown","Gear is HnL",0,1
"72",2012,"September","PL",42,"cm","Unknown","Gear is HnL",0,1
"73",2012,"September","PL",33,"cm","Unknown","Gear is HnL",0,1
"74",2012,"September","PL",34,"cm","Unknown","Gear is HnL",0,1
"75",2007,"September","PB",34,"cm","Unknown","Gear is HnL",0,1
"76",2007,"September","PB",32,"cm","Unknown","Gear is HnL",0,1
"77",2007,"September","PB",34,"cm","Unknown","Gear is HnL",0,1
"78",2007,"September","PB",34,"cm","Unknown","Gear is HnL",0,1
"79",2007,"September","PB",34,"cm","Unknown","Gear is HnL",0,1
"80",2008,"September","PB",31,"cm","Unknown","Gear is HnL",1,1
"81",2007,"October","PB",34,"cm","Unknown","Gear is HnL",0,1
"82",2007,"October","PB",34,"cm","Unknown","Gear is HnL",0,1
"83",2007,"October","PB",32,"cm","Unknown","Gear is HnL",0,1
"84",2007,"September","PL",39,"cm","Unknown","Gear is HnL",1,1
"85",2007,"September","PL",35,"cm","Unknown","Gear is HnL",1,1
"86",2007,"September","PL",45,"cm","Unknown","Gear is HnL",1,1
"87",2007,"September","PL",33,"cm","Unknown","Gear is HnL",1,1
"88",2007,"September","PL",33,"cm","Unknown","Gear is HnL",1,1
"89",2007,"September","PL",34,"cm","Unknown","Gear is HnL",1,1
"90",2007,"September","PL",34,"cm","Unknown","Gear is HnL",1,1
"91",2007,"September","PL",35,"cm","Unknown","Gear is HnL",1,1
"92",2009,"August","BL",40,"cm","Unknown","Gear is HnL",1,1
"93",2009,"August","BL",48,"cm","Unknown","Gear is HnL",1,1
"94",2009,"August","BL",36,"cm","Unknown","Gear is HnL",1,1
"95",2009,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"96",2009,"August","BL",39,"cm","Unknown","Gear is HnL",1,1
"97",2009,"August","BL",37,"cm","Unknown","Gear is HnL",1,1
"98",2009,"August","BL",42,"cm","Unknown","Gear is HnL",1,1
"99",2009,"August","BL",39,"cm","Unknown","Gear is HnL",1,1
"100",2009,"August","BL",41,"cm","Unknown","Gear is HnL",1,1
"101",2009,"August","BL",44,"cm","Unknown","Gear is HnL",1,1
"102",2009,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"103",2009,"September","BL",46,"cm","Unknown","Gear is HnL",1,1
"104",2009,"September","BL",36,"cm","Unknown","Gear is HnL",1,1
"105",2012,"August","PB",31,"cm","Unknown","Gear is HnL",1,1
"106",2010,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"107",2007,"September","PB",31,"cm","Unknown","Gear is HnL",0,1
"108",2012,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"109",2012,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"110",2008,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"111",2008,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"112",2008,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"113",2008,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"114",2008,"August","PL",44,"cm","Unknown","Gear is HnL",1,1
"115",2008,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"116",2008,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"117",2008,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"118",2008,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"119",2008,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"120",2008,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"121",2008,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"122",2008,"August","PL",40,"cm","Unknown","Gear is HnL",1,1
"123",2008,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"124",2008,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"125",2008,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"126",2008,"August","PL",38,"cm","Unknown","Gear is HnL",1,1
"127",2008,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"128",2008,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"129",2008,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"130",2008,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"131",2008,"August","PL",38,"cm","Unknown","Gear is HnL",1,1
"132",2008,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"133",2008,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"134",2008,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"135",2008,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"136",2008,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"137",2008,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"138",2008,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"139",2008,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"140",2008,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"141",2008,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"142",2008,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"143",2008,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"144",2008,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"145",2008,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"146",2008,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"147",2008,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"148",2008,"August","PL",41,"cm","Unknown","Gear is HnL",1,1
"149",2007,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"150",2007,"September","PB",34,"cm","Unknown","Gear is HnL",0,1
"151",2007,"September","PB",32,"cm","Unknown","Gear is HnL",0,1
"152",2007,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"153",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"154",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"155",2007,"August","PL",38,"cm","Unknown","Gear is HnL",1,1
"156",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"157",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"158",2007,"August","PL",44,"cm","Unknown","Gear is HnL",1,1
"159",2007,"August","PL",38,"cm","Unknown","Gear is HnL",1,1
"160",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"161",2007,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"162",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"163",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"164",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"165",2007,"August","PL",41,"cm","Unknown","Gear is HnL",1,1
"166",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"167",2007,"August","PL",50,"cm","Unknown","Gear is HnL",1,1
"168",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"169",2007,"August","PL",44,"cm","Unknown","Gear is HnL",1,1
"170",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"171",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"172",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"173",2007,"August","PL",42,"cm","Unknown","Gear is HnL",1,1
"174",2007,"August","PL",40,"cm","Unknown","Gear is HnL",1,1
"175",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"176",2007,"August","PL",38,"cm","Unknown","Gear is HnL",1,1
"177",2007,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"178",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"179",2007,"August","PL",38,"cm","Unknown","Gear is HnL",1,1
"180",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"181",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"182",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"183",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"184",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"185",2007,"August","PL",41,"cm","Unknown","Gear is HnL",1,1
"186",2007,"August","PL",38,"cm","Unknown","Gear is HnL",1,1
"187",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"188",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"189",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"190",2007,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"191",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"192",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"193",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"194",2007,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"195",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"196",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"197",2007,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"198",2009,"August","PB",26,"cm","Unknown","Gear is HnL",1,1
"199",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"200",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"201",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"202",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"203",2007,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"204",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"205",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"206",2007,"August","PL",38,"cm","Unknown","Gear is HnL",1,1
"207",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"208",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"209",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"210",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"211",2007,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"212",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"213",2007,"August","PL",38,"cm","Unknown","Gear is HnL",1,1
"214",2007,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"215",2007,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"216",2007,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"217",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"218",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"219",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"220",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"221",2007,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"222",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"223",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"224",2007,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"225",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"226",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"227",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"228",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"229",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"230",2007,"August","PL",41,"cm","Unknown","Gear is HnL",1,1
"231",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"232",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"233",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"234",2007,"August","PL",22,"cm","Unknown","Gear is HnL",1,1
"235",2007,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"236",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"237",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"238",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"239",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"240",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"241",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"242",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"243",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"244",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"245",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"246",2007,"August","PL",36,"cm","Unknown","Gear is HnL",0,1
"247",2007,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"248",2007,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"249",2011,"August","AN",40,"cm","Unknown","Gear is HnL",1,1
"250",2011,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"251",2010,"September","PL",36,"cm","Unknown","Gear is HnL",0,1
"252",2008,"July","PB",24,"cm","Unknown","Gear is HnL",1,1
"253",2007,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"254",2007,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"255",2007,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"256",2007,"September","PB",34,"cm","Unknown","Gear is HnL",1,1
"257",2007,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"258",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"259",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"260",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"261",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"262",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"263",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"264",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"265",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"266",2007,"August","PL",38,"cm","Unknown","Gear is HnL",1,1
"267",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"268",2007,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"269",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"270",2007,"August","PL",40,"cm","Unknown","Gear is HnL",1,1
"271",2007,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"272",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"273",2007,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"274",2007,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"275",2007,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"276",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"277",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"278",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"279",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"280",2007,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"281",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"282",2007,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"283",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"284",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"285",2007,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"286",2007,"August","PL",41,"cm","Unknown","Gear is HnL",1,1
"287",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"288",2007,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"289",2007,"August","PL",45,"cm","Unknown","Gear is HnL",0,1
"290",2007,"August","PL",38,"cm","Unknown","Gear is HnL",0,1
"291",2007,"August","PL",31,"cm","Unknown","Gear is HnL",0,1
"292",2007,"August","PL",37,"cm","Unknown","Gear is HnL",0,1
"293",2007,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"294",2007,"August","PL",34,"cm","Unknown","Gear is HnL",0,1
"295",2008,"July","BL",37,"cm","Unknown","Gear is HnL",1,1
"296",2008,"July","BL",35,"cm","Unknown","Gear is HnL",1,1
"297",2008,"July","BL",36,"cm","Unknown","Gear is HnL",1,1
"298",2010,"July","PB",36,"cm","Unknown","Gear is HnL",1,1
"299",2010,"July","PB",35,"cm","Unknown","Gear is HnL",1,1
"300",2010,"July","PB",40,"cm","Unknown","Gear is HnL",1,1
"301",2007,"October","PB",32,"cm","Unknown","Gear is HnL",0,1
"302",2009,"July","PL",35,"cm","Unknown","Gear is HnL",0,1
"303",2008,"September","BL",37,"cm","Unknown","Gear is HnL",1,1
"304",2008,"September","BL",37,"cm","Unknown","Gear is HnL",1,1
"305",2008,"September","BL",38,"cm","Unknown","Gear is HnL",1,1
"306",2008,"September","BL",40,"cm","Unknown","Gear is HnL",1,1
"307",2008,"September","BL",35,"cm","Unknown","Gear is HnL",1,1
"308",2008,"September","BL",34,"cm","Unknown","Gear is HnL",1,1
"309",2008,"September","BL",37,"cm","Unknown","Gear is HnL",1,1
"310",2008,"September","BL",35,"cm","Unknown","Gear is HnL",1,1
"311",2008,"July","BL",33,"cm","Unknown","Gear is HnL",1,1
"312",2008,"July","BL",34,"cm","Unknown","Gear is HnL",1,1
"313",2011,"July","BL",41,"cm","Unknown","Gear is HnL",1,1
"314",2011,"July","BL",37,"cm","Unknown","Gear is HnL",1,1
"315",2010,"July","PB",32,"cm","Unknown","Gear is HnL",1,1
"316",2010,"July","PB",31,"cm","Unknown","Gear is HnL",1,1
"317",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"318",2010,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"319",2010,"July","PB",30,"cm","Unknown","Gear is HnL",1,1
"320",2008,"September","PL",36,"cm","Unknown","Gear is HnL",1,1
"321",2008,"September","PL",35,"cm","Unknown","Gear is HnL",1,1
"322",2008,"September","PL",35,"cm","Unknown","Gear is HnL",1,1
"323",2008,"September","PL",39,"cm","Unknown","Gear is HnL",1,1
"324",2008,"September","PL",36,"cm","Unknown","Gear is HnL",1,1
"325",2008,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"326",2008,"September","PL",38,"cm","Unknown","Gear is HnL",1,1
"327",2008,"September","PL",37,"cm","Unknown","Gear is HnL",1,1
"328",2008,"September","PL",38,"cm","Unknown","Gear is HnL",1,1
"329",2008,"September","PL",36,"cm","Unknown","Gear is HnL",1,1
"330",2008,"September","PL",39,"cm","Unknown","Gear is HnL",1,1
"331",2008,"September","PL",38,"cm","Unknown","Gear is HnL",1,1
"332",2008,"September","PL",38,"cm","Unknown","Gear is HnL",1,1
"333",2008,"September","PL",39,"cm","Unknown","Gear is HnL",1,1
"334",2008,"September","PL",43,"cm","Unknown","Gear is HnL",1,1
"335",2008,"September","PL",34,"cm","Unknown","Gear is HnL",1,1
"336",2008,"September","PL",32,"cm","Unknown","Gear is HnL",1,1
"337",2008,"September","PL",33,"cm","Unknown","Gear is HnL",1,1
"338",2008,"September","PL",41,"cm","Unknown","Gear is HnL",1,1
"339",2008,"September","PL",38,"cm","Unknown","Gear is HnL",1,1
"340",2009,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"341",2009,"August","PL",40,"cm","Unknown","Gear is HnL",1,1
"342",2009,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"343",2009,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"344",2009,"August","PL",38,"cm","Unknown","Gear is HnL",1,1
"345",2009,"July","PL",40,"cm","Unknown","Gear is HnL",1,1
"346",2009,"July","PL",37,"cm","Unknown","Gear is HnL",1,1
"347",2009,"July","PL",40,"cm","Unknown","Gear is HnL",1,1
"348",2009,"July","PL",34,"cm","Unknown","Gear is HnL",1,1
"349",2009,"July","PL",39,"cm","Unknown","Gear is HnL",1,1
"350",2008,"September","PB",37,"cm","Unknown","Gear is HnL",1,1
"351",2008,"September","PB",35,"cm","Unknown","Gear is HnL",1,1
"352",2008,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"353",2008,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"354",2008,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"355",2008,"August","PL",38,"cm","Unknown","Gear is HnL",1,1
"356",2008,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"357",2008,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"358",2008,"August","PL",40,"cm","Unknown","Gear is HnL",1,1
"359",2008,"August","PL",40,"cm","Unknown","Gear is HnL",1,1
"360",2008,"August","PL",41,"cm","Unknown","Gear is HnL",1,1
"361",2008,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"362",2008,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"363",2008,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"364",2008,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"365",2008,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"366",2009,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"367",2007,"October","PB",34,"cm","Unknown","Gear is HnL",0,1
"368",2011,"August","BL",33,"cm","Unknown","Gear is HnL",0,1
"369",2011,"August","BL",41,"cm","Unknown","Gear is HnL",0,1
"370",2011,"August","BL",45,"cm","Unknown","Gear is HnL",0,1
"371",2011,"August","BL",32,"cm","Unknown","Gear is HnL",0,1
"372",2011,"August","BL",34,"cm","Unknown","Gear is HnL",0,1
"373",2011,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"374",2007,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"375",2007,"August","PL",36,"cm","Unknown","Gear is HnL",0,1
"376",2007,"August","PL",36,"cm","Unknown","Gear is HnL",0,1
"377",2007,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"378",2007,"August","PL",33,"cm","Unknown","Gear is HnL",0,1
"379",2007,"August","PL",20,"cm","Unknown","Gear is HnL",0,1
"380",2007,"August","PL",34,"cm","Unknown","Gear is HnL",0,1
"381",2007,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"382",2007,"August","PL",26,"cm","Unknown","Gear is HnL",0,1
"383",2010,"September","PL",30,"cm","Unknown","Gear is HnL",0,1
"384",2012,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"385",2012,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"386",2008,"July","PB",32,"cm","Unknown","Gear is HnL",1,1
"387",2008,"July","PB",36,"cm","Unknown","Gear is HnL",1,1
"388",2010,"August","PL",26,"cm","Unknown","Gear is HnL",0,1
"389",2008,"September","BL",34,"cm","Unknown","Gear is HnL",0,1
"390",2009,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"391",2009,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"392",2009,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"393",2012,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"394",2007,"October","PB",27,"cm","Unknown","Gear is HnL",1,1
"395",2009,"July","PL",39,"cm","Unknown","Gear is HnL",0,1
"396",2009,"July","PL",30,"cm","Unknown","Gear is HnL",0,1
"397",2009,"July","PL",37,"cm","Unknown","Gear is HnL",0,1
