"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"50",2007,"August","PB",50,"cm","Unknown","Gear is HnL",1,1
"51",2007,"September","PB",48,"cm","Unknown","Gear is HnL",0,1
"52",2013,"August","PB",49,"cm","Unknown","Gear is HnL",0,1
"53",2013,"July","PB",61,"cm","Unknown","Gear is HnL",0,1
"54",2008,"September","PB",56,"cm","Unknown","Gear is HnL",1,1
"55",2011,"August","PB",43,"cm","Unknown","Gear is HnL",0,1
"56",2007,"August","PB",40,"cm","Unknown","Gear is HnL",0,1
"57",2007,"October","PB",55,"cm","Unknown","Gear is HnL",0,1
"58",2007,"October","PB",56,"cm","Unknown","Gear is HnL",0,1
"59",2007,"October","PB",56,"cm","Unknown","Gear is HnL",0,1
"60",2007,"October","PB",57,"cm","Unknown","Gear is HnL",0,1
"61",2007,"October","PB",54,"cm","Unknown","Gear is HnL",0,1
"62",2007,"September","PL",37,"cm","Unknown","Gear is HnL",1,1
"63",2009,"September","PB",52,"cm","Unknown","Gear is HnL",1,1
"64",2010,"August","AN",48,"cm","Unknown","Gear is HnL",1,1
"65",2010,"August","AN",56,"cm","Unknown","Gear is HnL",1,1
"66",2010,"August","AN",44,"cm","Unknown","Gear is HnL",1,1
"67",2009,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"68",2009,"August","BL",58,"cm","Unknown","Gear is HnL",1,1
"69",2009,"August","BL",55,"cm","Unknown","Gear is HnL",1,1
"70",2009,"September","BL",42,"cm","Unknown","Gear is HnL",1,1
"71",2012,"August","PB",54,"cm","Unknown","Gear is HnL",1,1
"72",2012,"August","PB",62,"cm","Unknown","Gear is HnL",1,1
"73",2012,"August","PB",68,"cm","Unknown","Gear is HnL",1,1
"74",2012,"August","PB",61,"cm","Unknown","Gear is HnL",1,1
"75",2012,"August","PB",48,"cm","Unknown","Gear is HnL",1,1
"76",2012,"August","PB",50,"cm","Unknown","Gear is HnL",1,1
"77",2012,"August","PB",43,"cm","Unknown","Gear is HnL",1,1
"78",2007,"September","PB",61,"cm","Unknown","Gear is HnL",0,1
"79",2009,"September","PB",40,"cm","Unknown","Gear is HnL",0,1
"80",2009,"September","PB",53,"cm","Unknown","Gear is HnL",0,1
"81",2008,"September","BL",53,"cm","Unknown","Gear is HnL",0,1
"82",2012,"August","PL",60,"cm","Unknown","Gear is HnL",1,1
"83",2012,"August","PL",57,"cm","Unknown","Gear is HnL",1,1
"84",2012,"August","PL",55,"cm","Unknown","Gear is HnL",1,1
"85",2012,"August","PL",53,"cm","Unknown","Gear is HnL",1,1
"86",2012,"August","PL",55,"cm","Unknown","Gear is HnL",1,1
"87",2009,"August","BL",40,"cm","Unknown","Gear is HnL",0,1
"88",2007,"September","PB",53,"cm","Unknown","Gear is HnL",0,1
"89",2009,"September","PB",57,"cm","Unknown","Gear is HnL",0,1
"90",2009,"August","PB",60,"cm","Unknown","Gear is HnL",1,1
"91",2009,"August","PB",74,"cm","Unknown","Gear is HnL",1,1
"92",2013,"August","PB",56,"cm","Unknown","Gear is HnL",0,1
"93",2008,"September","BL",48,"cm","Unknown","Gear is HnL",0,1
"94",2008,"September","BL",56,"cm","Unknown","Gear is HnL",0,1
"95",2009,"September","PB",61,"cm","Unknown","Gear is HnL",0,1
"96",2009,"September","PB",19,"cm","Unknown","Gear is HnL",0,1
"97",2009,"September","PB",45,"cm","Unknown","Gear is HnL",0,1
"98",2011,"August","AN",62,"cm","Unknown","Gear is HnL",1,1
"99",2011,"August","PB",78,"cm","Unknown","Gear is HnL",0,1
"100",2011,"August","BL",54,"cm","Unknown","Gear is HnL",0,1
"101",2011,"August","BL",62,"cm","Unknown","Gear is HnL",0,1
"102",2008,"July","PB",50,"cm","Unknown","Gear is HnL",1,1
"103",2007,"August","PL",64,"cm","Unknown","Gear is HnL",1,1
"104",2007,"August","PL",74,"cm","Unknown","Gear is HnL",1,1
"105",2010,"July","PB",80,"cm","Unknown","Gear is HnL",1,1
"106",2008,"July","AN",72,"cm","Unknown","Gear is HnL",1,1
"107",2007,"October","PB",62,"cm","Unknown","Gear is HnL",0,1
"108",2009,"July","PL",50,"cm","Unknown","Gear is HnL",0,1
"109",2008,"September","BL",56,"cm","Unknown","Gear is HnL",1,1
"110",2010,"July","PB",55,"cm","Unknown","Gear is HnL",1,1
"111",2008,"September","PL",51,"cm","Unknown","Gear is HnL",1,1
"112",2008,"July","PB",56,"cm","Unknown","Gear is HnL",1,1
"113",2009,"July","PL",66,"cm","Unknown","Gear is HnL",1,1
"114",2009,"July","PL",36,"cm","Unknown","Gear is HnL",1,1
"115",2008,"July","PB",53,"cm","Unknown","Gear is HnL",0,1
"116",2008,"September","PB",53,"cm","Unknown","Gear is HnL",1,1
"117",2008,"September","PB",58,"cm","Unknown","Gear is HnL",1,1
"118",2013,"August","PB",53,"cm","Unknown","Gear is HnL",0,1
"119",2009,"September","PB",46,"cm","Unknown","Gear is HnL",1,1
"120",2009,"September","PB",46,"cm","Unknown","Gear is HnL",1,1
"121",2009,"September","PB",53,"cm","Unknown","Gear is HnL",1,1
"122",2007,"October","PB",45,"cm","Unknown","Gear is HnL",0,1
"123",2011,"July","BL",61,"cm","Unknown","Gear is HnL",0,1
"124",2011,"August","BL",63,"cm","Unknown","Gear is HnL",0,1
"125",2011,"August","BL",70,"cm","Unknown","Gear is HnL",0,1
"126",2011,"August","PB",50,"cm","Unknown","Gear is HnL",0,1
"127",2011,"September","PB",66,"cm","Unknown","Gear is HnL",0,1
"128",2011,"September","PB",56,"cm","Unknown","Gear is HnL",0,1
"129",2011,"September","PB",59,"cm","Unknown","Gear is HnL",0,1
"130",2011,"September","PB",70,"cm","Unknown","Gear is HnL",0,1
"131",2011,"September","PB",37,"cm","Unknown","Gear is HnL",0,1
"132",2012,"August","BL",54,"cm","Unknown","Gear is HnL",0,1
"133",2012,"August","BL",47,"cm","Unknown","Gear is HnL",0,1
"134",2012,"August","BL",52,"cm","Unknown","Gear is HnL",0,1
"135",2012,"August","BL",45,"cm","Unknown","Gear is HnL",0,1
"136",2010,"August","PL",50,"cm","Unknown","Gear is HnL",1,1
"137",2010,"August","PL",42,"cm","Unknown","Gear is HnL",1,1
"138",2010,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"139",2010,"July","PB",46,"cm","Unknown","Gear is HnL",1,1
"140",2010,"July","PB",65,"cm","Unknown","Gear is HnL",1,1
"141",2010,"July","PB",62,"cm","Unknown","Gear is HnL",1,1
"142",2013,"July","PB",55,"cm","Unknown","Gear is HnL",1,1
"143",2008,"September","PB",17,"cm","Unknown","Gear is HnL",1,1
"144",2009,"August","PL",70,"cm","Unknown","Gear is HnL",1,1
"145",2012,"August","PL",46,"cm","Unknown","Gear is HnL",0,1
"146",2012,"August","PL",59,"cm","Unknown","Gear is HnL",0,1
"147",2012,"August","PL",70,"cm","Unknown","Gear is HnL",0,1
"148",2012,"August","PL",49,"cm","Unknown","Gear is HnL",0,1
"149",2008,"September","PL",71,"cm","Unknown","Gear is HnL",1,1
"150",2008,"September","PL",55,"cm","Unknown","Gear is HnL",1,1
"151",2008,"September","PL",57,"cm","Unknown","Gear is HnL",1,1
"152",2009,"August","BL",55,"cm","Unknown","Gear is HnL",0,1
"153",2009,"August","BL",34,"cm","Unknown","Gear is HnL",0,1
"154",2007,"October","PB",55,"cm","Unknown","Gear is HnL",1,1
"155",2007,"October","PB",71,"cm","Unknown","Gear is HnL",1,1
"156",2008,"August","PB",67,"cm","Unknown","Gear is HnL",0,1
"157",2008,"August","PB",65,"cm","Unknown","Gear is HnL",0,1
"158",2009,"July","PL",44,"cm","Unknown","Gear is HnL",0,1
"159",2009,"July","PL",52,"cm","Unknown","Gear is HnL",0,1
"160",2010,"August","PL",60,"cm","Unknown","Gear is HnL",0,1
"161",2010,"September","PL",53,"cm","Unknown","Gear is HnL",0,1
"162",2010,"September","PL",45,"cm","Unknown","Gear is HnL",0,1
"163",2010,"September","PL",55,"cm","Unknown","Gear is HnL",0,1
"164",2008,"August","PL",52,"cm","Unknown","Gear is HnL",0,1
"165",2013,"August","PB",49,"cm","Unknown","Gear is HnL",0,1
"166",2013,"August","PB",48,"cm","Unknown","Gear is HnL",0,1
"167",2008,"August","PL",47,"cm","Unknown","Gear is HnL",1,1
"168",2008,"August","PL",79,"cm","Unknown","Gear is HnL",1,1
"169",2008,"August","PL",58,"cm","Unknown","Gear is HnL",1,1
"170",2011,"July","PB",57,"cm","Unknown","Gear is HnL",1,1
"171",2011,"July","PB",64,"cm","Unknown","Gear is HnL",1,1
"172",2011,"July","PB",49,"cm","Unknown","Gear is HnL",1,1
"173",2011,"July","PB",60,"cm","Unknown","Gear is HnL",1,1
"174",2011,"September","PB",62,"cm","Unknown","Gear is HnL",0,1
"175",2010,"September","PL",49,"cm","Unknown","Gear is HnL",0,1
"176",2009,"July","PB",65,"cm","Unknown","Gear is HnL",1,1
"177",2009,"July","PB",73,"cm","Unknown","Gear is HnL",1,1
"178",2008,"August","PB",73,"cm","Unknown","Gear is HnL",0,1
"179",2008,"August","PB",79,"cm","Unknown","Gear is HnL",0,1
"180",2009,"September","PB",39,"cm","Unknown","Gear is HnL",0,1
"181",2009,"September","PB",56,"cm","Unknown","Gear is HnL",0,1
"182",2009,"September","PB",56,"cm","Unknown","Gear is HnL",0,1
"183",2009,"September","PB",39,"cm","Unknown","Gear is HnL",0,1
"184",2011,"September","AN",34,"cm","Unknown","Gear is HnL",0,1
"185",2011,"September","AN",43,"cm","Unknown","Gear is HnL",0,1
"186",2009,"September","PB",58,"cm","Unknown","Gear is HnL",0,1
"187",2009,"September","PB",57,"cm","Unknown","Gear is HnL",0,1
"188",2008,"August","PL",65,"cm","Unknown","Gear is HnL",1,1
"189",2008,"August","PL",66,"cm","Unknown","Gear is HnL",1,1
"190",2008,"August","PL",47,"cm","Unknown","Gear is HnL",1,1
"191",2009,"September","PB",56,"cm","Unknown","Gear is HnL",0,1
"192",2010,"August","PL",39,"cm","Unknown","Gear is HnL",0,1
"193",2011,"August","AN",48,"cm","Unknown","Gear is HnL",1,1
"194",2011,"August","AN",55,"cm","Unknown","Gear is HnL",1,1
"195",2011,"August","AN",43,"cm","Unknown","Gear is HnL",1,1
"196",2008,"August","PB",51,"cm","Unknown","Gear is HnL",0,1
"197",2008,"August","PB",59,"cm","Unknown","Gear is HnL",0,1
"198",2008,"August","PB",38,"cm","Unknown","Gear is HnL",0,1
"199",2008,"August","PB",43,"cm","Unknown","Gear is HnL",0,1
"200",2008,"August","PB",60,"cm","Unknown","Gear is HnL",0,1
"201",2009,"July","PL",60,"cm","Unknown","Gear is HnL",1,1
"202",2007,"October","PB",53,"cm","Unknown","Gear is HnL",1,1
"203",2008,"September","PB",64,"cm","Unknown","Gear is HnL",1,1
"204",2012,"August","BL",53,"cm","Unknown","Gear is HnL",0,1
"205",2012,"August","BL",45,"cm","Unknown","Gear is HnL",0,1
"206",2012,"August","BL",47,"cm","Unknown","Gear is HnL",0,1
"207",2012,"August","BL",71,"cm","Unknown","Gear is HnL",0,1
"208",2012,"August","BL",51,"cm","Unknown","Gear is HnL",0,1
"209",2012,"August","BL",42,"cm","Unknown","Gear is HnL",0,1
"210",2008,"July","BL",53,"cm","Unknown","Gear is HnL",0,1
"211",2010,"August","BL",58,"cm","Unknown","Gear is HnL",0,1
"212",2007,"October","AN",55,"cm","Unknown","Gear is HnL",0,1
"213",2011,"July","PB",53,"cm","Unknown","Gear is HnL",1,1
"214",2011,"July","PB",58,"cm","Unknown","Gear is HnL",1,1
"215",2011,"July","PB",60,"cm","Unknown","Gear is HnL",1,1
"216",2011,"July","PB",59,"cm","Unknown","Gear is HnL",1,1
"217",2011,"July","PB",79,"cm","Unknown","Gear is HnL",1,1
"218",2011,"July","PB",54,"cm","Unknown","Gear is HnL",1,1
"219",2011,"July","PB",52,"cm","Unknown","Gear is HnL",1,1
"220",2011,"July","PB",65,"cm","Unknown","Gear is HnL",1,1
"221",2007,"October","PL",52,"cm","Unknown","Gear is HnL",0,1
"222",2009,"August","AN",46,"cm","Unknown","Gear is HnL",0,1
"223",2013,"August","PB",61,"cm","Unknown","Gear is HnL",1,1
"224",2013,"August","PB",44,"cm","Unknown","Gear is HnL",1,1
"225",2013,"August","PB",42,"cm","Unknown","Gear is HnL",1,1
"226",2013,"August","PB",52,"cm","Unknown","Gear is HnL",1,1
"227",2011,"July","PB",47,"cm","Unknown","Gear is HnL",0,1
"228",2011,"July","PB",59,"cm","Unknown","Gear is HnL",0,1
"229",2012,"August","BL",44,"cm","Unknown","Gear is HnL",0,1
"230",2007,"September","AN",60,"cm","Unknown","Gear is HnL",0,1
"231",2008,"September","PB",45,"cm","Unknown","Gear is HnL",1,1
"232",2008,"September","PB",54,"cm","Unknown","Gear is HnL",1,1
"233",2008,"September","PB",55,"cm","Unknown","Gear is HnL",1,1
"234",2008,"September","PB",71,"cm","Unknown","Gear is HnL",1,1
"235",2010,"July","PB",60,"cm","Unknown","Gear is HnL",1,1
"236",2010,"July","PB",46,"cm","Unknown","Gear is HnL",1,1
"237",2007,"August","PL",58,"cm","Unknown","Gear is HnL",0,1
"238",2007,"August","PL",53,"cm","Unknown","Gear is HnL",0,1
"239",2008,"July","PB",79,"cm","Unknown","Gear is HnL",1,1
"240",2009,"July","PL",57,"cm","Unknown","Gear is HnL",1,1
"241",2009,"July","PL",58,"cm","Unknown","Gear is HnL",1,1
"242",2012,"August","BL",69,"cm","Unknown","Gear is HnL",1,1
"243",2007,"August","PB",62,"cm","Unknown","Gear is HnL",1,1
"244",2007,"August","PB",60,"cm","Unknown","Gear is HnL",1,1
"245",2008,"September","BL",48,"cm","Unknown","Gear is HnL",1,1
"246",2013,"August","PB",55,"cm","Unknown","Gear is HnL",0,1
"247",2013,"August","PB",44,"cm","Unknown","Gear is HnL",0,1
"248",2013,"August","PB",54,"cm","Unknown","Gear is HnL",0,1
"249",2008,"September","PB",57,"cm","Unknown","Gear is HnL",1,1
"250",2013,"September","BL",39,"cm","Unknown","Gear is HnL",1,1
"251",2013,"September","BL",53,"cm","Unknown","Gear is HnL",1,1
"252",2009,"August","BL",49,"cm","Unknown","Gear is HnL",1,1
"253",2013,"July","PB",47,"cm","Unknown","Gear is HnL",1,1
"254",2013,"August","PB",53,"cm","Unknown","Gear is HnL",1,1
"255",2013,"August","PB",61,"cm","Unknown","Gear is HnL",1,1
"256",2013,"August","PB",64,"cm","Unknown","Gear is HnL",1,1
"257",2013,"August","PB",54,"cm","Unknown","Gear is HnL",1,1
"258",2011,"October","AN",53,"cm","Unknown","Gear is HnL",1,1
"259",2011,"August","AN",49,"cm","Unknown","Gear is HnL",1,1
"260",2011,"August","AN",45,"cm","Unknown","Gear is HnL",1,1
"261",2011,"August","AN",46,"cm","Unknown","Gear is HnL",1,1
"262",2011,"August","AN",46,"cm","Unknown","Gear is HnL",1,1
"263",2011,"August","AN",54,"cm","Unknown","Gear is HnL",1,1
"264",2013,"September","BL",50,"cm","Unknown","Gear is HnL",0,1
"265",2013,"September","BL",48,"cm","Unknown","Gear is HnL",0,1
"266",2013,"September","BL",53,"cm","Unknown","Gear is HnL",0,1
"267",2013,"September","BL",59,"cm","Unknown","Gear is HnL",0,1
"268",2013,"September","BL",54,"cm","Unknown","Gear is HnL",0,1
"269",2013,"September","BL",59,"cm","Unknown","Gear is HnL",0,1
"270",2013,"September","BL",47,"cm","Unknown","Gear is HnL",0,1
"271",2013,"September","BL",55,"cm","Unknown","Gear is HnL",0,1
"272",2013,"August","PB",51,"cm","Unknown","Gear is HnL",1,1
"273",2013,"August","PB",57,"cm","Unknown","Gear is HnL",1,1
"274",2013,"August","PB",52,"cm","Unknown","Gear is HnL",1,1
"275",2009,"August","BL",21,"cm","Unknown","Gear is HnL",0,1
"276",2013,"August","AN",63,"cm","Unknown","Gear is HnL",0,1
"277",2013,"August","AN",72,"cm","Unknown","Gear is HnL",0,1
"278",2013,"August","AN",64,"cm","Unknown","Gear is HnL",0,1
"279",2013,"August","AN",69,"cm","Unknown","Gear is HnL",0,1
"280",2013,"August","AN",63,"cm","Unknown","Gear is HnL",0,1
"281",2013,"August","AN",81,"cm","Unknown","Gear is HnL",0,1
"282",2013,"August","AN",47,"cm","Unknown","Gear is HnL",0,1
"283",2013,"August","PB",55,"cm","Unknown","Gear is HnL",1,1
"284",2013,"August","PB",59,"cm","Unknown","Gear is HnL",1,1
"285",2013,"August","PB",41,"cm","Unknown","Gear is HnL",1,1
"286",2013,"August","PB",70,"cm","Unknown","Gear is HnL",1,1
"287",2012,"September","AN",55,"cm","Unknown","Gear is HnL",1,1
"288",2012,"September","AN",56,"cm","Unknown","Gear is HnL",1,1
"289",2012,"September","AN",55,"cm","Unknown","Gear is HnL",1,1
"290",2012,"September","AN",56,"cm","Unknown","Gear is HnL",1,1
"291",2012,"August","PL",41,"cm","Unknown","Gear is HnL",0,1
"292",2012,"August","PL",66,"cm","Unknown","Gear is HnL",0,1
"293",2012,"August","PL",72,"cm","Unknown","Gear is HnL",0,1
"294",2012,"August","PL",56,"cm","Unknown","Gear is HnL",0,1
"295",2012,"August","PL",53,"cm","Unknown","Gear is HnL",0,1
"296",2013,"August","AN",71,"cm","Unknown","Gear is HnL",1,1
"297",2013,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"298",2013,"August","PB",46,"cm","Unknown","Gear is HnL",1,1
"299",2013,"August","PB",68,"cm","Unknown","Gear is HnL",1,1
"300",2013,"August","PB",51,"cm","Unknown","Gear is HnL",1,1
"301",2013,"August","PB",49,"cm","Unknown","Gear is HnL",1,1
"302",2013,"August","BL",47,"cm","Unknown","Gear is HnL",0,1
"303",2007,"August","AN",59,"cm","Unknown","Gear is HnL",1,1
"304",2012,"August","AN",72,"cm","Unknown","Gear is HnL",0,1
"305",2012,"August","AN",39,"cm","Unknown","Gear is HnL",0,1
"306",2012,"August","AN",50,"cm","Unknown","Gear is HnL",0,1
"307",2009,"August","PB",69,"cm","Unknown","Gear is HnL",1,1
"308",2009,"August","PB",48,"cm","Unknown","Gear is HnL",1,1
"309",2009,"August","PB",52,"cm","Unknown","Gear is HnL",1,1
"310",2013,"August","BL",58,"cm","Unknown","Gear is HnL",0,1
"311",2008,"July","PL",72,"cm","Unknown","Gear is HnL",1,1
"312",2008,"September","AN",37,"cm","Unknown","Gear is HnL",1,1
"313",2008,"September","AN",51,"cm","Unknown","Gear is HnL",1,1
"314",2011,"August","PL",59,"cm","Unknown","Gear is HnL",0,1
"315",2013,"September","PL",53,"cm","Unknown","Gear is HnL",0,1
"316",2013,"September","PL",51,"cm","Unknown","Gear is HnL",0,1
"317",2013,"September","PL",52,"cm","Unknown","Gear is HnL",0,1
"318",2013,"September","PL",93,"cm","Unknown","Gear is HnL",0,1
"319",2013,"September","PL",47,"cm","Unknown","Gear is HnL",0,1
"320",2013,"September","PL",57,"cm","Unknown","Gear is HnL",0,1
"321",2013,"September","PL",57,"cm","Unknown","Gear is HnL",0,1
"322",2013,"September","PL",42,"cm","Unknown","Gear is HnL",0,1
"323",2013,"September","PL",66,"cm","Unknown","Gear is HnL",0,1
"324",2013,"September","PL",58,"cm","Unknown","Gear is HnL",0,1
"325",2013,"September","PL",58,"cm","Unknown","Gear is HnL",0,1
"326",2013,"September","PL",63,"cm","Unknown","Gear is HnL",0,1
"327",2013,"September","PL",51,"cm","Unknown","Gear is HnL",0,1
"328",2011,"August","PB",62,"cm","Unknown","Gear is HnL",1,1
"329",2011,"August","PB",64,"cm","Unknown","Gear is HnL",1,1
"330",2013,"July","PB",53,"cm","Unknown","Gear is HnL",0,1
"331",2008,"September","PB",58,"cm","Unknown","Gear is HnL",0,1
"332",2012,"July","BL",59,"cm","Unknown","Gear is HnL",0,1
"333",2012,"July","BL",51,"cm","Unknown","Gear is HnL",0,1
"334",2012,"July","BL",48,"cm","Unknown","Gear is HnL",0,1
"335",2010,"September","PL",44,"cm","Unknown","Gear is HnL",1,1
"336",2008,"August","PL",57,"cm","Unknown","Gear is HnL",0,1
"337",2012,"September","PL",62,"cm","Unknown","Gear is HnL",0,1
"338",2012,"August","PB",50,"cm","Unknown","Gear is HnL",0,1
"339",2010,"August","PL",49,"cm","Unknown","Gear is HnL",1,1
"340",2010,"September","PL",59,"cm","Unknown","Gear is HnL",1,1
"341",2011,"August","PB",48,"cm","Unknown","Gear is HnL",1,1
"342",2011,"August","PB",78,"cm","Unknown","Gear is HnL",1,1
"343",2013,"September","PL",70,"cm","Unknown","Gear is HnL",0,1
"344",2013,"September","PL",56,"cm","Unknown","Gear is HnL",0,1
"345",2013,"September","PL",52,"cm","Unknown","Gear is HnL",0,1
"346",2013,"September","PL",51,"cm","Unknown","Gear is HnL",0,1
"347",2011,"August","PL",63,"cm","Unknown","Gear is HnL",1,1
"348",2011,"August","PL",48,"cm","Unknown","Gear is HnL",1,1
"349",2011,"August","PL",51,"cm","Unknown","Gear is HnL",1,1
"350",2012,"July","BL",53,"cm","Unknown","Gear is HnL",0,1
"351",2013,"August","PB",64,"cm","Unknown","Gear is HnL",1,1
"352",2013,"August","PB",71,"cm","Unknown","Gear is HnL",1,1
"353",2011,"August","PL",47,"cm","Unknown","Gear is HnL",0,1
"354",2011,"August","PL",39,"cm","Unknown","Gear is HnL",0,1
"355",2012,"July","BL",56,"cm","Unknown","Gear is HnL",1,1
"356",2012,"July","BL",54,"cm","Unknown","Gear is HnL",1,1
"357",2012,"July","BL",57,"cm","Unknown","Gear is HnL",1,1
"358",2012,"July","BL",54,"cm","Unknown","Gear is HnL",1,1
"359",2013,"August","PB",55,"cm","Unknown","Gear is HnL",1,1
"360",2013,"August","PB",53,"cm","Unknown","Gear is HnL",1,1
"361",2013,"August","PB",50,"cm","Unknown","Gear is HnL",1,1
"362",2013,"August","PB",53,"cm","Unknown","Gear is HnL",1,1
"363",2013,"August","PB",61,"cm","Unknown","Gear is HnL",1,1
"364",2013,"August","PB",65,"cm","Unknown","Gear is HnL",1,1
"365",2013,"August","PB",65,"cm","Unknown","Gear is HnL",1,1
"366",2013,"August","PB",72,"cm","Unknown","Gear is HnL",1,1
"367",2010,"September","PL",44,"cm","Unknown","Gear is HnL",1,1
"368",2010,"September","BL",60,"cm","Unknown","Gear is HnL",0,1
"369",2013,"August","PB",62,"cm","Unknown","Gear is HnL",1,1
"370",2013,"August","PB",68,"cm","Unknown","Gear is HnL",1,1
"371",2013,"August","PB",66,"cm","Unknown","Gear is HnL",1,1
"372",2013,"August","PB",66,"cm","Unknown","Gear is HnL",1,1
"373",2012,"July","BL",72,"cm","Unknown","Gear is HnL",1,1
"374",2012,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"375",2010,"August","BL",64,"cm","Unknown","Gear is HnL",1,1
"376",2010,"August","BL",56,"cm","Unknown","Gear is HnL",1,1
"377",2011,"September","BL",36,"cm","Unknown","Gear is HnL",1,1
"378",2010,"August","BL",46,"cm","Unknown","Gear is HnL",0,1
"379",2010,"August","BL",58,"cm","Unknown","Gear is HnL",0,1
"380",2013,"August","PL",38,"cm","Unknown","Gear is HnL",0,1
"381",2013,"August","PL",50,"cm","Unknown","Gear is HnL",0,1
"382",2013,"August","PL",54,"cm","Unknown","Gear is HnL",0,1
"383",2013,"August","PL",49,"cm","Unknown","Gear is HnL",0,1
"384",2010,"July","PB",59,"cm","Unknown","Gear is HnL",0,1
"385",2010,"July","PB",47,"cm","Unknown","Gear is HnL",0,1
"386",2010,"July","PB",39,"cm","Unknown","Gear is HnL",0,1
"387",2007,"August","AN",56,"cm","Unknown","Gear is HnL",1,1
"388",2011,"August","PB",59,"cm","Unknown","Gear is HnL",1,1
"389",2011,"August","PB",45,"cm","Unknown","Gear is HnL",1,1
"390",2011,"August","PB",39,"cm","Unknown","Gear is HnL",1,1
"391",2011,"August","PB",48,"cm","Unknown","Gear is HnL",1,1
"392",2011,"August","PB",59,"cm","Unknown","Gear is HnL",1,1
"393",2011,"August","PB",50,"cm","Unknown","Gear is HnL",1,1
"394",2011,"August","PL",49,"cm","Unknown","Gear is HnL",1,1
"395",2011,"August","PB",63,"cm","Unknown","Gear is HnL",1,1
"396",2011,"August","PB",56,"cm","Unknown","Gear is HnL",1,1
"397",2011,"August","PB",87,"cm","Unknown","Gear is HnL",1,1
