"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"38",2009,"August","PB",60,"cm","Unknown","Gear is HnL",1,1
"39",2009,"August","PB",74,"cm","Unknown","Gear is HnL",1,1
"40",2013,"August","PB",56,"cm","Unknown","Gear is HnL",0,1
"41",2009,"September","PB",61,"cm","Unknown","Gear is HnL",0,1
"42",2009,"September","PB",19,"cm","Unknown","Gear is HnL",0,1
"43",2009,"September","PB",45,"cm","Unknown","Gear is HnL",0,1
"44",2011,"August","PB",78,"cm","Unknown","Gear is HnL",0,1
"45",2008,"July","PB",50,"cm","Unknown","Gear is HnL",1,1
"46",2010,"July","PB",80,"cm","Unknown","Gear is HnL",1,1
"47",2007,"October","PB",62,"cm","Unknown","Gear is HnL",0,1
"48",2010,"July","PB",55,"cm","Unknown","Gear is HnL",1,1
"49",2008,"July","PB",56,"cm","Unknown","Gear is HnL",1,1
"50",2008,"July","PB",53,"cm","Unknown","Gear is HnL",0,1
"51",2008,"September","PB",53,"cm","Unknown","Gear is HnL",1,1
"52",2008,"September","PB",58,"cm","Unknown","Gear is HnL",1,1
"53",2013,"August","PB",53,"cm","Unknown","Gear is HnL",0,1
"54",2009,"September","PB",46,"cm","Unknown","Gear is HnL",1,1
"55",2009,"September","PB",46,"cm","Unknown","Gear is HnL",1,1
"56",2009,"September","PB",53,"cm","Unknown","Gear is HnL",1,1
"57",2007,"October","PB",45,"cm","Unknown","Gear is HnL",0,1
"58",2011,"August","PB",50,"cm","Unknown","Gear is HnL",0,1
"59",2011,"September","PB",66,"cm","Unknown","Gear is HnL",0,1
"60",2011,"September","PB",56,"cm","Unknown","Gear is HnL",0,1
"61",2011,"September","PB",59,"cm","Unknown","Gear is HnL",0,1
"62",2011,"September","PB",70,"cm","Unknown","Gear is HnL",0,1
"63",2011,"September","PB",37,"cm","Unknown","Gear is HnL",0,1
"64",2010,"July","PB",46,"cm","Unknown","Gear is HnL",1,1
"65",2010,"July","PB",65,"cm","Unknown","Gear is HnL",1,1
"66",2010,"July","PB",62,"cm","Unknown","Gear is HnL",1,1
"67",2013,"July","PB",55,"cm","Unknown","Gear is HnL",1,1
"68",2008,"September","PB",17,"cm","Unknown","Gear is HnL",1,1
"69",2007,"October","PB",55,"cm","Unknown","Gear is HnL",1,1
"70",2007,"October","PB",71,"cm","Unknown","Gear is HnL",1,1
"71",2008,"August","PB",67,"cm","Unknown","Gear is HnL",0,1
"72",2008,"August","PB",65,"cm","Unknown","Gear is HnL",0,1
"73",2013,"August","PB",49,"cm","Unknown","Gear is HnL",0,1
"74",2013,"August","PB",48,"cm","Unknown","Gear is HnL",0,1
"75",2011,"July","PB",57,"cm","Unknown","Gear is HnL",1,1
"76",2011,"July","PB",64,"cm","Unknown","Gear is HnL",1,1
"77",2011,"July","PB",49,"cm","Unknown","Gear is HnL",1,1
"78",2011,"July","PB",60,"cm","Unknown","Gear is HnL",1,1
"79",2011,"September","PB",62,"cm","Unknown","Gear is HnL",0,1
"80",2009,"July","PB",65,"cm","Unknown","Gear is HnL",1,1
"81",2009,"July","PB",73,"cm","Unknown","Gear is HnL",1,1
"82",2008,"August","PB",73,"cm","Unknown","Gear is HnL",0,1
"83",2008,"August","PB",79,"cm","Unknown","Gear is HnL",0,1
"84",2009,"September","PB",39,"cm","Unknown","Gear is HnL",0,1
"85",2009,"September","PB",56,"cm","Unknown","Gear is HnL",0,1
"86",2009,"September","PB",56,"cm","Unknown","Gear is HnL",0,1
"87",2009,"September","PB",39,"cm","Unknown","Gear is HnL",0,1
"88",2009,"September","PB",58,"cm","Unknown","Gear is HnL",0,1
"89",2009,"September","PB",57,"cm","Unknown","Gear is HnL",0,1
"90",2009,"September","PB",56,"cm","Unknown","Gear is HnL",0,1
"91",2008,"August","PB",51,"cm","Unknown","Gear is HnL",0,1
"92",2008,"August","PB",59,"cm","Unknown","Gear is HnL",0,1
"93",2008,"August","PB",38,"cm","Unknown","Gear is HnL",0,1
"94",2008,"August","PB",43,"cm","Unknown","Gear is HnL",0,1
"95",2008,"August","PB",60,"cm","Unknown","Gear is HnL",0,1
"96",2007,"October","PB",53,"cm","Unknown","Gear is HnL",1,1
"97",2008,"September","PB",64,"cm","Unknown","Gear is HnL",1,1
"98",2011,"July","PB",53,"cm","Unknown","Gear is HnL",1,1
"99",2011,"July","PB",58,"cm","Unknown","Gear is HnL",1,1
"100",2011,"July","PB",60,"cm","Unknown","Gear is HnL",1,1
"101",2011,"July","PB",59,"cm","Unknown","Gear is HnL",1,1
"102",2011,"July","PB",79,"cm","Unknown","Gear is HnL",1,1
"103",2011,"July","PB",54,"cm","Unknown","Gear is HnL",1,1
"104",2011,"July","PB",52,"cm","Unknown","Gear is HnL",1,1
"105",2011,"July","PB",65,"cm","Unknown","Gear is HnL",1,1
"106",2013,"August","PB",61,"cm","Unknown","Gear is HnL",1,1
"107",2013,"August","PB",44,"cm","Unknown","Gear is HnL",1,1
"108",2013,"August","PB",42,"cm","Unknown","Gear is HnL",1,1
"109",2013,"August","PB",52,"cm","Unknown","Gear is HnL",1,1
"110",2011,"July","PB",47,"cm","Unknown","Gear is HnL",0,1
"111",2011,"July","PB",59,"cm","Unknown","Gear is HnL",0,1
"112",2008,"September","PB",45,"cm","Unknown","Gear is HnL",1,1
"113",2008,"September","PB",54,"cm","Unknown","Gear is HnL",1,1
"114",2008,"September","PB",55,"cm","Unknown","Gear is HnL",1,1
"115",2008,"September","PB",71,"cm","Unknown","Gear is HnL",1,1
"116",2010,"July","PB",60,"cm","Unknown","Gear is HnL",1,1
"117",2010,"July","PB",46,"cm","Unknown","Gear is HnL",1,1
"118",2008,"July","PB",79,"cm","Unknown","Gear is HnL",1,1
"119",2007,"August","PB",62,"cm","Unknown","Gear is HnL",1,1
"120",2007,"August","PB",60,"cm","Unknown","Gear is HnL",1,1
"121",2013,"August","PB",55,"cm","Unknown","Gear is HnL",0,1
"122",2013,"August","PB",44,"cm","Unknown","Gear is HnL",0,1
"123",2013,"August","PB",54,"cm","Unknown","Gear is HnL",0,1
"124",2008,"September","PB",57,"cm","Unknown","Gear is HnL",1,1
"125",2013,"July","PB",47,"cm","Unknown","Gear is HnL",1,1
"126",2013,"August","PB",53,"cm","Unknown","Gear is HnL",1,1
"127",2013,"August","PB",61,"cm","Unknown","Gear is HnL",1,1
"128",2013,"August","PB",64,"cm","Unknown","Gear is HnL",1,1
"129",2013,"August","PB",54,"cm","Unknown","Gear is HnL",1,1
"130",2013,"August","PB",51,"cm","Unknown","Gear is HnL",1,1
"131",2013,"August","PB",57,"cm","Unknown","Gear is HnL",1,1
"132",2013,"August","PB",52,"cm","Unknown","Gear is HnL",1,1
"133",2013,"August","PB",55,"cm","Unknown","Gear is HnL",1,1
"134",2013,"August","PB",59,"cm","Unknown","Gear is HnL",1,1
"135",2013,"August","PB",41,"cm","Unknown","Gear is HnL",1,1
"136",2013,"August","PB",70,"cm","Unknown","Gear is HnL",1,1
"137",2013,"August","PB",46,"cm","Unknown","Gear is HnL",1,1
"138",2013,"August","PB",68,"cm","Unknown","Gear is HnL",1,1
"139",2013,"August","PB",51,"cm","Unknown","Gear is HnL",1,1
"140",2013,"August","PB",49,"cm","Unknown","Gear is HnL",1,1
"141",2009,"August","PB",69,"cm","Unknown","Gear is HnL",1,1
"142",2009,"August","PB",48,"cm","Unknown","Gear is HnL",1,1
"143",2009,"August","PB",52,"cm","Unknown","Gear is HnL",1,1
"144",2011,"August","PB",62,"cm","Unknown","Gear is HnL",1,1
"145",2011,"August","PB",64,"cm","Unknown","Gear is HnL",1,1
"146",2013,"July","PB",53,"cm","Unknown","Gear is HnL",0,1
"147",2008,"September","PB",58,"cm","Unknown","Gear is HnL",0,1
"148",2012,"August","PB",50,"cm","Unknown","Gear is HnL",0,1
"149",2011,"August","PB",48,"cm","Unknown","Gear is HnL",1,1
"150",2011,"August","PB",78,"cm","Unknown","Gear is HnL",1,1
"151",2013,"August","PB",64,"cm","Unknown","Gear is HnL",1,1
"152",2013,"August","PB",71,"cm","Unknown","Gear is HnL",1,1
"153",2013,"August","PB",55,"cm","Unknown","Gear is HnL",1,1
"154",2013,"August","PB",53,"cm","Unknown","Gear is HnL",1,1
"155",2013,"August","PB",50,"cm","Unknown","Gear is HnL",1,1
"156",2013,"August","PB",53,"cm","Unknown","Gear is HnL",1,1
"157",2013,"August","PB",61,"cm","Unknown","Gear is HnL",1,1
"158",2013,"August","PB",65,"cm","Unknown","Gear is HnL",1,1
"159",2013,"August","PB",65,"cm","Unknown","Gear is HnL",1,1
"160",2013,"August","PB",72,"cm","Unknown","Gear is HnL",1,1
"161",2013,"August","PB",62,"cm","Unknown","Gear is HnL",1,1
"162",2013,"August","PB",68,"cm","Unknown","Gear is HnL",1,1
"163",2013,"August","PB",66,"cm","Unknown","Gear is HnL",1,1
"164",2013,"August","PB",66,"cm","Unknown","Gear is HnL",1,1
"165",2010,"July","PB",59,"cm","Unknown","Gear is HnL",0,1
"166",2010,"July","PB",47,"cm","Unknown","Gear is HnL",0,1
"167",2010,"July","PB",39,"cm","Unknown","Gear is HnL",0,1
"168",2011,"August","PB",59,"cm","Unknown","Gear is HnL",1,1
"169",2011,"August","PB",45,"cm","Unknown","Gear is HnL",1,1
"170",2011,"August","PB",39,"cm","Unknown","Gear is HnL",1,1
"171",2011,"August","PB",48,"cm","Unknown","Gear is HnL",1,1
"172",2011,"August","PB",59,"cm","Unknown","Gear is HnL",1,1
"173",2011,"August","PB",50,"cm","Unknown","Gear is HnL",1,1
"174",2011,"August","PB",63,"cm","Unknown","Gear is HnL",1,1
"175",2011,"August","PB",56,"cm","Unknown","Gear is HnL",1,1
"176",2011,"August","PB",87,"cm","Unknown","Gear is HnL",1,1
"177",2011,"August","PB",60,"cm","Unknown","Gear is HnL",1,1
"178",2011,"August","PB",48,"cm","Unknown","Gear is HnL",1,1
"179",2011,"August","PB",58,"cm","Unknown","Gear is HnL",1,1
"180",2011,"August","PB",70,"cm","Unknown","Gear is HnL",1,1
"181",2011,"August","PB",48,"cm","Unknown","Gear is HnL",1,1
"182",2011,"August","PB",49,"cm","Unknown","Gear is HnL",1,1
"183",2011,"August","PB",56,"cm","Unknown","Gear is HnL",1,1
"184",2011,"August","PB",53,"cm","Unknown","Gear is HnL",1,1
"185",2011,"August","PB",66,"cm","Unknown","Gear is HnL",1,1
"186",2009,"August","PB",45,"cm","Unknown","Gear is HnL",1,1
"187",2007,"August","PB",68,"cm","Unknown","Gear is HnL",0,1
"188",2013,"July","PB",56,"cm","Unknown","Gear is HnL",1,1
"189",2013,"July","PB",72,"cm","Unknown","Gear is HnL",1,1
"190",2013,"July","PB",57,"cm","Unknown","Gear is HnL",1,1
"191",2011,"September","PB",69,"cm","Unknown","Gear is HnL",1,1
"192",2011,"September","PB",67,"cm","Unknown","Gear is HnL",1,1
"193",2013,"July","PB",52,"cm","Unknown","Gear is HnL",1,1
"194",2009,"August","PB",59,"cm","Unknown","Gear is HnL",1,1
"195",2007,"October","PB",65,"cm","Unknown","Gear is HnL",1,1
"196",2011,"July","PB",51,"cm","Unknown","Gear is HnL",0,1
"197",2011,"July","PB",45,"cm","Unknown","Gear is HnL",0,1
"198",2009,"September","PB",47,"cm","Unknown","Gear is HnL",1,1
"199",2009,"September","PB",50,"cm","Unknown","Gear is HnL",1,1
"200",2009,"September","PB",57,"cm","Unknown","Gear is HnL",1,1
"201",2008,"July","PB",75,"cm","Unknown","Gear is HnL",0,1
"202",2008,"July","PB",48,"cm","Unknown","Gear is HnL",0,1
"203",2008,"July","PB",44,"cm","Unknown","Gear is HnL",0,1
"204",2007,"August","PB",62,"cm","Unknown","Gear is HnL",1,1
"205",2010,"August","PB",53,"cm","Unknown","Gear is HnL",0,1
"206",2010,"August","PB",48,"cm","Unknown","Gear is HnL",0,1
"207",2010,"August","PB",72,"cm","Unknown","Gear is HnL",0,1
"208",2010,"August","PB",41,"cm","Unknown","Gear is HnL",0,1
"209",2008,"July","PB",57,"cm","Unknown","Gear is HnL",1,1
"210",2012,"July","PB",56,"cm","Unknown","Gear is HnL",1,1
"211",2012,"July","PB",49,"cm","Unknown","Gear is HnL",1,1
"212",2007,"October","PB",66,"cm","Unknown","Gear is HnL",1,1
"213",2007,"October","PB",74,"cm","Unknown","Gear is HnL",1,1
"214",2007,"October","PB",69,"cm","Unknown","Gear is HnL",1,1
"215",2007,"October","PB",52,"cm","Unknown","Gear is HnL",1,1
"216",2007,"October","PB",59,"cm","Unknown","Gear is HnL",1,1
"217",2008,"July","PB",58,"cm","Unknown","Gear is HnL",0,1
"218",2008,"September","PB",65,"cm","Unknown","Gear is HnL",1,1
"219",2008,"August","PB",52,"cm","Unknown","Gear is HnL",1,1
"220",2008,"August","PB",57,"cm","Unknown","Gear is HnL",1,1
"221",2008,"August","PB",55,"cm","Unknown","Gear is HnL",1,1
"222",2008,"August","PB",56,"cm","Unknown","Gear is HnL",1,1
"223",2011,"August","PB",42,"cm","Unknown","Gear is HnL",0,1
"224",2010,"August","PB",49,"cm","Unknown","Gear is HnL",0,1
"225",2010,"August","PB",57,"cm","Unknown","Gear is HnL",0,1
"226",2012,"August","PB",58,"cm","Unknown","Gear is HnL",1,1
"227",2012,"August","PB",59,"cm","Unknown","Gear is HnL",1,1
"228",2012,"August","PB",43,"cm","Unknown","Gear is HnL",1,1
"229",2012,"August","PB",49,"cm","Unknown","Gear is HnL",1,1
"230",2012,"August","PB",59,"cm","Unknown","Gear is HnL",1,1
"231",2012,"August","PB",50,"cm","Unknown","Gear is HnL",1,1
"232",2012,"August","PB",51,"cm","Unknown","Gear is HnL",1,1
"233",2008,"July","PB",46,"cm","Unknown","Gear is HnL",0,1
"234",2007,"August","PB",46,"cm","Unknown","Gear is HnL",1,1
"235",2007,"October","PB",57,"cm","Unknown","Gear is HnL",1,1
"236",2007,"October","PB",49,"cm","Unknown","Gear is HnL",1,1
"237",2007,"October","PB",60,"cm","Unknown","Gear is HnL",1,1
"238",2007,"October","PB",63,"cm","Unknown","Gear is HnL",1,1
"239",2011,"August","PB",48,"cm","Unknown","Gear is HnL",0,1
"240",2011,"August","PB",55,"cm","Unknown","Gear is HnL",0,1
"241",2011,"August","PB",47,"cm","Unknown","Gear is HnL",0,1
"242",2007,"August","PB",44,"cm","Unknown","Gear is HnL",0,1
"243",2007,"September","PB",63,"cm","Unknown","Gear is HnL",0,1
"244",2007,"September","PB",37,"cm","Unknown","Gear is HnL",0,1
"245",2012,"August","PB",56,"cm","Unknown","Gear is HnL",1,1
"246",2012,"August","PB",58,"cm","Unknown","Gear is HnL",1,1
"247",2009,"September","PB",34,"cm","Unknown","Gear is HnL",1,1
"248",2008,"August","PB",59,"cm","Unknown","Gear is HnL",0,1
"249",2011,"August","PB",47,"cm","Unknown","Gear is HnL",0,1
"250",2011,"August","PB",83,"cm","Unknown","Gear is HnL",0,1
"251",2010,"July","PB",57,"cm","Unknown","Gear is HnL",0,1
"252",2010,"July","PB",45,"cm","Unknown","Gear is HnL",0,1
"253",2010,"July","PB",49,"cm","Unknown","Gear is HnL",0,1
"254",2008,"July","PB",68,"cm","Unknown","Gear is HnL",1,1
"255",2008,"July","PB",53,"cm","Unknown","Gear is HnL",1,1
"256",2010,"July","PB",51,"cm","Unknown","Gear is HnL",0,1
"257",2010,"July","PB",52,"cm","Unknown","Gear is HnL",0,1
"258",2010,"July","PB",54,"cm","Unknown","Gear is HnL",0,1
"259",2010,"July","PB",45,"cm","Unknown","Gear is HnL",0,1
"260",2009,"July","PB",39,"cm","Unknown","Gear is HnL",1,1
"261",2009,"July","PB",44,"cm","Unknown","Gear is HnL",1,1
"262",2007,"October","PB",53,"cm","Unknown","Gear is HnL",1,1
"263",2012,"August","PB",56,"cm","Unknown","Gear is HnL",1,1
"264",2012,"August","PB",64,"cm","Unknown","Gear is HnL",1,1
"265",2012,"August","PB",67,"cm","Unknown","Gear is HnL",1,1
"266",2012,"August","PB",67,"cm","Unknown","Gear is HnL",1,1
"267",2008,"August","PB",71,"cm","Unknown","Gear is HnL",0,1
"268",2008,"August","PB",50,"cm","Unknown","Gear is HnL",0,1
"269",2007,"September","PB",54,"cm","Unknown","Gear is HnL",1,1
"270",2012,"July","PB",72,"cm","Unknown","Gear is HnL",1,1
"271",2012,"July","PB",59,"cm","Unknown","Gear is HnL",1,1
"272",2010,"July","PB",60,"cm","Unknown","Gear is HnL",0,1
"273",2010,"July","PB",47,"cm","Unknown","Gear is HnL",0,1
"274",2010,"July","PB",50,"cm","Unknown","Gear is HnL",0,1
"275",2011,"August","PB",57,"cm","Unknown","Gear is HnL",0,1
"276",2011,"August","PB",49,"cm","Unknown","Gear is HnL",0,1
"277",2012,"August","PB",57,"cm","Unknown","Gear is HnL",1,1
"278",2012,"August","PB",61,"cm","Unknown","Gear is HnL",1,1
"279",2012,"August","PB",47,"cm","Unknown","Gear is HnL",1,1
"280",2012,"August","PB",55,"cm","Unknown","Gear is HnL",1,1
"281",2012,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"282",2012,"July","PB",88,"cm","Unknown","Gear is HnL",1,1
"283",2012,"July","PB",67,"cm","Unknown","Gear is HnL",1,1
"284",2012,"July","PB",64,"cm","Unknown","Gear is HnL",1,1
"285",2007,"October","PB",54,"cm","Unknown","Gear is HnL",0,1
"286",2007,"October","PB",58,"cm","Unknown","Gear is HnL",0,1
"287",2007,"September","PB",38,"cm","Unknown","Gear is HnL",0,1
"288",2007,"September","PB",65,"cm","Unknown","Gear is HnL",0,1
"289",2007,"September","PB",53,"cm","Unknown","Gear is HnL",0,1
"290",2012,"July","PB",70,"cm","Unknown","Gear is HnL",1,1
"291",2012,"July","PB",50,"cm","Unknown","Gear is HnL",1,1
"292",2012,"July","PB",46,"cm","Unknown","Gear is HnL",1,1
"293",2012,"July","PB",44,"cm","Unknown","Gear is HnL",1,1
"294",2012,"July","PB",42,"cm","Unknown","Gear is HnL",1,1
"295",2008,"July","PB",58,"cm","Unknown","Gear is HnL",0,1
"296",2012,"August","PB",68,"cm","Unknown","Gear is HnL",1,1
"297",2012,"August","PB",62,"cm","Unknown","Gear is HnL",1,1
"298",2010,"August","PB",43,"cm","Unknown","Gear is HnL",0,1
"299",2010,"August","PB",48,"cm","Unknown","Gear is HnL",0,1
"300",2010,"August","PB",52,"cm","Unknown","Gear is HnL",0,1
"301",2010,"August","PB",41,"cm","Unknown","Gear is HnL",0,1
"302",2010,"August","PB",49,"cm","Unknown","Gear is HnL",0,1
"303",2011,"August","PB",45,"cm","Unknown","Gear is HnL",0,1
"304",2011,"August","PB",49,"cm","Unknown","Gear is HnL",0,1
"305",2007,"August","PB",59,"cm","Unknown","Gear is HnL",1,1
"306",2007,"August","PB",40,"cm","Unknown","Gear is HnL",1,1
"307",2013,"August","PB",55,"cm","Unknown","Gear is HnL",0,1
"308",2012,"August","PB",55,"cm","Unknown","Gear is HnL",1,1
"309",2012,"August","PB",80,"cm","Unknown","Gear is HnL",1,1
"310",2012,"August","PB",66,"cm","Unknown","Gear is HnL",1,1
"311",2012,"August","PB",46,"cm","Unknown","Gear is HnL",1,1
"312",2012,"August","PB",72,"cm","Unknown","Gear is HnL",1,1
"313",2011,"July","PB",64,"cm","Unknown","Gear is HnL",0,1
"314",2011,"July","PB",44,"cm","Unknown","Gear is HnL",0,1
"315",2012,"September","PB",62,"cm","Unknown","Gear is HnL",0,1
"316",2012,"September","PB",37,"cm","Unknown","Gear is HnL",0,1
"317",2012,"September","PB",51,"cm","Unknown","Gear is HnL",0,1
"318",2013,"August","PB",50,"cm","Unknown","Gear is HnL",0,1
"319",2012,"September","PB",30,"cm","Unknown","Gear is HnL",0,1
"320",2012,"September","PB",61,"cm","Unknown","Gear is HnL",0,1
"321",2012,"September","PB",46,"cm","Unknown","Gear is HnL",0,1
"322",2012,"September","PB",59,"cm","Unknown","Gear is HnL",0,1
"323",2012,"September","PB",50,"cm","Unknown","Gear is HnL",0,1
"324",2012,"August","PB",85,"cm","Unknown","Gear is HnL",0,1
"325",2011,"August","PB",56,"cm","Unknown","Gear is HnL",1,1
"326",2011,"August","PB",49,"cm","Unknown","Gear is HnL",1,1
"327",2011,"August","PB",43,"cm","Unknown","Gear is HnL",1,1
"328",2011,"August","PB",42,"cm","Unknown","Gear is HnL",1,1
"329",2011,"August","PB",49,"cm","Unknown","Gear is HnL",1,1
"330",2007,"September","PB",64,"cm","Unknown","Gear is HnL",1,1
"331",2012,"August","PB",44,"cm","Unknown","Gear is HnL",0,1
"332",2012,"August","PB",47,"cm","Unknown","Gear is HnL",0,1
"333",2013,"September","PB",67,"cm","Unknown","Gear is HnL",1,1
"334",2013,"September","PB",55,"cm","Unknown","Gear is HnL",1,1
"335",2013,"September","PB",64,"cm","Unknown","Gear is HnL",1,1
"336",2010,"August","PB",48,"cm","Unknown","Gear is HnL",1,1
"337",2010,"August","PB",60,"cm","Unknown","Gear is HnL",1,1
"338",2010,"August","PB",46,"cm","Unknown","Gear is HnL",1,1
"339",2007,"August","PB",38,"cm","Unknown","Gear is HnL",0,1
"340",2007,"August","PB",55,"cm","Unknown","Gear is HnL",0,1
"341",2012,"August","PB",52,"cm","Unknown","Gear is HnL",0,1
"342",2012,"August","PB",60,"cm","Unknown","Gear is HnL",0,1
"343",2010,"August","PB",58,"cm","Unknown","Gear is HnL",1,1
"344",2010,"August","PB",54,"cm","Unknown","Gear is HnL",1,1
"345",2010,"August","PB",42,"cm","Unknown","Gear is HnL",1,1
"346",2013,"September","PB",47,"cm","Unknown","Gear is HnL",1,1
"347",2013,"September","PB",69,"cm","Unknown","Gear is HnL",1,1
"348",2013,"September","PB",56,"cm","Unknown","Gear is HnL",1,1
"349",2013,"September","PB",74,"cm","Unknown","Gear is HnL",1,1
"350",2013,"September","PB",55,"cm","Unknown","Gear is HnL",1,1
"351",2013,"September","PB",54,"cm","Unknown","Gear is HnL",1,1
"352",2013,"September","PB",78,"cm","Unknown","Gear is HnL",1,1
"353",2013,"September","PB",54,"cm","Unknown","Gear is HnL",1,1
"354",2013,"September","PB",64,"cm","Unknown","Gear is HnL",1,1
"355",2013,"September","PB",67,"cm","Unknown","Gear is HnL",1,1
"356",2010,"August","PB",50,"cm","Unknown","Gear is HnL",1,1
"357",2010,"August","PB",53,"cm","Unknown","Gear is HnL",1,1
"358",2010,"August","PB",56,"cm","Unknown","Gear is HnL",1,1
"359",2011,"August","PB",58,"cm","Unknown","Gear is HnL",1,1
"360",2011,"August","PB",62,"cm","Unknown","Gear is HnL",1,1
"361",2011,"August","PB",62,"cm","Unknown","Gear is HnL",1,1
"362",2011,"August","PB",54,"cm","Unknown","Gear is HnL",1,1
"363",2011,"August","PB",53,"cm","Unknown","Gear is HnL",1,1
"364",2011,"August","PB",64,"cm","Unknown","Gear is HnL",1,1
"365",2007,"October","PB",40,"cm","Unknown","Gear is HnL",0,1
"366",2007,"October","PB",45,"cm","Unknown","Gear is HnL",0,1
"367",2010,"July","PB",43,"cm","Unknown","Gear is HnL",1,1
"368",2010,"July","PB",49,"cm","Unknown","Gear is HnL",1,1
"369",2010,"July","PB",43,"cm","Unknown","Gear is HnL",1,1
"370",2013,"September","PB",46,"cm","Unknown","Gear is HnL",1,1
"371",2013,"September","PB",46,"cm","Unknown","Gear is HnL",1,1
"372",2013,"September","PB",62,"cm","Unknown","Gear is HnL",1,1
"373",2011,"September","PB",72,"cm","Unknown","Gear is HnL",1,1
"374",2011,"September","PB",74,"cm","Unknown","Gear is HnL",1,1
"375",2011,"September","PB",55,"cm","Unknown","Gear is HnL",1,1
"376",2011,"September","PB",53,"cm","Unknown","Gear is HnL",1,1
"377",2010,"August","PB",66,"cm","Unknown","Gear is HnL",1,1
"378",2010,"August","PB",47,"cm","Unknown","Gear is HnL",1,1
"379",2008,"August","PB",57,"cm","Unknown","Gear is HnL",1,1
"380",2008,"August","PB",57,"cm","Unknown","Gear is HnL",1,1
"381",2010,"August","PB",49,"cm","Unknown","Gear is HnL",0,1
"382",2010,"August","PB",51,"cm","Unknown","Gear is HnL",0,1
"383",2009,"August","PB",61,"cm","Unknown","Gear is HnL",0,1
"384",2011,"August","PB",44,"cm","Unknown","Gear is HnL",1,1
"385",2011,"August","PB",66,"cm","Unknown","Gear is HnL",1,1
"386",2011,"August","PB",61,"cm","Unknown","Gear is HnL",1,1
"387",2011,"August","PB",58,"cm","Unknown","Gear is HnL",1,1
"388",2011,"August","PB",64,"cm","Unknown","Gear is HnL",1,1
"389",2011,"August","PB",65,"cm","Unknown","Gear is HnL",1,1
"390",2011,"August","PB",55,"cm","Unknown","Gear is HnL",1,1
"391",2011,"August","PB",79,"cm","Unknown","Gear is HnL",1,1
"392",2011,"August","PB",74,"cm","Unknown","Gear is HnL",1,1
"393",2011,"August","PB",46,"cm","Unknown","Gear is HnL",1,1
"394",2011,"August","PB",51,"cm","Unknown","Gear is HnL",1,1
"395",2011,"August","PB",64,"cm","Unknown","Gear is HnL",1,1
"396",2009,"August","PB",31,"cm","Unknown","Gear is HnL",0,1
"397",2009,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
