Year,Month,Length,Length Type,Sex,Special,MPA,Fishery Dependent
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,25.6305,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.38895,Total Length (cm),-999,-999,0,1
2012,November,26.54064,Total Length (cm),-999,-999,0,1
2012,November,26.84402,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.1474,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,27.90585,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,28.6643,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,29.42275,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.1812,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,30.93965,Total Length (cm),-999,-999,0,1
2012,November,31.54641,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,31.6981,Total Length (cm),-999,-999,0,1
2012,November,32.45655,Total Length (cm),-999,-999,0,1
2012,November,32.45655,Total Length (cm),-999,-999,0,1
2012,November,32.45655,Total Length (cm),-999,-999,0,1
2012,November,32.45655,Total Length (cm),-999,-999,0,1
2012,November,32.45655,Total Length (cm),-999,-999,0,1
2012,November,32.45655,Total Length (cm),-999,-999,0,1
2012,November,32.45655,Total Length (cm),-999,-999,0,1
2012,November,33.215,Total Length (cm),-999,-999,0,1
2012,November,33.215,Total Length (cm),-999,-999,0,1
2012,November,33.215,Total Length (cm),-999,-999,0,1
2012,November,33.215,Total Length (cm),-999,-999,0,1
2012,November,33.215,Total Length (cm),-999,-999,0,1
2012,November,33.215,Total Length (cm),-999,-999,0,1
2012,November,33.215,Total Length (cm),-999,-999,0,1
2012,November,33.215,Total Length (cm),-999,-999,0,1
2012,November,33.215,Total Length (cm),-999,-999,0,1
2012,November,33.215,Total Length (cm),-999,-999,0,1
2012,November,33.215,Total Length (cm),-999,-999,0,1
2012,November,33.97345,Total Length (cm),-999,-999,0,1
2012,November,33.97345,Total Length (cm),-999,-999,0,1
2012,November,33.97345,Total Length (cm),-999,-999,0,1
2012,November,33.97345,Total Length (cm),-999,-999,0,1
2012,November,33.97345,Total Length (cm),-999,-999,0,1
2012,November,33.97345,Total Length (cm),-999,-999,0,1
2012,November,34.7319,Total Length (cm),-999,-999,0,1
2012,November,34.7319,Total Length (cm),-999,-999,0,1
2012,November,34.7319,Total Length (cm),-999,-999,0,1
2012,November,34.7319,Total Length (cm),-999,-999,0,1
2012,November,34.7319,Total Length (cm),-999,-999,0,1
2012,November,35.49035,Total Length (cm),-999,-999,0,1
2012,November,36.2488,Total Length (cm),-999,-999,0,1
2012,November,20,Total Length (cm),-999,-999,0,1
2012,November,21,Total Length (cm),-999,-999,0,1
2012,November,21.5,Total Length (cm),-999,-999,0,1
2012,November,22,Total Length (cm),-999,-999,0,1
2012,November,23,Total Length (cm),-999,-999,0,1
2012,November,23,Total Length (cm),-999,-999,0,1
2012,November,24,Total Length (cm),-999,-999,0,1
2012,November,25,Total Length (cm),-999,-999,0,1
2012,November,25.5,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26,Total Length (cm),-999,-999,0,1
2012,November,26.5,Total Length (cm),-999,-999,0,1
2012,November,26.5,Total Length (cm),-999,-999,0,1
