"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"57",2013,"September","BL",31,"cm","Unknown","Gear is HnL",0,1
"58",2013,"September","BL",36,"cm","Unknown","Gear is HnL",0,1
"59",2013,"September","BL",34,"cm","Unknown","Gear is HnL",0,1
"60",2013,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"61",2013,"September","BL",32,"cm","Unknown","Gear is HnL",0,1
"62",2013,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"63",2013,"September","BL",36,"cm","Unknown","Gear is HnL",0,1
"64",2013,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"65",2012,"September","BL",27,"cm","Unknown","Gear is HnL",1,1
"66",2012,"September","BL",37,"cm","Unknown","Gear is HnL",1,1
"67",2012,"September","BL",33,"cm","Unknown","Gear is HnL",1,1
"68",2012,"September","BL",29,"cm","Unknown","Gear is HnL",1,1
"69",2010,"July","BL",30,"cm","Unknown","Gear is HnL",1,1
"70",2013,"July","BL",33,"cm","Unknown","Gear is HnL",1,1
"71",2012,"July","BL",23,"cm","Unknown","Gear is HnL",0,1
"72",2009,"August","BL",31,"cm","Unknown","Gear is HnL",1,1
"73",2013,"July","BL",35,"cm","Unknown","Gear is HnL",1,1
"74",2013,"July","BL",33,"cm","Unknown","Gear is HnL",1,1
"75",2013,"July","BL",34,"cm","Unknown","Gear is HnL",1,1
"76",2013,"July","BL",30,"cm","Unknown","Gear is HnL",1,1
"77",2013,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"78",2012,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"79",2012,"September","BL",32,"cm","Unknown","Gear is HnL",0,1
"80",2012,"September","BL",31,"cm","Unknown","Gear is HnL",0,1
"81",2012,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"82",2013,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"83",2013,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"84",2013,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"85",2013,"August","BL",31,"cm","Unknown","Gear is HnL",1,1
"86",2013,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"87",2013,"August","BL",22,"cm","Unknown","Gear is HnL",1,1
"88",2013,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"89",2013,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"90",2013,"August","BL",33,"cm","Unknown","Gear is HnL",1,1
"91",2013,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"92",2013,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"93",2013,"August","BL",31,"cm","Unknown","Gear is HnL",1,1
"94",2013,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"95",2013,"August","BL",32,"cm","Unknown","Gear is HnL",1,1
"96",2013,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"97",2013,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"98",2013,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"99",2013,"July","BL",32,"cm","Unknown","Gear is HnL",1,1
"100",2013,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"101",2013,"July","BL",31,"cm","Unknown","Gear is HnL",1,1
"102",2013,"July","BL",19,"cm","Unknown","Gear is HnL",1,1
"103",2013,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"104",2013,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"105",2013,"July","BL",22,"cm","Unknown","Gear is HnL",1,1
"106",2012,"September","BL",32,"cm","Unknown","Gear is HnL",0,1
"107",2012,"September","BL",32,"cm","Unknown","Gear is HnL",0,1
"108",2012,"September","BL",32,"cm","Unknown","Gear is HnL",0,1
"109",2012,"September","BL",32,"cm","Unknown","Gear is HnL",0,1
"110",2012,"September","BL",32,"cm","Unknown","Gear is HnL",0,1
"111",2012,"September","BL",33,"cm","Unknown","Gear is HnL",0,1
"112",2012,"September","BL",31,"cm","Unknown","Gear is HnL",0,1
"113",2012,"September","BL",31,"cm","Unknown","Gear is HnL",0,1
"114",2012,"September","BL",31,"cm","Unknown","Gear is HnL",0,1
"115",2012,"September","BL",31,"cm","Unknown","Gear is HnL",0,1
"116",2012,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"117",2012,"September","BL",31,"cm","Unknown","Gear is HnL",0,1
"118",2012,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"119",2010,"August","BL",32,"cm","Unknown","Gear is HnL",1,1
"120",2010,"August","BL",34,"cm","Unknown","Gear is HnL",1,1
"121",2013,"August","BL",31,"cm","Unknown","Gear is HnL",0,1
"122",2013,"August","BL",35,"cm","Unknown","Gear is HnL",0,1
"123",2013,"August","BL",36,"cm","Unknown","Gear is HnL",0,1
"124",2013,"August","BL",35,"cm","Unknown","Gear is HnL",0,1
"125",2013,"August","BL",35,"cm","Unknown","Gear is HnL",0,1
"126",2013,"August","BL",36,"cm","Unknown","Gear is HnL",0,1
"127",2013,"August","BL",32,"cm","Unknown","Gear is HnL",0,1
"128",2013,"August","BL",35,"cm","Unknown","Gear is HnL",0,1
"129",2013,"August","BL",35,"cm","Unknown","Gear is HnL",0,1
"130",2013,"August","BL",32,"cm","Unknown","Gear is HnL",0,1
"131",2013,"August","BL",33,"cm","Unknown","Gear is HnL",0,1
"132",2013,"August","BL",36,"cm","Unknown","Gear is HnL",0,1
"133",2013,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"134",2012,"July","BL",31,"cm","Unknown","Gear is HnL",1,1
"135",2011,"September","BL",34,"cm","Unknown","Gear is HnL",1,1
"136",2011,"September","BL",27,"cm","Unknown","Gear is HnL",1,1
"137",2011,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
