"","Year","Month","sample_Idcellday","Site","Count","Biomass","SampleArea","AreaUnits","DistanceFromBorder","SampleType","MPA"
"32",2007,"September","ANR09200704","All",22,7584.98036240515,0.25,"sq_km",10943,"HnL","0"
"33",2007,"September","ANR09200708","All",5,685.006538242159,0.25,"sq_km",6550.3,"HnL","0"
"34",2008,"August","ANM08120813","All",7,2334.28939807941,0.25,"sq_km",327.6,"HnL","1"
"35",2008,"August","ANM08120814","All",33,13077.2420419268,0.25,"sq_km",327.5,"HnL","1"
"36",2008,"August","ANM08120815","All",9,3552.5331770642,0.25,"sq_km",327.4,"HnL","1"
"37",2008,"August","ANM08120817","All",11,2803.3212845687,0.25,"sq_km",1371.5,"HnL","1"
"38",2008,"August","ANM08140812","All",33,10199.9499353215,0.25,"sq_km",246.2,"HnL","1"
"39",2008,"August","ANM08140817","All",3,239.722217187861,0.25,"sq_km",1371.5,"HnL","1"
"40",2008,"August","ANM08140818","All",14,3270.77235919847,0.25,"sq_km",1655.6,"HnL","1"
"41",2008,"August","ANM08140821","All",20,6807.0639900547,0.25,"sq_km",1376.3,"HnL","1"
"42",2008,"August","ANR08110805","All",4,1014.89860260668,0.25,"sq_km",9890.5,"HnL","0"
"43",2008,"August","ANR08110806","All",12,3230.25226558144,0.25,"sq_km",7994.8,"HnL","0"
"44",2008,"August","ANR08110807","All",36,8135.78938391414,0.25,"sq_km",7427.6,"HnL","0"
"45",2008,"August","ANR08110810","All",3,979.704702777196,0.25,"sq_km",3500.7,"HnL","0"
"46",2008,"August","ANR08130803","All",13,2615.62990035396,0.25,"sq_km",11680.5,"HnL","0"
"47",2008,"August","ANR08130807","All",22,3628.40714175703,0.25,"sq_km",7427.6,"HnL","0"
"48",2008,"August","ANR08130810","All",15,8926.64523718382,0.25,"sq_km",3500.7,"HnL","0"
"49",2008,"August","ANR08130811","All",10,5377.80321456148,0.25,"sq_km",3227.8,"HnL","0"
"50",2008,"July","ANM07150814","All",4,1377.33914060084,0.25,"sq_km",327.5,"HnL","1"
"51",2008,"July","ANM07150815","All",30,9754.79397755001,0.25,"sq_km",327.4,"HnL","1"
"52",2008,"July","ANM07150820","All",1,223.753403258216,0.25,"sq_km",1015.8,"HnL","1"
"53",2008,"July","ANM07150822","All",5,1098.16672515552,0.25,"sq_km",1925.7,"HnL","1"
"54",2008,"July","ANM07170814","All",2,963.872554372747,0.25,"sq_km",327.5,"HnL","1"
"55",2008,"July","ANM07170815","All",11,5071.5418781852,0.25,"sq_km",327.4,"HnL","1"
"56",2008,"July","ANM07170818","All",4,2461.5698335368,0.25,"sq_km",1655.6,"HnL","1"
"57",2008,"July","ANM07170820","All",2,313.592210450091,0.25,"sq_km",1015.8,"HnL","1"
"58",2008,"July","ANR07140801","All",1,254.686132412009,0.25,"sq_km",12767.1,"HnL","0"
"59",2008,"July","ANR07140805","All",3,401.922626610432,0.25,"sq_km",9890.5,"HnL","0"
"60",2008,"July","ANR07160804","All",5,673.378701615778,0.25,"sq_km",10943,"HnL","0"
"61",2008,"September","ANM09220814","All",10,4354.09995869371,0.25,"sq_km",327.5,"HnL","1"
"62",2008,"September","ANM09220817","All",10,2860.37049363444,0.25,"sq_km",1371.5,"HnL","1"
"63",2008,"September","ANM09220818","All",24,9184.33534969083,0.25,"sq_km",1655.6,"HnL","1"
"64",2008,"September","ANM09220822","All",8,3899.72829476409,0.25,"sq_km",1925.7,"HnL","1"
"65",2008,"September","ANM09240812","All",15,4108.51787541929,0.25,"sq_km",246.2,"HnL","1"
"66",2008,"September","ANM09240816","All",15,1882.02452503512,0.25,"sq_km",853.2,"HnL","1"
"67",2008,"September","ANM09240818","All",32,10294.879029319,0.25,"sq_km",1655.6,"HnL","1"
"68",2008,"September","ANM09240821","All",61,16482.210699935,0.25,"sq_km",1376.3,"HnL","1"
"69",2008,"September","ANR09230802","All",6,1131.98466742113,0.25,"sq_km",12250.5,"HnL","0"
"70",2008,"September","ANR09230805","All",10,4581.00974112762,0.25,"sq_km",9890.5,"HnL","0"
"71",2008,"September","ANR09230810","All",27,6085.49380376817,0.25,"sq_km",3500.7,"HnL","0"
"72",2008,"September","ANR09230811","All",1,288.426427435869,0.25,"sq_km",3227.8,"HnL","0"
"73",2008,"September","ANR09250807","All",23,4228.32376976231,0.25,"sq_km",7427.6,"HnL","0"
"74",2008,"September","ANR09250808","All",39,8582.75148481208,0.25,"sq_km",6550.3,"HnL","0"
"75",2008,"September","ANR09250809","All",3,1504.31122575893,0.25,"sq_km",3910.2,"HnL","0"
"76",2008,"September","ANR09250811","All",8,2164.17313634054,0.25,"sq_km",3227.8,"HnL","0"
"77",2009,"August","ANM08180917","All",27,5735.50263921711,0.25,"sq_km",1371.5,"HnL","1"
"78",2009,"August","ANM08180921","All",40,10925.1661428079,0.25,"sq_km",1376.3,"HnL","1"
"79",2009,"August","ANM08200913","All",23,8882.43662326012,0.25,"sq_km",327.6,"HnL","1"
"80",2009,"August","ANM08200915","All",37,9604.78887312565,0.25,"sq_km",327.4,"HnL","1"
"81",2009,"August","ANM08200918","All",4,1100.79206829355,0.25,"sq_km",1655.6,"HnL","1"
"82",2009,"August","ANM08200919","All",3,411.073986207372,0.25,"sq_km",1552,"HnL","1"
"83",2009,"August","ANR08170904","All",25,6369.70270944298,0.25,"sq_km",10943,"HnL","0"
"84",2009,"August","ANR08170905","All",8,2813.03503094398,0.25,"sq_km",9890.5,"HnL","0"
"85",2009,"August","ANR08170906","All",8,2252.29985559471,0.25,"sq_km",7994.8,"HnL","0"
"86",2009,"August","ANR08170907","All",25,5669.42650652401,0.25,"sq_km",7427.6,"HnL","0"
"87",2009,"August","ANR08190901","All",1,106.646354153871,0.25,"sq_km",12767.1,"HnL","0"
"88",2009,"August","ANR08190902","All",16,4279.30375256893,0.25,"sq_km",12250.5,"HnL","0"
"89",2009,"August","ANR08190907","All",40,7644.08251527508,0.25,"sq_km",7427.6,"HnL","0"
"90",2009,"August","ANR08190909","All",5,1521.5041705402,0.25,"sq_km",3910.2,"HnL","0"
"91",2009,"July","ANM07270917","All",1,223.753403258216,0.25,"sq_km",1371.5,"HnL","1"
"92",2009,"July","ANM07270919","All",18,5569.89655200325,0.25,"sq_km",1552,"HnL","1"
"93",2009,"July","ANM07270922","All",5,1851.43997278889,0.25,"sq_km",1925.7,"HnL","1"
"94",2009,"July","ANM07290914","All",15,5025.91368690837,0.25,"sq_km",327.5,"HnL","1"
"95",2009,"July","ANM07290917","All",5,1208.728811043,0.25,"sq_km",1371.5,"HnL","1"
"96",2009,"July","ANM07290919","All",16,3548.31799361253,0.25,"sq_km",1552,"HnL","1"
"97",2009,"July","ANM07290922","All",7,2460.83424677688,0.25,"sq_km",1925.7,"HnL","1"
"98",2009,"July","ANR07280907","All",11,2993.75330348343,0.25,"sq_km",7427.6,"HnL","0"
"99",2009,"July","ANR07280908","All",20,4382.84726724419,0.25,"sq_km",6550.3,"HnL","0"
"100",2009,"July","ANR07280910","All",6,1398.02291365966,0.25,"sq_km",3500.7,"HnL","0"
"101",2009,"July","ANR07280911","All",14,4220.47130359877,0.25,"sq_km",3227.8,"HnL","0"
"102",2009,"July","ANR07300903","All",13,2982.5997077971,0.25,"sq_km",11680.5,"HnL","0"
"103",2009,"July","ANR07300905","All",24,7126.34802580401,0.25,"sq_km",9890.5,"HnL","0"
"104",2009,"July","ANR07300906","All",16,3528.7573873126,0.25,"sq_km",7994.8,"HnL","0"
"105",2009,"July","ANR07300907","All",74,16310.0392503886,0.25,"sq_km",7427.6,"HnL","0"
"106",2010,"August","ANM08171013","All",1,146.493782857946,0.25,"sq_km",327.6,"HnL","1"
"107",2010,"August","ANM08171015","All",11,2893.90868597379,0.25,"sq_km",327.4,"HnL","1"
"108",2010,"August","ANM08171016","All",1,288.426427435869,0.25,"sq_km",853.2,"HnL","1"
"109",2010,"August","ANM08171018","All",3,427.11531732984,0.25,"sq_km",1655.6,"HnL","1"
"110",2010,"August","ANM08191017","All",2,471.505188495119,0.25,"sq_km",1371.5,"HnL","1"
"111",2010,"August","ANM08191019","All",12,2697.22680843965,0.25,"sq_km",1552,"HnL","1"
"112",2010,"August","ANM08191020","All",11,3692.26822772182,0.25,"sq_km",1015.8,"HnL","1"
"113",2010,"August","ANR08181006","All",2,483.92351270314,0.25,"sq_km",7994.8,"HnL","0"
"114",2010,"August","ANR08181007","All",2,390.994170534541,0.25,"sq_km",7427.6,"HnL","0"
"115",2010,"August","ANR08181010","All",12,2389.49947295093,0.25,"sq_km",3500.7,"HnL","0"
"116",2010,"August","ANR08201002","All",16,3848.69698835701,0.25,"sq_km",12250.5,"HnL","0"
"117",2010,"August","ANR08201004","All",17,4319.66871688083,0.25,"sq_km",10943,"HnL","0"
"118",2010,"August","ANR08201005","All",6,1866.78518323997,0.25,"sq_km",9890.5,"HnL","0"
"119",2010,"August","ANR08201008","All",5,1354.91771209712,0.25,"sq_km",6550.3,"HnL","0"
"120",2010,"September","ANM09141014","All",13,4130.31534213475,0.25,"sq_km",327.5,"HnL","1"
"121",2010,"September","ANM09141018","All",16,4541.97370759984,0.25,"sq_km",1655.6,"HnL","1"
"122",2010,"September","ANM09141022","All",32,8641.10701501241,0.25,"sq_km",1925.7,"HnL","1"
"123",2010,"September","ANM09161012","All",15,4549.1753208113,0.25,"sq_km",246.2,"HnL","1"
"124",2010,"September","ANM09161016","All",19,4699.53248217833,0.25,"sq_km",853.2,"HnL","1"
"125",2010,"September","ANM09161017","All",4,1572.78797603629,0.25,"sq_km",1371.5,"HnL","1"
"126",2010,"September","ANM09161021","All",12,2036.51586622795,0.25,"sq_km",1376.3,"HnL","1"
"127",2010,"September","ANR09131001","All",4,1100.79206829355,0.25,"sq_km",12767.1,"HnL","0"
"128",2010,"September","ANR09131005","All",42,13192.2230242095,0.25,"sq_km",9890.5,"HnL","0"
"129",2010,"September","ANR09131010","All",10,1316.13262268915,0.25,"sq_km",3500.7,"HnL","0"
"130",2010,"September","ANR09151003","All",7,1362.65867672493,0.25,"sq_km",11680.5,"HnL","0"
"131",2010,"September","ANR09151006","All",27,7930.56467885753,0.25,"sq_km",7994.8,"HnL","0"
"132",2010,"September","ANR09151007","All",16,4690.67959905982,0.25,"sq_km",7427.6,"HnL","0"
"133",2010,"September","ANR09151011","All",4,1349.6034310794,0.25,"sq_km",3227.8,"HnL","0"
"134",2011,"August","ANM08151112","All",6,1631.94450898488,0.25,"sq_km",246.2,"HnL","1"
"135",2011,"August","ANM08151114","All",3,728.255851541193,0.25,"sq_km",327.5,"HnL","1"
"136",2011,"August","ANM08151116","All",3,1212.69725168087,0.25,"sq_km",853.2,"HnL","1"
"137",2011,"August","ANM08151120","All",1,288.426427435869,0.25,"sq_km",1015.8,"HnL","1"
"138",2011,"August","ANM08171113","All",1,106.646354153871,0.25,"sq_km",327.6,"HnL","1"
"139",2011,"August","ANM08171115","All",2,1129.56359822403,0.25,"sq_km",327.4,"HnL","1"
"140",2011,"August","ANM08171117","All",3,1002.97722346057,0.25,"sq_km",1371.5,"HnL","1"
"141",2011,"August","ANR08161105","All",1,557.28239315005,0.25,"sq_km",9890.5,"HnL","0"
"142",2011,"August","ANR08181103","All",1,32.0013208700269,0.25,"sq_km",11680.5,"HnL","0"
"143",2011,"August","ANR08181107","All",3,1181.76452252708,0.25,"sq_km",7427.6,"HnL","0"
"144",2011,"October","ANM10101115","All",3,1678.46550350397,0.25,"sq_km",327.4,"HnL","1"
"145",2011,"October","ANM10101117","All",7,2131.94544940279,0.25,"sq_km",1371.5,"HnL","1"
"146",2011,"October","ANM10101121","All",15,2917.33779776848,0.25,"sq_km",1376.3,"HnL","1"
"147",2011,"October","ANM10101122","All",5,948.454022257958,0.25,"sq_km",1925.7,"HnL","1"
"148",2011,"September","ANM09141113","All",3,1443.42065362186,0.25,"sq_km",327.6,"HnL","1"
"149",2011,"September","ANM09141116","All",7,2518.16353089118,0.25,"sq_km",853.2,"HnL","1"
"150",2011,"September","ANM09141119","All",1,288.426427435869,0.25,"sq_km",1552,"HnL","1"
"151",2011,"September","ANR09131101","All",1,61.8312712775827,0.25,"sq_km",12767.1,"HnL","0"
"152",2011,"September","ANR09131110","All",10,2329.29314348091,0.25,"sq_km",3500.7,"HnL","0"
"153",2011,"September","ANR09151102","All",9,2708.32332619082,0.25,"sq_km",12250.5,"HnL","0"
"154",2011,"September","ANR09151103","All",10,3868.50835505618,0.25,"sq_km",11680.5,"HnL","0"
"155",2011,"September","ANR09151106","All",11,3938.08441452448,0.25,"sq_km",7994.8,"HnL","0"
"156",2011,"September","ANR09151107","All",2,1179.33977491859,0.25,"sq_km",7427.6,"HnL","0"
"157",2012,"August","ANM08141212","All",2,619.544966753257,0.25,"sq_km",246.2,"HnL","1"
"158",2012,"August","ANM08141213","All",3,1439.88794497906,0.25,"sq_km",327.6,"HnL","1"
"159",2012,"August","ANM08141214","All",2,494.893309700195,0.25,"sq_km",327.5,"HnL","1"
"160",2012,"August","ANM08141216","All",4,503.837986638748,0.25,"sq_km",853.2,"HnL","1"
"161",2012,"August","ANM08161218","All",5,1471.53366513958,0.25,"sq_km",1655.6,"HnL","1"
"162",2012,"August","ANM08161219","All",9,3765.63898802293,0.25,"sq_km",1552,"HnL","1"
"163",2012,"August","ANR08151205","All",1,557.28239315005,0.25,"sq_km",9890.5,"HnL","0"
"164",2012,"August","ANR08151206","All",1,364.858834341248,0.25,"sq_km",7994.8,"HnL","0"
"165",2012,"August","ANR08151207","All",1,809.713021181006,0.25,"sq_km",7427.6,"HnL","0"
"166",2012,"August","ANR08151211","All",1,614.420656724938,0.25,"sq_km",3227.8,"HnL","0"
"167",2012,"August","ANR08171209","All",1,407.817671109223,0.25,"sq_km",3910.2,"HnL","0"
"168",2012,"August","ANR08171210","All",1,146.493782857946,0.25,"sq_km",3500.7,"HnL","0"
"169",2012,"September","ANM09051216","All",4,1050.43548475286,0.25,"sq_km",853.2,"HnL","1"
"170",2012,"September","ANM09051217","All",10,2821.4254607399,0.25,"sq_km",1371.5,"HnL","1"
"171",2012,"September","ANM09051220","All",2,341.990868125216,0.25,"sq_km",1015.8,"HnL","1"
"172",2012,"September","ANM09051221","All",2,157.031331149699,0.25,"sq_km",1376.3,"HnL","1"
"173",2012,"September","ANM09071214","All",23,8251.30268015264,0.25,"sq_km",327.5,"HnL","1"
"174",2012,"September","ANM09071215","All",5,2210.51730924573,0.25,"sq_km",327.4,"HnL","1"
"175",2012,"September","ANM09071222","All",8,3774.19404712972,0.25,"sq_km",1925.7,"HnL","1"
"176",2012,"September","ANR09041205","All",1,169.786960784987,0.25,"sq_km",9890.5,"HnL","0"
"177",2012,"September","ANR09041206","All",1,809.713021181006,0.25,"sq_km",7994.8,"HnL","0"
"178",2012,"September","ANR09041210","All",2,271.983094529519,0.25,"sq_km",3500.7,"HnL","0"
"179",2012,"September","ANR09061201","All",1,254.686132412009,0.25,"sq_km",12767.1,"HnL","0"
"180",2012,"September","ANR09061210","All",9,1872.3380048648,0.25,"sq_km",3500.7,"HnL","0"
"181",2013,"August","ANM08131313","All",4,1964.12597201852,0.25,"sq_km",327.6,"HnL","1"
"182",2013,"August","ANM08151312","All",7,1871.45325495978,0.25,"sq_km",246.2,"HnL","1"
"183",2013,"August","ANM08151313","All",2,339.573921569975,0.25,"sq_km",327.6,"HnL","1"
"184",2013,"August","ANM08151322","All",4,1295.82874830865,0.25,"sq_km",1925.7,"HnL","1"
"185",2013,"August","ANR08121301","All",11,2940.7141905325,0.25,"sq_km",12767.1,"HnL","0"
"186",2013,"August","ANR08121304","All",16,2691.4165903605,0.25,"sq_km",10943,"HnL","0"
"187",2013,"August","ANR08121305","All",4,667.055876119259,0.25,"sq_km",9890.5,"HnL","0"
"188",2013,"August","ANR08121308","All",11,1817.57835590539,0.25,"sq_km",6550.3,"HnL","0"
"189",2013,"August","ANR08141305","All",7,1926.8047437651,0.25,"sq_km",9890.5,"HnL","0"
"190",2013,"August","ANR08141307","All",7,2115.23682302211,0.25,"sq_km",7427.6,"HnL","0"
"191",2013,"August","ANR08141308","All",15,2589.23623746117,0.25,"sq_km",6550.3,"HnL","0"
"192",2013,"August","ANR08141310","All",11,3489.24154750628,0.25,"sq_km",3500.7,"HnL","0"
"193",2013,"September","ANM09231313","All",4,1903.77762062844,0.25,"sq_km",327.6,"HnL","1"
"194",2013,"September","ANM09231316","All",3,1002.04361131506,0.25,"sq_km",853.2,"HnL","1"
"195",2013,"September","ANM09231318","All",18,6151.76069980414,0.25,"sq_km",1655.6,"HnL","1"
"196",2013,"September","ANM09231319","All",5,3258.326339591,0.25,"sq_km",1552,"HnL","1"
"197",2013,"September","ANM09271312","All",17,5605.2691979429,0.25,"sq_km",246.2,"HnL","1"
"198",2013,"September","ANM09271315","All",14,3999.36116985451,0.25,"sq_km",327.4,"HnL","1"
"199",2013,"September","ANM09271318","All",26,8667.22939873607,0.25,"sq_km",1655.6,"HnL","1"
"200",2013,"September","ANM09271319","All",8,3200.26274108096,0.25,"sq_km",1552,"HnL","1"
"201",2013,"September","ANR09241301","All",2,424.473093196997,0.25,"sq_km",12767.1,"HnL","0"
"202",2013,"September","ANR09241303","All",33,10831.2967458957,0.25,"sq_km",11680.5,"HnL","0"
"203",2013,"September","ANR09241309","All",36,6482.78071084246,0.25,"sq_km",3910.2,"HnL","0"
"204",2013,"September","ANR09241311","All",14,4027.48736856705,0.25,"sq_km",3227.8,"HnL","0"
"205",2013,"September","ANR09281301","All",23,9940.37653024856,0.25,"sq_km",12767.1,"HnL","0"
"206",2013,"September","ANR09281304","All",11,3667.84587873151,0.25,"sq_km",10943,"HnL","0"
"207",2013,"September","ANR09281310","All",33,10480.8823651092,0.25,"sq_km",3500.7,"HnL","0"
"208",2013,"September","ANR09281311","All",11,2814.45318569127,0.25,"sq_km",3227.8,"HnL","0"
