"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"251",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"252",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"253",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"254",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"255",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"256",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"257",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"258",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"259",2007,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"260",2007,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"261",2007,"August","PL",24,"cm","Unknown","Gear is HnL",0,1
"262",2007,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"263",2007,"August","PL",25,"cm","Unknown","Gear is HnL",0,1
"264",2007,"August","PL",26,"cm","Unknown","Gear is HnL",0,1
"265",2007,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"266",2009,"July","PL",24,"cm","Unknown","Gear is HnL",0,1
"267",2009,"July","PL",24,"cm","Unknown","Gear is HnL",0,1
"268",2009,"July","PL",30,"cm","Unknown","Gear is HnL",0,1
"269",2009,"July","PL",26,"cm","Unknown","Gear is HnL",0,1
"270",2009,"July","PL",26,"cm","Unknown","Gear is HnL",0,1
"271",2009,"July","PL",25,"cm","Unknown","Gear is HnL",0,1
"272",2009,"July","PL",28,"cm","Unknown","Gear is HnL",0,1
"273",2009,"July","PL",26,"cm","Unknown","Gear is HnL",0,1
"274",2009,"July","PL",25,"cm","Unknown","Gear is HnL",0,1
"275",2009,"July","PL",25,"cm","Unknown","Gear is HnL",0,1
"276",2009,"July","PL",25,"cm","Unknown","Gear is HnL",0,1
"277",2010,"September","PL",26,"cm","Unknown","Gear is HnL",0,1
"278",2010,"September","PL",23,"cm","Unknown","Gear is HnL",0,1
"279",2010,"September","PL",25,"cm","Unknown","Gear is HnL",0,1
"280",2010,"September","PL",27,"cm","Unknown","Gear is HnL",0,1
"281",2010,"September","PL",18,"cm","Unknown","Gear is HnL",0,1
"282",2010,"September","PL",26,"cm","Unknown","Gear is HnL",0,1
"283",2010,"September","PL",27,"cm","Unknown","Gear is HnL",0,1
"284",2010,"September","PL",25,"cm","Unknown","Gear is HnL",0,1
"285",2010,"September","PL",26,"cm","Unknown","Gear is HnL",0,1
"286",2010,"September","PL",25,"cm","Unknown","Gear is HnL",0,1
"287",2010,"September","PL",26,"cm","Unknown","Gear is HnL",0,1
"288",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"289",2007,"August","PL",23,"cm","Unknown","Gear is HnL",1,1
"290",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"291",2007,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"292",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"293",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"294",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"295",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"296",2007,"August","PL",25,"cm","Unknown","Gear is HnL",0,1
"297",2007,"August","PL",31,"cm","Unknown","Gear is HnL",0,1
"298",2007,"August","PL",25,"cm","Unknown","Gear is HnL",0,1
"299",2007,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"300",2007,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"301",2007,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"302",2009,"July","PL",30,"cm","Unknown","Gear is HnL",0,1
"303",2009,"July","PL",27,"cm","Unknown","Gear is HnL",0,1
"304",2009,"July","PL",29,"cm","Unknown","Gear is HnL",0,1
"305",2009,"July","PL",24,"cm","Unknown","Gear is HnL",0,1
"306",2009,"July","PL",23,"cm","Unknown","Gear is HnL",0,1
"307",2009,"July","PL",30,"cm","Unknown","Gear is HnL",0,1
"308",2009,"July","PL",26,"cm","Unknown","Gear is HnL",0,1
"309",2009,"July","PL",30,"cm","Unknown","Gear is HnL",0,1
"310",2009,"July","PL",28,"cm","Unknown","Gear is HnL",0,1
"311",2008,"September","PL",27,"cm","Unknown","Gear is HnL",1,1
"312",2008,"September","PL",27,"cm","Unknown","Gear is HnL",1,1
"313",2009,"August","PL",21,"cm","Unknown","Gear is HnL",1,1
"314",2009,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"315",2009,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"316",2009,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"317",2009,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"318",2009,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"319",2009,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"320",2009,"August","PL",23,"cm","Unknown","Gear is HnL",1,1
"321",2009,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"322",2009,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"323",2009,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"324",2009,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"325",2009,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"326",2009,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"327",2009,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"328",2009,"July","PL",27,"cm","Unknown","Gear is HnL",1,1
"329",2009,"July","PL",29,"cm","Unknown","Gear is HnL",1,1
"330",2009,"July","PL",30,"cm","Unknown","Gear is HnL",1,1
"331",2009,"July","PL",29,"cm","Unknown","Gear is HnL",1,1
"332",2008,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"333",2008,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"334",2008,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"335",2008,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"336",2007,"August","PL",23,"cm","Unknown","Gear is HnL",0,1
"337",2007,"August","PL",22,"cm","Unknown","Gear is HnL",0,1
"338",2007,"August","PL",25,"cm","Unknown","Gear is HnL",0,1
"339",2007,"August","PL",26,"cm","Unknown","Gear is HnL",0,1
"340",2007,"August","PL",24,"cm","Unknown","Gear is HnL",0,1
"341",2007,"August","PL",24,"cm","Unknown","Gear is HnL",0,1
"342",2010,"September","PL",31,"cm","Unknown","Gear is HnL",0,1
"343",2010,"September","PL",27,"cm","Unknown","Gear is HnL",0,1
"344",2010,"September","PL",26,"cm","Unknown","Gear is HnL",0,1
"345",2010,"September","PL",29,"cm","Unknown","Gear is HnL",0,1
"346",2010,"September","PL",25,"cm","Unknown","Gear is HnL",0,1
"347",2010,"September","PL",28,"cm","Unknown","Gear is HnL",0,1
"348",2010,"September","PL",28,"cm","Unknown","Gear is HnL",0,1
"349",2010,"September","PL",28,"cm","Unknown","Gear is HnL",0,1
"350",2010,"September","PL",23,"cm","Unknown","Gear is HnL",0,1
"351",2010,"September","PL",21,"cm","Unknown","Gear is HnL",0,1
"352",2010,"September","PL",25,"cm","Unknown","Gear is HnL",0,1
"353",2010,"September","PL",23,"cm","Unknown","Gear is HnL",0,1
"354",2010,"September","PL",26,"cm","Unknown","Gear is HnL",0,1
"355",2010,"September","PL",25,"cm","Unknown","Gear is HnL",0,1
"356",2010,"September","PL",23,"cm","Unknown","Gear is HnL",0,1
"357",2010,"September","PL",25,"cm","Unknown","Gear is HnL",0,1
"358",2010,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"359",2010,"August","PL",21,"cm","Unknown","Gear is HnL",1,1
"360",2010,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"361",2010,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"362",2010,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"363",2010,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"364",2010,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"365",2010,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"366",2010,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"367",2010,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"368",2010,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"369",2010,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"370",2010,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"371",2010,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"372",2010,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"373",2010,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"374",2010,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"375",2010,"August","PL",22,"cm","Unknown","Gear is HnL",1,1
"376",2010,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"377",2010,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"378",2010,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"379",2010,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"380",2010,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"381",2010,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"382",2010,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"383",2010,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"384",2010,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"385",2010,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"386",2010,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"387",2010,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"388",2010,"September","PL",31,"cm","Unknown","Gear is HnL",0,1
"389",2010,"September","PL",32,"cm","Unknown","Gear is HnL",0,1
"390",2010,"September","PL",31,"cm","Unknown","Gear is HnL",0,1
"391",2010,"September","PL",31,"cm","Unknown","Gear is HnL",0,1
"392",2010,"September","PL",32,"cm","Unknown","Gear is HnL",0,1
"393",2010,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"394",2010,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"395",2010,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"396",2010,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"397",2010,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
