"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"50",2013,"August","PL",26,"cm","Unknown","Gear is HnL",0,1
"51",2013,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"52",2013,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"53",2013,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"54",2013,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"55",2013,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"56",2007,"September","PL",34,"cm","Unknown","Gear is HnL",1,1
"57",2007,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"58",2007,"September","PL",33,"cm","Unknown","Gear is HnL",1,1
"59",2007,"September","PL",34,"cm","Unknown","Gear is HnL",1,1
"60",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"61",2007,"September","PL",20,"cm","Unknown","Gear is HnL",1,1
"62",2010,"September","PL",25,"cm","Unknown","Gear is HnL",0,1
"63",2007,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"64",2007,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"65",2007,"August","PL",23,"cm","Unknown","Gear is HnL",0,1
"66",2007,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"67",2007,"August","PL",21,"cm","Unknown","Gear is HnL",0,1
"68",2007,"August","PL",25,"cm","Unknown","Gear is HnL",0,1
"69",2007,"August","PL",22,"cm","Unknown","Gear is HnL",0,1
"70",2007,"August","PL",18,"cm","Unknown","Gear is HnL",0,1
"71",2007,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"72",2007,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"73",2007,"August","PL",21,"cm","Unknown","Gear is HnL",0,1
"74",2007,"August","PL",19,"cm","Unknown","Gear is HnL",0,1
"75",2007,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"76",2007,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"77",2007,"August","PL",21,"cm","Unknown","Gear is HnL",0,1
"78",2007,"August","PL",23,"cm","Unknown","Gear is HnL",0,1
"79",2007,"August","PL",24,"cm","Unknown","Gear is HnL",0,1
"80",2007,"August","PL",33,"cm","Unknown","Gear is HnL",0,1
"81",2007,"August","PL",24,"cm","Unknown","Gear is HnL",0,1
"82",2007,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"83",2007,"August","PL",22,"cm","Unknown","Gear is HnL",0,1
"84",2007,"August","PL",26,"cm","Unknown","Gear is HnL",0,1
"85",2007,"August","PL",22,"cm","Unknown","Gear is HnL",0,1
"86",2007,"August","PL",22,"cm","Unknown","Gear is HnL",0,1
"87",2007,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"88",2007,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"89",2007,"August","PL",23,"cm","Unknown","Gear is HnL",0,1
"90",2007,"August","PL",19,"cm","Unknown","Gear is HnL",0,1
"91",2007,"August","PL",22,"cm","Unknown","Gear is HnL",0,1
"92",2007,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"93",2007,"August","PL",18,"cm","Unknown","Gear is HnL",0,1
"94",2007,"August","PL",23,"cm","Unknown","Gear is HnL",0,1
"95",2007,"August","PL",31,"cm","Unknown","Gear is HnL",0,1
"96",2007,"August","PL",25,"cm","Unknown","Gear is HnL",0,1
"97",2007,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"98",2007,"August","PL",21,"cm","Unknown","Gear is HnL",0,1
"99",2007,"August","PL",19,"cm","Unknown","Gear is HnL",0,1
"100",2007,"August","PL",26,"cm","Unknown","Gear is HnL",0,1
"101",2007,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"102",2007,"August","PL",32,"cm","Unknown","Gear is HnL",0,1
"103",2007,"August","PL",31,"cm","Unknown","Gear is HnL",0,1
"104",2007,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"105",2007,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"106",2007,"August","PL",31,"cm","Unknown","Gear is HnL",0,1
"107",2007,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"108",2007,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"109",2007,"August","PL",23,"cm","Unknown","Gear is HnL",0,1
"110",2007,"August","PL",23,"cm","Unknown","Gear is HnL",0,1
"111",2008,"July","PL",31,"cm","Unknown","Gear is HnL",0,1
"112",2008,"July","PL",26,"cm","Unknown","Gear is HnL",0,1
"113",2008,"July","PL",36,"cm","Unknown","Gear is HnL",0,1
"114",2008,"July","PL",32,"cm","Unknown","Gear is HnL",0,1
"115",2008,"July","PL",29,"cm","Unknown","Gear is HnL",0,1
"116",2012,"September","PL",25,"cm","Unknown","Gear is HnL",0,1
"117",2012,"September","PL",35,"cm","Unknown","Gear is HnL",0,1
"118",2012,"September","PL",26,"cm","Unknown","Gear is HnL",0,1
"119",2007,"September","PL",31,"cm","Unknown","Gear is HnL",1,1
"120",2007,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"121",2007,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"122",2007,"September","PL",33,"cm","Unknown","Gear is HnL",1,1
"123",2007,"September","PL",31,"cm","Unknown","Gear is HnL",1,1
"124",2007,"September","PL",26,"cm","Unknown","Gear is HnL",1,1
"125",2007,"September","PL",35,"cm","Unknown","Gear is HnL",1,1
"126",2007,"September","PL",22,"cm","Unknown","Gear is HnL",1,1
"127",2007,"September","PL",22,"cm","Unknown","Gear is HnL",1,1
"128",2007,"September","PL",24,"cm","Unknown","Gear is HnL",1,1
"129",2007,"September","PL",23,"cm","Unknown","Gear is HnL",1,1
"130",2007,"September","PL",24,"cm","Unknown","Gear is HnL",1,1
"131",2007,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"132",2007,"September","PL",18,"cm","Unknown","Gear is HnL",1,1
"133",2007,"September","PL",18,"cm","Unknown","Gear is HnL",1,1
"134",2007,"September","PL",27,"cm","Unknown","Gear is HnL",1,1
"135",2007,"September","PL",21,"cm","Unknown","Gear is HnL",1,1
"136",2007,"September","PL",19,"cm","Unknown","Gear is HnL",1,1
"137",2007,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"138",2007,"September","PL",23,"cm","Unknown","Gear is HnL",1,1
"139",2007,"September","PL",19,"cm","Unknown","Gear is HnL",1,1
"140",2012,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"141",2008,"August","PL",20,"cm","Unknown","Gear is HnL",1,1
"142",2008,"August","PL",19,"cm","Unknown","Gear is HnL",1,1
"143",2008,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"144",2008,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"145",2008,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"146",2008,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"147",2008,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"148",2008,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"149",2008,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"150",2008,"August","PL",19,"cm","Unknown","Gear is HnL",1,1
"151",2008,"August","PL",21,"cm","Unknown","Gear is HnL",1,1
"152",2008,"August","PL",21,"cm","Unknown","Gear is HnL",1,1
"153",2008,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"154",2008,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"155",2008,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"156",2008,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"157",2008,"August","PL",37,"cm","Unknown","Gear is HnL",1,1
"158",2008,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"159",2008,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"160",2008,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"161",2008,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"162",2008,"August","PL",22,"cm","Unknown","Gear is HnL",1,1
"163",2008,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"164",2008,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"165",2008,"August","PL",21,"cm","Unknown","Gear is HnL",1,1
"166",2008,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"167",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"168",2007,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"169",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"170",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"171",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"172",2007,"August","PL",22,"cm","Unknown","Gear is HnL",1,1
"173",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"174",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"175",2007,"August","PL",22,"cm","Unknown","Gear is HnL",1,1
"176",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"177",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"178",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"179",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"180",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"181",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"182",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"183",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"184",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"185",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"186",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"187",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"188",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"189",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"190",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"191",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"192",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"193",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"194",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"195",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"196",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"197",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"198",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"199",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"200",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"201",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"202",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"203",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"204",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"205",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"206",2007,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"207",2007,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"208",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"209",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"210",2007,"August","PL",21,"cm","Unknown","Gear is HnL",1,1
"211",2007,"August","PL",23,"cm","Unknown","Gear is HnL",1,1
"212",2007,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"213",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"214",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"215",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"216",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"217",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"218",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"219",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"220",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"221",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"222",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"223",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"224",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"225",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"226",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"227",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"228",2007,"August","PL",21,"cm","Unknown","Gear is HnL",1,1
"229",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"230",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"231",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"232",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"233",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"234",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"235",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"236",2007,"August","PL",21,"cm","Unknown","Gear is HnL",1,1
"237",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"238",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"239",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"240",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"241",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"242",2007,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"243",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"244",2007,"August","PL",23,"cm","Unknown","Gear is HnL",1,1
"245",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"246",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"247",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"248",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"249",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"250",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"251",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"252",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"253",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"254",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"255",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"256",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"257",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"258",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"259",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"260",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"261",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"262",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"263",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"264",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"265",2007,"August","PL",39,"cm","Unknown","Gear is HnL",1,1
"266",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"267",2007,"August","PL",23,"cm","Unknown","Gear is HnL",1,1
"268",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"269",2007,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"270",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"271",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"272",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"273",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"274",2007,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"275",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"276",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"277",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"278",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"279",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"280",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"281",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"282",2007,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"283",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"284",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"285",2007,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"286",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"287",2007,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"288",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"289",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"290",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"291",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"292",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"293",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"294",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"295",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"296",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"297",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"298",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"299",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"300",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"301",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"302",2007,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"303",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"304",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"305",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"306",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"307",2007,"August","PL",18,"cm","Unknown","Gear is HnL",1,1
"308",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"309",2007,"August","PL",23,"cm","Unknown","Gear is HnL",1,1
"310",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"311",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"312",2007,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"313",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"314",2007,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"315",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"316",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"317",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"318",2007,"August","PL",17,"cm","Unknown","Gear is HnL",1,1
"319",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"320",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"321",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"322",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"323",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"324",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"325",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"326",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"327",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"328",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"329",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"330",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"331",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"332",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"333",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"334",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"335",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"336",2007,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"337",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"338",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"339",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"340",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"341",2007,"August","PL",16,"cm","Unknown","Gear is HnL",1,1
"342",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"343",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"344",2007,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"345",2007,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"346",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"347",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"348",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"349",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"350",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"351",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"352",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"353",2007,"August","PL",35,"cm","Unknown","Gear is HnL",1,1
"354",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"355",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"356",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"357",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"358",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"359",2007,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"360",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"361",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"362",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"363",2007,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"364",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"365",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"366",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"367",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"368",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"369",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"370",2007,"August","PL",36,"cm","Unknown","Gear is HnL",1,1
"371",2007,"August","PL",32,"cm","Unknown","Gear is HnL",1,1
"372",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"373",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"374",2007,"August","PL",33,"cm","Unknown","Gear is HnL",1,1
"375",2007,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"376",2007,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"377",2007,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"378",2007,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"379",2007,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"380",2007,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"381",2007,"August","PL",26,"cm","Unknown","Gear is HnL",0,1
"382",2007,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"383",2007,"August","PL",31,"cm","Unknown","Gear is HnL",0,1
"384",2007,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"385",2007,"August","PL",34,"cm","Unknown","Gear is HnL",0,1
"386",2007,"August","PL",35,"cm","Unknown","Gear is HnL",0,1
"387",2007,"August","PL",18,"cm","Unknown","Gear is HnL",0,1
"388",2007,"August","PL",35,"cm","Unknown","Gear is HnL",0,1
"389",2007,"August","PL",34,"cm","Unknown","Gear is HnL",0,1
"390",2007,"August","PL",36,"cm","Unknown","Gear is HnL",0,1
"391",2007,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"392",2007,"August","PL",35,"cm","Unknown","Gear is HnL",0,1
"393",2007,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"394",2007,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"395",2007,"August","PL",36,"cm","Unknown","Gear is HnL",0,1
"396",2009,"July","PL",32,"cm","Unknown","Gear is HnL",0,1
"397",2010,"September","PL",29,"cm","Unknown","Gear is HnL",0,1
