"","Year","Month","sample_Idcellday","Site","Count","Biomass","SampleArea","AreaUnits","DistanceFromBorder","SampleType","MPA"
"117",2010,"August","PLM08101010","All",4,1469.36373646805,0.25,"sq_km",457.2,"HnL","1"
"118",2010,"August","PLM08121006","All",4,1491.50380041815,0.25,"sq_km",362.4,"HnL","1"
"119",2010,"August","PLM08121010","All",6,2187.52278102554,0.25,"sq_km",457.2,"HnL","1"
"120",2010,"August","PLM08121012","All",5,1986.71891118282,0.25,"sq_km",837.4,"HnL","1"
"121",2010,"August","PLM08121013","All",1,364.858834341248,0.25,"sq_km",501.9,"HnL","1"
"122",2010,"August","PLM08311007","All",12,4169.77657769234,0.25,"sq_km",238.8,"HnL","1"
"123",2010,"August","PLM08311010","All",2,1114.5647863001,0.25,"sq_km",457.2,"HnL","1"
"124",2010,"August","PLM08311013","All",1,106.646354153871,0.25,"sq_km",501.9,"HnL","1"
"125",2010,"August","PLR08091002","All",2,732.92402002443,0.25,"sq_km",5687.6,"HnL","0"
"126",2010,"August","PLR08091003","All",4,1263.1473329055,0.25,"sq_km",5084.5,"HnL","0"
"127",2010,"August","PLR08111001","All",1,407.817671109223,0.25,"sq_km",6230.8,"HnL","0"
"128",2010,"August","PLR08111015","All",6,2357.67096309962,0.25,"sq_km",1094.9,"HnL","0"
"129",2010,"August","PLR08111016","All",1,614.420656724938,0.25,"sq_km",1609.7,"HnL","0"
"130",2010,"September","PLM09021006","All",7,2399.50435759611,0.25,"sq_km",362.4,"HnL","1"
"131",2010,"September","PLM09021007","All",24,7740.58603805832,0.25,"sq_km",238.8,"HnL","1"
"132",2010,"September","PLM09021009","All",20,6119.89987281534,0.25,"sq_km",412.1,"HnL","1"
"133",2010,"September","PLM09021012","All",1,364.858834341248,0.25,"sq_km",837.4,"HnL","1"
"134",2010,"September","PLR09011003","All",1,254.686132412009,0.25,"sq_km",5084.5,"HnL","0"
"135",2010,"September","PLR09011004","All",12,3586.60767987412,0.25,"sq_km",4518,"HnL","0"
"136",2010,"September","PLR09011015","All",1,407.817671109223,0.25,"sq_km",1094.9,"HnL","0"
"137",2010,"September","PLR09031002","All",1,407.817671109223,0.25,"sq_km",5687.6,"HnL","0"
"138",2010,"September","PLR09031005","All",1,146.493782857946,0.25,"sq_km",4354.3,"HnL","0"
"139",2010,"September","PLR09031014","All",4,1794.10006115619,0.25,"sq_km",584.8,"HnL","0"
"140",2011,"August","PLM08091107","All",2,861.935142396371,0.25,"sq_km",238.8,"HnL","1"
"141",2011,"August","PLM08091110","All",2,1297.77960488012,0.25,"sq_km",457.2,"HnL","1"
"142",2011,"August","PLM08091112","All",5,2751.2237708592,0.25,"sq_km",837.4,"HnL","1"
"143",2011,"August","PLM08091113","All",4,1617.03854627345,0.25,"sq_km",501.9,"HnL","1"
"144",2011,"August","PLM08111106","All",8,3609.10159688043,0.25,"sq_km",362.4,"HnL","1"
"145",2011,"August","PLM08111108","All",7,3657.07192611988,0.25,"sq_km",340.5,"HnL","1"
"146",2011,"August","PLM08111111","All",1,407.817671109223,0.25,"sq_km",387.4,"HnL","1"
"147",2011,"August","PLR08081114","All",1,125.489311671573,0.25,"sq_km",584.8,"HnL","0"
"148",2011,"August","PLR08101104","All",1,503.893647981712,0.25,"sq_km",4518,"HnL","0"
"149",2011,"August","PLR08101105","All",1,454.117471287148,0.25,"sq_km",4354.3,"HnL","0"
"150",2011,"August","PLR08101115","All",4,2122.35208226352,0.25,"sq_km",1094.9,"HnL","0"
"151",2011,"September","PLM09191107","All",2,911.711319090935,0.25,"sq_km",238.8,"HnL","1"
"152",2011,"September","PLM09191109","All",5,2846.4545765554,0.25,"sq_km",412.1,"HnL","1"
"153",2011,"September","PLM09191112","All",1,146.493782857946,0.25,"sq_km",837.4,"HnL","1"
"154",2011,"September","PLM09191113","All",3,1299.82629187307,0.25,"sq_km",501.9,"HnL","1"
"155",2011,"September","PLM09211106","All",32,17325.5212201333,0.25,"sq_km",362.4,"HnL","1"
"156",2011,"September","PLM09211108","All",22,9522.98752289311,0.25,"sq_km",340.5,"HnL","1"
"157",2011,"September","PLM09211110","All",10,5492.70759271261,0.25,"sq_km",457.2,"HnL","1"
"158",2011,"September","PLM09211111","All",3,871.749013269791,0.25,"sq_km",387.4,"HnL","1"
"159",2011,"September","PLR09201101","All",3,1212.69725168087,0.25,"sq_km",6230.8,"HnL","0"
"160",2011,"September","PLR09201102","All",4,980.209490946854,0.25,"sq_km",5687.6,"HnL","0"
"161",2011,"September","PLR09201114","All",1,675.446126936878,0.25,"sq_km",584.8,"HnL","0"
"162",2011,"September","PLR09221103","All",8,3199.20340464144,0.25,"sq_km",5084.5,"HnL","0"
"163",2011,"September","PLR09221115","All",5,1047.85983704075,0.25,"sq_km",1094.9,"HnL","0"
"164",2012,"August","PLM08071206","All",12,5883.49575335452,0.25,"sq_km",362.4,"HnL","1"
"165",2012,"August","PLM08071207","All",1,254.686132412009,0.25,"sq_km",238.8,"HnL","1"
"166",2012,"August","PLM08071213","All",1,223.753403258216,0.25,"sq_km",501.9,"HnL","1"
"167",2012,"August","PLM08091207","All",1,407.817671109223,0.25,"sq_km",238.8,"HnL","1"
"168",2012,"August","PLM08091208","All",3,859.425832571191,0.25,"sq_km",340.5,"HnL","1"
"169",2012,"August","PLM08091209","All",12,4118.19580842293,0.25,"sq_km",412.1,"HnL","1"
"170",2012,"August","PLM08091211","All",4,1631.69172803556,0.25,"sq_km",387.4,"HnL","1"
"171",2012,"August","PLR08061201","All",2,424.473093196997,0.25,"sq_km",6230.8,"HnL","0"
"172",2012,"August","PLR08061203","All",5,2255.07958300237,0.25,"sq_km",5084.5,"HnL","0"
"173",2012,"August","PLR08061205","All",6,2216.90875404246,0.25,"sq_km",4354.3,"HnL","0"
"174",2012,"August","PLR08231202","All",6,1062.13051055694,0.25,"sq_km",5687.6,"HnL","0"
"175",2012,"August","PLR08231203","All",16,5140.97197760914,0.25,"sq_km",5084.5,"HnL","0"
"176",2012,"August","PLR08231204","All",2,279.511889597588,0.25,"sq_km",4518,"HnL","0"
"177",2012,"August","PLR08231214","All",1,146.493782857946,0.25,"sq_km",584.8,"HnL","0"
"178",2012,"September","PLM09191206","All",1,557.28239315005,0.25,"sq_km",362.4,"HnL","1"
"179",2012,"September","PLM09191207","All",3,1316.05261368352,0.25,"sq_km",238.8,"HnL","1"
"180",2012,"September","PLM09191211","All",7,2526.52550758232,0.25,"sq_km",387.4,"HnL","1"
"181",2012,"September","PLM09281206","All",19,10735.794996472,0.25,"sq_km",362.4,"HnL","1"
"182",2012,"September","PLM09281207","All",13,4705.81015551853,0.25,"sq_km",238.8,"HnL","1"
"183",2012,"September","PLM09281208","All",32,15568.53333912,0.25,"sq_km",340.5,"HnL","1"
"184",2012,"September","PLM09281213","All",3,739.02208802265,0.25,"sq_km",501.9,"HnL","1"
"185",2012,"September","PLR09181201","All",5,377.623880717691,0.25,"sq_km",6230.8,"HnL","0"
"186",2012,"September","PLR09181203","All",6,2567.21954315591,0.25,"sq_km",5084.5,"HnL","0"
"187",2012,"September","PLR09181205","All",13,6270.59118203221,0.25,"sq_km",4354.3,"HnL","0"
"188",2012,"September","PLR09181215","All",3,570.966876054943,0.25,"sq_km",1094.9,"HnL","0"
"189",2012,"September","PLR09201204","All",2,478.439535670225,0.25,"sq_km",4518,"HnL","0"
"190",2013,"August","PLM08201309","All",16,5882.30871567412,0.25,"sq_km",412.1,"HnL","1"
"191",2013,"August","PLM08201311","All",10,5428.59411273957,0.25,"sq_km",387.4,"HnL","1"
"192",2013,"August","PLM08201312","All",55,28385.0204163189,0.25,"sq_km",837.4,"HnL","1"
"193",2013,"August","PLM08201313","All",17,6549.41269005829,0.25,"sq_km",501.9,"HnL","1"
"194",2013,"August","PLM08271307","All",56,23355.2808310092,0.25,"sq_km",238.8,"HnL","1"
"195",2013,"August","PLM08271311","All",10,4643.97455610525,0.25,"sq_km",387.4,"HnL","1"
"196",2013,"August","PLM08271312","All",8,3952.72825232912,0.25,"sq_km",837.4,"HnL","1"
"197",2013,"August","PLM08271313","All",29,11591.6770882167,0.25,"sq_km",501.9,"HnL","1"
"198",2013,"August","PLR08191303","All",46,19596.6560331543,0.25,"sq_km",5084.5,"HnL","0"
"199",2013,"August","PLR08191314","All",1,2.75445294177737,0.25,"sq_km",584.8,"HnL","0"
"200",2013,"August","PLR08191315","All",20,8859.7997437847,0.25,"sq_km",1094.9,"HnL","0"
"201",2013,"August","PLR08231304","All",32,14183.3898656408,0.25,"sq_km",4518,"HnL","0"
"202",2013,"August","PLR08261304","All",17,8545.66196381347,0.25,"sq_km",4518,"HnL","0"
"203",2013,"August","PLR08261305","All",61,31708.7111064353,0.25,"sq_km",4354.3,"HnL","0"
"204",2013,"August","PLR08261315","All",15,8344.71412619706,0.25,"sq_km",1094.9,"HnL","0"
"205",2013,"August","PLR08261316","All",8,4625.2605444443,0.25,"sq_km",1609.7,"HnL","0"
"206",2013,"September","PLM09101307","All",6,3568.57351708381,0.25,"sq_km",238.8,"HnL","1"
"207",2013,"September","PLM09101309","All",2,512.179830694085,0.25,"sq_km",412.1,"HnL","1"
"208",2013,"September","PLM09101312","All",2,930.132259348888,0.25,"sq_km",837.4,"HnL","1"
"209",2013,"September","PLM09171306","All",9,4313.87812922086,0.25,"sq_km",362.4,"HnL","1"
"210",2013,"September","PLM09171308","All",44,21204.7682987111,0.25,"sq_km",340.5,"HnL","1"
"211",2013,"September","PLM09171309","All",6,2157.07510400686,0.25,"sq_km",412.1,"HnL","1"
"212",2013,"September","PLM09171311","All",19,6180.12666860686,0.25,"sq_km",387.4,"HnL","1"
"213",2013,"September","PLR09091301","All",38,16832.0285459931,0.25,"sq_km",6230.8,"HnL","0"
"214",2013,"September","PLR09091302","All",29,9195.63447623027,0.25,"sq_km",5687.6,"HnL","0"
"215",2013,"September","PLR09091303","All",18,5667.75017299077,0.25,"sq_km",5084.5,"HnL","0"
"216",2013,"September","PLR09091314","All",1,125.489311671573,0.25,"sq_km",584.8,"HnL","0"
"217",2013,"September","PLR09161304","All",6,1982.50523549272,0.25,"sq_km",4518,"HnL","0"
"218",2013,"September","PLR09161305","All",36,16201.2349121631,0.25,"sq_km",4354.3,"HnL","0"
"219",2013,"September","PLR09161316","All",5,1685.00736495848,0.25,"sq_km",1609.7,"HnL","0"
