"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"58",2009,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"59",2011,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"60",2011,"July","PB",30,"cm","Unknown","Gear is HnL",1,1
"61",2009,"September","PB",24,"cm","Unknown","Gear is HnL",1,1
"62",2009,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"63",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"64",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"65",2010,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"66",2010,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"67",2010,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"68",2010,"July","PB",24,"cm","Unknown","Gear is HnL",1,1
"69",2010,"July","PB",23,"cm","Unknown","Gear is HnL",1,1
"70",2010,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"71",2010,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"72",2010,"July","PB",28,"cm","Unknown","Gear is HnL",1,1
"73",2008,"August","PB",31,"cm","Unknown","Gear is HnL",0,1
"74",2008,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"75",2008,"August","PB",31,"cm","Unknown","Gear is HnL",0,1
"76",2008,"August","PB",31,"cm","Unknown","Gear is HnL",0,1
"77",2008,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"78",2008,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"79",2008,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"80",2008,"August","PB",23,"cm","Unknown","Gear is HnL",1,1
"81",2008,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"82",2008,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"83",2008,"August","PB",25,"cm","Unknown","Gear is HnL",1,1
"84",2008,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"85",2008,"August","PB",25,"cm","Unknown","Gear is HnL",1,1
"86",2008,"August","PB",29,"cm","Unknown","Gear is HnL",1,1
"87",2008,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"88",2008,"August","PB",19,"cm","Unknown","Gear is HnL",1,1
"89",2008,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"90",2008,"August","PB",25,"cm","Unknown","Gear is HnL",1,1
"91",2008,"August","PB",22,"cm","Unknown","Gear is HnL",1,1
"92",2008,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"93",2008,"August","PB",31,"cm","Unknown","Gear is HnL",0,1
"94",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"95",2010,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"96",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"97",2010,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"98",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"99",2010,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"100",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"101",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"102",2010,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"103",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"104",2010,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"105",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"106",2007,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"107",2007,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"108",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"109",2007,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"110",2007,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"111",2007,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"112",2007,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"113",2007,"August","PB",22,"cm","Unknown","Gear is HnL",1,1
"114",2007,"August","PB",21,"cm","Unknown","Gear is HnL",1,1
"115",2007,"August","PB",17,"cm","Unknown","Gear is HnL",1,1
"116",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"117",2007,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"118",2007,"August","PB",26,"cm","Unknown","Gear is HnL",1,1
"119",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"120",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"121",2007,"August","PB",18,"cm","Unknown","Gear is HnL",1,1
"122",2007,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"123",2007,"August","PB",25,"cm","Unknown","Gear is HnL",1,1
"124",2007,"August","PB",23,"cm","Unknown","Gear is HnL",1,1
"125",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"126",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"127",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"128",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"129",2007,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"130",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"131",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"132",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"133",2007,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"134",2013,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"135",2013,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"136",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"137",2007,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"138",2007,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"139",2008,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"140",2013,"July","PB",27,"cm","Unknown","Gear is HnL",0,1
"141",2007,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"142",2007,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"143",2007,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"144",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"145",2007,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"146",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"147",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"148",2007,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"149",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"150",2007,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"151",2013,"July","PB",27,"cm","Unknown","Gear is HnL",0,1
"152",2013,"July","PB",25,"cm","Unknown","Gear is HnL",0,1
"153",2008,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"154",2008,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"155",2008,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"156",2008,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"157",2008,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"158",2008,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"159",2008,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"160",2008,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"161",2008,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"162",2008,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"163",2008,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"164",2008,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"165",2008,"September","PB",23,"cm","Unknown","Gear is HnL",1,1
"166",2008,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"167",2008,"September","PB",23,"cm","Unknown","Gear is HnL",1,1
"168",2011,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"169",2011,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"170",2011,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"171",2007,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"172",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"173",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"174",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"175",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"176",2007,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"177",2007,"August","PB",21,"cm","Unknown","Gear is HnL",0,1
"178",2007,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"179",2007,"August","PB",22,"cm","Unknown","Gear is HnL",0,1
"180",2007,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"181",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"182",2007,"August","PB",18,"cm","Unknown","Gear is HnL",0,1
"183",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"184",2007,"October","PB",30,"cm","Unknown","Gear is HnL",0,1
"185",2007,"October","PB",24,"cm","Unknown","Gear is HnL",0,1
"186",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"187",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"188",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"189",2007,"October","PB",22,"cm","Unknown","Gear is HnL",0,1
"190",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"191",2007,"October","PB",24,"cm","Unknown","Gear is HnL",0,1
"192",2007,"October","PB",25,"cm","Unknown","Gear is HnL",0,1
"193",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"194",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"195",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"196",2009,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"197",2009,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"198",2009,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"199",2009,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"200",2009,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"201",2012,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"202",2012,"August","PB",26,"cm","Unknown","Gear is HnL",1,1
"203",2012,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"204",2012,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"205",2012,"August","PB",32,"cm","Unknown","Gear is HnL",1,1
"206",2012,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"207",2012,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"208",2012,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"209",2012,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"210",2012,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"211",2012,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"212",2012,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"213",2007,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"214",2007,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"215",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"216",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"217",2007,"September","PB",32,"cm","Unknown","Gear is HnL",0,1
"218",2007,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"219",2007,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"220",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"221",2007,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"222",2007,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"223",2007,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"224",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"225",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"226",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"227",2007,"September","PB",31,"cm","Unknown","Gear is HnL",0,1
"228",2007,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"229",2009,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"230",2009,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"231",2009,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"232",2009,"September","PB",30,"cm","Unknown","Gear is HnL",0,1
"233",2009,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"234",2009,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"235",2009,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"236",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"237",2007,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"238",2007,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"239",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"240",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"241",2007,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"242",2007,"September","PB",21,"cm","Unknown","Gear is HnL",0,1
"243",2007,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"244",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"245",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"246",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"247",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"248",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"249",2007,"August","PB",26,"cm","Unknown","Gear is HnL",1,1
"250",2009,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"251",2009,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"252",2009,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"253",2009,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"254",2009,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"255",2009,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"256",2009,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"257",2009,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"258",2009,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"259",2009,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"260",2009,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"261",2009,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"262",2009,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"263",2009,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"264",2009,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"265",2009,"August","PB",25,"cm","Unknown","Gear is HnL",1,1
"266",2009,"August","PB",25,"cm","Unknown","Gear is HnL",1,1
"267",2009,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"268",2009,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"269",2009,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"270",2009,"August","PB",21,"cm","Unknown","Gear is HnL",1,1
"271",2009,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"272",2009,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"273",2009,"August","PB",29,"cm","Unknown","Gear is HnL",1,1
"274",2013,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"275",2013,"August","PB",23,"cm","Unknown","Gear is HnL",0,1
"276",2009,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"277",2011,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"278",2011,"August","PB",23,"cm","Unknown","Gear is HnL",0,1
"279",2011,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"280",2011,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"281",2011,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"282",2008,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"283",2008,"July","PB",21,"cm","Unknown","Gear is HnL",1,1
"284",2008,"July","PB",23,"cm","Unknown","Gear is HnL",1,1
"285",2008,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"286",2008,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"287",2008,"July","PB",24,"cm","Unknown","Gear is HnL",1,1
"288",2008,"July","PB",23,"cm","Unknown","Gear is HnL",1,1
"289",2008,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"290",2008,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"291",2008,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"292",2008,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"293",2008,"July","PB",24,"cm","Unknown","Gear is HnL",1,1
"294",2008,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"295",2008,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"296",2008,"July","PB",22,"cm","Unknown","Gear is HnL",1,1
"297",2008,"July","PB",24,"cm","Unknown","Gear is HnL",1,1
"298",2008,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"299",2008,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"300",2008,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"301",2008,"July","PB",24,"cm","Unknown","Gear is HnL",1,1
"302",2008,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"303",2008,"July","PB",21,"cm","Unknown","Gear is HnL",1,1
"304",2008,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"305",2008,"July","PB",23,"cm","Unknown","Gear is HnL",1,1
"306",2008,"July","PB",21,"cm","Unknown","Gear is HnL",1,1
"307",2008,"July","PB",21,"cm","Unknown","Gear is HnL",1,1
"308",2008,"July","PB",21,"cm","Unknown","Gear is HnL",1,1
"309",2008,"July","PB",23,"cm","Unknown","Gear is HnL",1,1
"310",2008,"July","PB",23,"cm","Unknown","Gear is HnL",1,1
"311",2008,"July","PB",21,"cm","Unknown","Gear is HnL",1,1
"312",2008,"July","PB",22,"cm","Unknown","Gear is HnL",1,1
"313",2008,"July","PB",22,"cm","Unknown","Gear is HnL",1,1
"314",2008,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"315",2008,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"316",2008,"July","PB",24,"cm","Unknown","Gear is HnL",1,1
"317",2008,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"318",2008,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"319",2008,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"320",2008,"July","PB",24,"cm","Unknown","Gear is HnL",1,1
"321",2008,"July","PB",28,"cm","Unknown","Gear is HnL",1,1
"322",2007,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"323",2007,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"324",2007,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"325",2007,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"326",2007,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"327",2007,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"328",2007,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"329",2007,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"330",2007,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"331",2007,"September","PB",24,"cm","Unknown","Gear is HnL",1,1
"332",2007,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"333",2007,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"334",2007,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"335",2007,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"336",2007,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"337",2007,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"338",2007,"September","PB",24,"cm","Unknown","Gear is HnL",1,1
"339",2007,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"340",2007,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"341",2010,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"342",2010,"July","PB",24,"cm","Unknown","Gear is HnL",1,1
"343",2010,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"344",2010,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"345",2010,"July","PB",28,"cm","Unknown","Gear is HnL",1,1
"346",2010,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"347",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"348",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"349",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"350",2010,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"351",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"352",2010,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"353",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"354",2010,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"355",2010,"July","PB",23,"cm","Unknown","Gear is HnL",1,1
"356",2010,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"357",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"358",2010,"July","PB",28,"cm","Unknown","Gear is HnL",1,1
"359",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"360",2010,"July","PB",28,"cm","Unknown","Gear is HnL",1,1
"361",2010,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"362",2010,"July","PB",28,"cm","Unknown","Gear is HnL",1,1
"363",2010,"July","PB",28,"cm","Unknown","Gear is HnL",1,1
"364",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"365",2007,"October","PB",29,"cm","Unknown","Gear is HnL",0,1
"366",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"367",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"368",2007,"October","PB",25,"cm","Unknown","Gear is HnL",0,1
"369",2007,"October","PB",24,"cm","Unknown","Gear is HnL",0,1
"370",2007,"October","PB",25,"cm","Unknown","Gear is HnL",0,1
"371",2010,"July","PB",28,"cm","Unknown","Gear is HnL",1,1
"372",2010,"July","PB",30,"cm","Unknown","Gear is HnL",1,1
"373",2010,"July","PB",22,"cm","Unknown","Gear is HnL",1,1
"374",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"375",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"376",2010,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"377",2010,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"378",2010,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"379",2010,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"380",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"381",2010,"July","PB",28,"cm","Unknown","Gear is HnL",1,1
"382",2010,"July","PB",30,"cm","Unknown","Gear is HnL",1,1
"383",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"384",2010,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"385",2010,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"386",2010,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"387",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"388",2010,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"389",2010,"July","PB",26,"cm","Unknown","Gear is HnL",0,1
"390",2010,"July","PB",29,"cm","Unknown","Gear is HnL",0,1
"391",2010,"July","PB",30,"cm","Unknown","Gear is HnL",0,1
"392",2010,"July","PB",27,"cm","Unknown","Gear is HnL",0,1
"393",2010,"July","PB",26,"cm","Unknown","Gear is HnL",0,1
"394",2010,"July","PB",29,"cm","Unknown","Gear is HnL",0,1
"395",2008,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"396",2008,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"397",2008,"July","PB",23,"cm","Unknown","Gear is HnL",1,1
