"","Year","Month","sample_Idcellday","Site","Count","Biomass","SampleArea","AreaUnits","DistanceFromBorder","SampleType","MPA"
"27",2009,"July","BLR07300932","All",1,4541.57018347069,0.25,"sq_km",672.6,"HnL","0"
"28",2009,"July","BLR07300957","All",4,4284.91605084874,0.25,"sq_km",5562.6,"HnL","0"
"29",2009,"September","BLM09010905","All",1,3880.45071424913,0.25,"sq_km",1400.3,"HnL","1"
"30",2009,"September","BLM09010920","All",3,12770.5336177985,0.25,"sq_km",936.6,"HnL","1"
"31",2009,"September","BLM09010922","All",1,1320.34170098454,0.25,"sq_km",813.4,"HnL","1"
"32",2009,"September","BLR09020947","All",1,74.9417049979932,0.25,"sq_km",2429.3,"HnL","0"
"33",2010,"August","BLM08021003","All",1,3105.7753732482,0.25,"sq_km",451.5,"HnL","1"
"34",2010,"August","BLM08021018","All",1,3675.64183994104,0.25,"sq_km",1553.9,"HnL","1"
"35",2010,"August","BLM08021019","All",1,454.117471287148,0.25,"sq_km",371,"HnL","1"
"36",2010,"August","BLM08021023","All",2,5888.02990089583,0.25,"sq_km",373.9,"HnL","1"
"37",2010,"August","BLM08241004","All",1,1886.40090567858,0.25,"sq_km",792.9,"HnL","1"
"38",2010,"August","BLM08241018","All",2,8311.21630625424,0.25,"sq_km",1553.9,"HnL","1"
"39",2010,"August","BLR08031033","All",2,6324.73766641635,0.25,"sq_km",689.1,"HnL","0"
"40",2010,"August","BLR08031049","All",1,3675.64183994104,0.25,"sq_km",2872.4,"HnL","0"
"41",2010,"August","BLR08231041","All",1,3105.7753732482,0.25,"sq_km",2065.9,"HnL","0"
"42",2010,"August","BLR08231048","All",3,9260.10948810198,0.25,"sq_km",2602.4,"HnL","0"
"43",2010,"August","BLR08231051","All",2,5437.64804295927,0.25,"sq_km",2955.2,"HnL","0"
"44",2010,"July","BLM07211005","All",2,4636.05741139604,0.25,"sq_km",1400.3,"HnL","1"
"45",2010,"July","BLR07201046","All",1,3288.45582764763,0.25,"sq_km",2203.3,"HnL","0"
"46",2010,"September","BLR09081035","All",1,3880.45071424913,0.25,"sq_km",1227,"HnL","0"
"47",2010,"September","BLR09081047","All",3,10513.9415850393,0.25,"sq_km",2429.3,"HnL","0"
"48",2010,"September","BLR09081052","All",1,4092.9398011893,0.25,"sq_km",3231.9,"HnL","0"
"49",2010,"September","BLR09081057","All",2,4888.57390433445,0.25,"sq_km",5562.6,"HnL","0"
"50",2011,"August","BLM08021105","All",2,8671.77676895848,0.25,"sq_km",1400.3,"HnL","1"
"51",2011,"August","BLM08241108","All",4,18902.1479577916,0.25,"sq_km",913.4,"HnL","1"
"52",2011,"August","BLM08241122","All",2,5122.4544656675,0.25,"sq_km",813.4,"HnL","1"
"53",2011,"August","BLR08031133","All",2,7471.73869542604,0.25,"sq_km",689.1,"HnL","0"
"54",2011,"August","BLR08031142","All",2,11452.0855337748,0.25,"sq_km",2400.8,"HnL","0"
"55",2011,"August","BLR08031145","All",1,1530.28203814784,0.25,"sq_km",3996.4,"HnL","0"
"56",2011,"August","BLR08031152","All",4,7012.55687460329,0.25,"sq_km",3231.9,"HnL","0"
"57",2011,"August","BLR08231147","All",2,4995.98354092557,0.25,"sq_km",2429.3,"HnL","0"
"58",2011,"August","BLR08231154","All",3,4692.15719493809,0.25,"sq_km",4063.1,"HnL","0"
"59",2011,"July","BLR07191148","All",1,4313.26188372734,0.25,"sq_km",2602.4,"HnL","0"
"60",2011,"July","BLR07191154","All",3,8528.33637017781,0.25,"sq_km",4063.1,"HnL","0"
"61",2011,"September","BLM09071105","All",1,809.713021181006,0.25,"sq_km",1400.3,"HnL","1"
"62",2011,"September","BLM09071110","All",1,5275.95105762378,0.25,"sq_km",984.7,"HnL","1"
"63",2011,"September","BLM09071115","All",3,9689.91158658527,0.25,"sq_km",1145.5,"HnL","1"
"64",2011,"September","BLR09061147","All",2,3196.7378260408,0.25,"sq_km",2429.3,"HnL","0"
"65",2011,"September","BLR09061151","All",1,740.497211730075,0.25,"sq_km",2955.2,"HnL","0"
"66",2011,"September","BLR09061157","All",1,89.8388071918747,0.25,"sq_km",5562.6,"HnL","0"
"67",2012,"August","BLM08201201","All",1,6376.30241690269,0.25,"sq_km",701.4,"HnL","1"
"68",2012,"August","BLM08201207","All",4,8614.19717235249,0.25,"sq_km",419.4,"HnL","1"
"69",2012,"August","BLM08201208","All",1,5808.29766455918,0.25,"sq_km",913.4,"HnL","1"
"70",2012,"August","BLM08201219","All",1,2599.5740732482,0.25,"sq_km",371,"HnL","1"
"71",2012,"August","BLR08211247","All",1,1530.28203814784,0.25,"sq_km",2429.3,"HnL","0"
"72",2012,"August","BLR08211252","All",4,9059.49203572038,0.25,"sq_km",3231.9,"HnL","0"
"73",2012,"August","BLR08211254","All",6,17037.0788163988,0.25,"sq_km",4063.1,"HnL","0"
"74",2012,"July","BLM07161201","All",4,12627.1536916472,0.25,"sq_km",701.4,"HnL","1"
"75",2012,"July","BLM07161210","All",1,4778.01835470496,0.25,"sq_km",984.7,"HnL","1"
"76",2012,"July","BLM07311201","All",3,5714.42813500493,0.25,"sq_km",701.4,"HnL","1"
"77",2012,"July","BLM07311203","All",2,7623.01242273237,0.25,"sq_km",451.5,"HnL","1"
"78",2012,"July","BLM07311211","All",1,2444.28695216722,0.25,"sq_km",1364.9,"HnL","1"
"79",2012,"July","BLM07311222","All",3,9518.87367571024,0.25,"sq_km",813.4,"HnL","1"
"80",2012,"July","BLR07171240","All",2,5828.62957974057,0.25,"sq_km",1816.8,"HnL","0"
"81",2012,"July","BLR07171247","All",1,2599.5740732482,0.25,"sq_km",2429.3,"HnL","0"
"82",2012,"July","BLR07171254","All",4,12438.2544525282,0.25,"sq_km",4063.1,"HnL","0"
"83",2012,"July","BLR07301245","All",1,0,0.25,"sq_km",3996.4,"HnL","0"
"84",2012,"July","BLR07301248","All",1,2761.4847502501,0.25,"sq_km",2602.4,"HnL","0"
"85",2012,"July","BLR07301251","All",3,8341.41675883565,0.25,"sq_km",2955.2,"HnL","0"
"86",2012,"September","BLM09041219","All",1,1530.28203814784,0.25,"sq_km",371,"HnL","1"
"87",2012,"September","BLR09051241","All",2,5361.0588234983,0.25,"sq_km",2065.9,"HnL","0"
"88",2012,"September","BLR09051247","All",1,2152.98773979953,0.25,"sq_km",2429.3,"HnL","0"
"89",2013,"August","BLM08201301","All",2,5053.75909545742,0.25,"sq_km",701.4,"HnL","1"
"90",2013,"August","BLM08201321","All",1,5537.74501001793,0.25,"sq_km",1411.6,"HnL","1"
"91",2013,"August","BLR08011355","All",1,2016.6790924193,0.25,"sq_km",4426.9,"HnL","0"
"92",2013,"August","BLR08191342","All",1,3675.64183994104,0.25,"sq_km",2400.8,"HnL","0"
"93",2013,"August","BLR08191347","All",4,7024.57375855659,0.25,"sq_km",2429.3,"HnL","0"
"94",2013,"August","BLR08191353","All",3,8797.42863545365,0.25,"sq_km",3508.5,"HnL","0"
"95",2013,"August","BLR08191356","All",1,1886.40090567858,0.25,"sq_km",4862,"HnL","0"
"96",2013,"July","BLM07161303","All",5,19905.1783580432,0.25,"sq_km",451.5,"HnL","1"
"97",2013,"July","BLM07161307","All",3,9781.65716475917,0.25,"sq_km",419.4,"HnL","1"
"98",2013,"July","BLM07161321","All",4,12069.9287285926,0.25,"sq_km",1411.6,"HnL","1"
"99",2013,"July","BLM07301305","All",1,3105.7753732482,0.25,"sq_km",1400.3,"HnL","1"
"100",2013,"July","BLM07301321","All",1,4092.9398011893,0.25,"sq_km",1411.6,"HnL","1"
"101",2013,"September","BLM09031307","All",2,3805.23483649137,0.25,"sq_km",419.4,"HnL","1"
"102",2013,"September","BLM09031317","All",1,4541.57018347069,0.25,"sq_km",821.2,"HnL","1"
"103",2013,"September","BLR09041348","All",1,2152.98773979953,0.25,"sq_km",2602.4,"HnL","0"
"104",2013,"September","BLR09041351","All",6,16244.25040442,0.25,"sq_km",2955.2,"HnL","0"
"105",2013,"September","BLR09041352","All",8,22756.8844141056,0.25,"sq_km",3231.9,"HnL","0"
"106",2013,"September","BLR09041357","All",1,2761.4847502501,0.25,"sq_km",5562.6,"HnL","0"
