"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"30",2012,"August","BL",71,"cm","Unknown","Gear is HnL",0,1
"31",2012,"August","BL",51,"cm","Unknown","Gear is HnL",0,1
"32",2012,"August","BL",42,"cm","Unknown","Gear is HnL",0,1
"33",2008,"July","BL",53,"cm","Unknown","Gear is HnL",0,1
"34",2010,"August","BL",58,"cm","Unknown","Gear is HnL",0,1
"35",2012,"August","BL",44,"cm","Unknown","Gear is HnL",0,1
"36",2012,"August","BL",69,"cm","Unknown","Gear is HnL",1,1
"37",2008,"September","BL",48,"cm","Unknown","Gear is HnL",1,1
"38",2013,"September","BL",39,"cm","Unknown","Gear is HnL",1,1
"39",2013,"September","BL",53,"cm","Unknown","Gear is HnL",1,1
"40",2009,"August","BL",49,"cm","Unknown","Gear is HnL",1,1
"41",2013,"September","BL",50,"cm","Unknown","Gear is HnL",0,1
"42",2013,"September","BL",48,"cm","Unknown","Gear is HnL",0,1
"43",2013,"September","BL",53,"cm","Unknown","Gear is HnL",0,1
"44",2013,"September","BL",59,"cm","Unknown","Gear is HnL",0,1
"45",2013,"September","BL",54,"cm","Unknown","Gear is HnL",0,1
"46",2013,"September","BL",59,"cm","Unknown","Gear is HnL",0,1
"47",2013,"September","BL",47,"cm","Unknown","Gear is HnL",0,1
"48",2013,"September","BL",55,"cm","Unknown","Gear is HnL",0,1
"49",2009,"August","BL",21,"cm","Unknown","Gear is HnL",0,1
"50",2013,"August","BL",47,"cm","Unknown","Gear is HnL",0,1
"51",2013,"August","BL",58,"cm","Unknown","Gear is HnL",0,1
"52",2012,"July","BL",59,"cm","Unknown","Gear is HnL",0,1
"53",2012,"July","BL",51,"cm","Unknown","Gear is HnL",0,1
"54",2012,"July","BL",48,"cm","Unknown","Gear is HnL",0,1
"55",2012,"July","BL",53,"cm","Unknown","Gear is HnL",0,1
"56",2012,"July","BL",56,"cm","Unknown","Gear is HnL",1,1
"57",2012,"July","BL",54,"cm","Unknown","Gear is HnL",1,1
"58",2012,"July","BL",57,"cm","Unknown","Gear is HnL",1,1
"59",2012,"July","BL",54,"cm","Unknown","Gear is HnL",1,1
"60",2010,"September","BL",60,"cm","Unknown","Gear is HnL",0,1
"61",2012,"July","BL",72,"cm","Unknown","Gear is HnL",1,1
"62",2012,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"63",2010,"August","BL",64,"cm","Unknown","Gear is HnL",1,1
"64",2010,"August","BL",56,"cm","Unknown","Gear is HnL",1,1
"65",2011,"September","BL",36,"cm","Unknown","Gear is HnL",1,1
"66",2010,"August","BL",46,"cm","Unknown","Gear is HnL",0,1
"67",2010,"August","BL",58,"cm","Unknown","Gear is HnL",0,1
"68",2010,"September","BL",59,"cm","Unknown","Gear is HnL",0,1
"69",2011,"August","BL",42,"cm","Unknown","Gear is HnL",0,1
"70",2011,"August","BL",58,"cm","Unknown","Gear is HnL",0,1
"71",2008,"September","BL",53,"cm","Unknown","Gear is HnL",1,1
"72",2008,"August","BL",51,"cm","Unknown","Gear is HnL",1,1
"73",2009,"July","BL",62,"cm","Unknown","Gear is HnL",0,1
"74",2008,"July","BL",69,"cm","Unknown","Gear is HnL",0,1
"75",2010,"July","BL",56,"cm","Unknown","Gear is HnL",0,1
"76",2008,"August","BL",52,"cm","Unknown","Gear is HnL",0,1
"77",2009,"August","BL",46,"cm","Unknown","Gear is HnL",1,1
"78",2011,"August","BL",55,"cm","Unknown","Gear is HnL",1,1
"79",2011,"August","BL",48,"cm","Unknown","Gear is HnL",1,1
"80",2010,"August","BL",51,"cm","Unknown","Gear is HnL",0,1
"81",2010,"August","BL",59,"cm","Unknown","Gear is HnL",0,1
"82",2011,"August","BL",50,"cm","Unknown","Gear is HnL",1,1
"83",2011,"August","BL",69,"cm","Unknown","Gear is HnL",1,1
"84",2008,"August","BL",57,"cm","Unknown","Gear is HnL",1,1
"85",2009,"July","BL",62,"cm","Unknown","Gear is HnL",1,1
"86",2010,"July","BL",44,"cm","Unknown","Gear is HnL",1,1
"87",2010,"July","BL",55,"cm","Unknown","Gear is HnL",1,1
"88",2009,"July","BL",58,"cm","Unknown","Gear is HnL",1,1
"89",2013,"August","BL",48,"cm","Unknown","Gear is HnL",0,1
"90",2009,"September","BL",17,"cm","Unknown","Gear is HnL",0,1
"91",2012,"July","BL",52,"cm","Unknown","Gear is HnL",0,1
"92",2013,"September","BL",52,"cm","Unknown","Gear is HnL",0,1
"93",2013,"September","BL",51,"cm","Unknown","Gear is HnL",0,1
"94",2013,"September","BL",52,"cm","Unknown","Gear is HnL",0,1
"95",2013,"September","BL",55,"cm","Unknown","Gear is HnL",0,1
"96",2013,"September","BL",48,"cm","Unknown","Gear is HnL",0,1
"97",2013,"September","BL",57,"cm","Unknown","Gear is HnL",0,1
"98",2013,"July","BL",60,"cm","Unknown","Gear is HnL",1,1
"99",2011,"July","BL",59,"cm","Unknown","Gear is HnL",0,1
"100",2011,"July","BL",47,"cm","Unknown","Gear is HnL",0,1
"101",2011,"July","BL",53,"cm","Unknown","Gear is HnL",0,1
"102",2013,"September","BL",49,"cm","Unknown","Gear is HnL",0,1
"103",2012,"July","BL",NA,"cm","Unknown","Gear is HnL",0,1
"104",2012,"September","BL",44,"cm","Unknown","Gear is HnL",1,1
"105",2013,"September","BL",53,"cm","Unknown","Gear is HnL",0,1
"106",2009,"September","BL",55,"cm","Unknown","Gear is HnL",1,1
"107",2009,"September","BL",56,"cm","Unknown","Gear is HnL",1,1
"108",2009,"September","BL",69,"cm","Unknown","Gear is HnL",1,1
"109",2012,"July","BL",57,"cm","Unknown","Gear is HnL",0,1
"110",2012,"July","BL",47,"cm","Unknown","Gear is HnL",0,1
"111",2012,"July","BL",63,"cm","Unknown","Gear is HnL",0,1
"112",2012,"July","BL",50,"cm","Unknown","Gear is HnL",0,1
"113",2009,"August","BL",64,"cm","Unknown","Gear is HnL",0,1
"114",2009,"August","BL",38,"cm","Unknown","Gear is HnL",0,1
"115",2008,"September","BL",61,"cm","Unknown","Gear is HnL",1,1
"116",2008,"September","BL",50,"cm","Unknown","Gear is HnL",1,1
"117",2008,"September","BL",73,"cm","Unknown","Gear is HnL",1,1
"118",2009,"July","BL",43,"cm","Unknown","Gear is HnL",0,1
"119",2009,"July","BL",53,"cm","Unknown","Gear is HnL",0,1
"120",2009,"July","BL",15,"cm","Unknown","Gear is HnL",0,1
"121",2009,"July","BL",15,"cm","Unknown","Gear is HnL",0,1
"122",2009,"August","BL",39,"cm","Unknown","Gear is HnL",0,1
"123",2009,"August","BL",59,"cm","Unknown","Gear is HnL",0,1
"124",2013,"July","BL",55,"cm","Unknown","Gear is HnL",1,1
"125",2012,"July","BL",58,"cm","Unknown","Gear is HnL",0,1
"126",2012,"July","BL",49,"cm","Unknown","Gear is HnL",0,1
"127",2013,"July","BL",57,"cm","Unknown","Gear is HnL",1,1
"128",2013,"July","BL",59,"cm","Unknown","Gear is HnL",1,1
"129",2013,"July","BL",56,"cm","Unknown","Gear is HnL",1,1
"130",2013,"July","BL",43,"cm","Unknown","Gear is HnL",1,1
"131",2011,"August","BL",64,"cm","Unknown","Gear is HnL",1,1
"132",2011,"August","BL",61,"cm","Unknown","Gear is HnL",1,1
"133",2011,"August","BL",68,"cm","Unknown","Gear is HnL",1,1
"134",2011,"August","BL",57,"cm","Unknown","Gear is HnL",1,1
"135",2009,"September","BL",59,"cm","Unknown","Gear is HnL",1,1
"136",2012,"September","BL",53,"cm","Unknown","Gear is HnL",0,1
"137",2012,"September","BL",52,"cm","Unknown","Gear is HnL",0,1
"138",2013,"August","BL",35,"cm","Unknown","Gear is HnL",1,1
"139",2013,"August","BL",61,"cm","Unknown","Gear is HnL",1,1
"140",2013,"July","BL",79,"cm","Unknown","Gear is HnL",1,1
"141",2013,"July","BL",56,"cm","Unknown","Gear is HnL",1,1
"142",2013,"July","BL",54,"cm","Unknown","Gear is HnL",1,1
"143",2013,"July","BL",54,"cm","Unknown","Gear is HnL",1,1
"144",2013,"July","BL",38,"cm","Unknown","Gear is HnL",1,1
"145",2012,"September","BL",49,"cm","Unknown","Gear is HnL",0,1
"146",2012,"August","BL",56,"cm","Unknown","Gear is HnL",1,1
"147",2012,"August","BL",48,"cm","Unknown","Gear is HnL",1,1
"148",2012,"August","BL",43,"cm","Unknown","Gear is HnL",1,1
"149",2012,"August","BL",47,"cm","Unknown","Gear is HnL",1,1
"150",2013,"July","BL",46,"cm","Unknown","Gear is HnL",1,1
"151",2013,"July","BL",69,"cm","Unknown","Gear is HnL",1,1
"152",2013,"July","BL",45,"cm","Unknown","Gear is HnL",1,1
"153",2012,"August","BL",52,"cm","Unknown","Gear is HnL",1,1
"154",2013,"August","BL",66,"cm","Unknown","Gear is HnL",1,1
"155",2013,"September","BL",62,"cm","Unknown","Gear is HnL",1,1
"156",2012,"August","BL",67,"cm","Unknown","Gear is HnL",1,1
"157",2013,"August","BL",46,"cm","Unknown","Gear is HnL",0,1
"158",2013,"August","BL",49,"cm","Unknown","Gear is HnL",0,1
"159",2013,"August","BL",41,"cm","Unknown","Gear is HnL",0,1
"160",2013,"August","BL",47,"cm","Unknown","Gear is HnL",0,1
"161",2011,"September","BL",18,"cm","Unknown","Gear is HnL",0,1
"162",2011,"September","BL",39,"cm","Unknown","Gear is HnL",0,1
"163",2011,"September","BL",49,"cm","Unknown","Gear is HnL",0,1
"164",2013,"August","BL",55,"cm","Unknown","Gear is HnL",0,1
"165",2013,"August","BL",53,"cm","Unknown","Gear is HnL",0,1
"166",2013,"August","BL",54,"cm","Unknown","Gear is HnL",0,1
"167",2008,"August","BL",48,"cm","Unknown","Gear is HnL",0,1
"168",2008,"September","BL",53,"cm","Unknown","Gear is HnL",1,1
"169",2008,"September","BL",51,"cm","Unknown","Gear is HnL",1,1
"170",2008,"September","BL",57,"cm","Unknown","Gear is HnL",1,1
"171",2008,"September","BL",53,"cm","Unknown","Gear is HnL",1,1
"172",2010,"August","BL",55,"cm","Unknown","Gear is HnL",1,1
"173",2010,"August","BL",58,"cm","Unknown","Gear is HnL",1,1
"174",2010,"August","BL",55,"cm","Unknown","Gear is HnL",0,1
"175",2011,"September","BL",35,"cm","Unknown","Gear is HnL",0,1
"176",2012,"July","BL",44,"cm","Unknown","Gear is HnL",1,1
"177",2012,"July","BL",53,"cm","Unknown","Gear is HnL",1,1
"178",2012,"July","BL",43,"cm","Unknown","Gear is HnL",1,1
"179",2011,"September","BL",65,"cm","Unknown","Gear is HnL",1,1
"180",2008,"July","BL",76,"cm","Unknown","Gear is HnL",1,1
"181",2010,"August","BL",47,"cm","Unknown","Gear is HnL",1,1
"182",2011,"September","BL",55,"cm","Unknown","Gear is HnL",1,1
"183",2011,"September","BL",57,"cm","Unknown","Gear is HnL",1,1
"184",2011,"September","BL",55,"cm","Unknown","Gear is HnL",1,1
"185",2010,"September","BL",51,"cm","Unknown","Gear is HnL",0,1
"186",2008,"July","BL",64,"cm","Unknown","Gear is HnL",1,1
"187",2008,"July","BL",75,"cm","Unknown","Gear is HnL",1,1
"188",2008,"July","BL",55,"cm","Unknown","Gear is HnL",1,1
"189",2012,"July","BL",51,"cm","Unknown","Gear is HnL",1,1
"190",2010,"September","BL",63,"cm","Unknown","Gear is HnL",0,1
"191",2010,"September","BL",61,"cm","Unknown","Gear is HnL",0,1
"192",2010,"September","BL",43,"cm","Unknown","Gear is HnL",0,1
"193",2010,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"194",2010,"August","BL",56,"cm","Unknown","Gear is HnL",1,1
"195",2010,"August","BL",52,"cm","Unknown","Gear is HnL",1,1
"196",2011,"August","BL",39,"cm","Unknown","Gear is HnL",0,1
"197",2011,"August","BL",46,"cm","Unknown","Gear is HnL",0,1
"198",2011,"August","BL",47,"cm","Unknown","Gear is HnL",0,1
"199",2012,"July","BL",65,"cm","Unknown","Gear is HnL",1,1
"200",2012,"July","BL",45,"cm","Unknown","Gear is HnL",1,1
"201",2012,"July","BL",52,"cm","Unknown","Gear is HnL",1,1
"202",2010,"August","BL",54,"cm","Unknown","Gear is HnL",0,1
"203",2010,"August","BL",61,"cm","Unknown","Gear is HnL",0,1
"204",2010,"August","BL",48,"cm","Unknown","Gear is HnL",0,1
"205",2012,"July","BL",63,"cm","Unknown","Gear is HnL",1,1
